Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: first_v7 Finished,Trial name: first_v7 started
16.307,16.364,0.961,0.978,1.01,1.026,103.72,103.719,101.672,101.665,103.719,,101.364,101.164,103.72,96.42
16.441,16.504,1.0,1.018,1.041,1.059,109.534,109.533,107.52,107.513,109.534,,107.212,107.012,109.535,103.72
16.58,16.644,1.033,1.05,1.079,1.112,115.788,115.787,113.73,113.723,115.788,,113.422,113.222,115.789,109.535
16.721,16.781,1.067,1.126,1.135,1.148,121.305,121.304,119.304,119.297,121.305,,118.995,118.795,121.305,115.789
16.858,16.917,1.142,1.154,1.159,1.168,127.909,127.908,125.832,125.825,127.908,,125.524,125.324,127.909,121.306
16.996,17.05,1.164,1.172,1.176,1.184,134.531,134.53,132.448,132.441,134.53,,132.14,131.94,134.531,127.909
17.128,17.181,1.18,1.189,1.194,1.204,140.748,140.747,138.743,138.736,140.747,,138.435,138.235,140.748,134.531
17.261,17.313,1.199,1.209,1.217,1.264,146.899,146.898,144.851,144.844,146.898,,144.544,144.344,146.899,140.748
17.394,17.453,1.226,1.253,1.281,1.299,152.647,152.646,150.604,150.597,152.647,,150.296,150.096,152.647,146.9
17.544,17.602,1.273,1.289,1.356,1.377,158.518,158.517,156.521,156.514,158.517,,156.213,156.013,158.518,152.648
17.702,17.752,1.314,1.341,1.4,1.504,164.961,164.96,162.927,162.921,164.961,,162.619,162.419,164.962,158.519
17.845,23.322,1.367,1.388,1.526,1.544,171.406,171.405,169.353,169.346,171.406,,169.045,168.845,171.406,164.962
23.288,23.46,1.434,1.489,1.569,1.609,177.659,177.658,175.642,175.635,177.659,,175.334,175.134,177.659,171.407
23.404,23.586,1.516,1.534,1.709,1.735,184.107,184.106,182.105,182.098,184.107,,181.796,181.596,184.108,177.66
23.526,23.71,1.555,1.649,1.765,1.846,191.137,191.136,189.046,189.039,191.136,,188.738,188.538,191.137,184.108
23.652,23.835,1.685,1.752,1.868,1.927,196.835,196.834,194.754,194.747,196.834,,194.446,194.246,196.835,191.138
23.779,23.972,1.778,1.833,1.974,1.993,202.395,202.394,200.399,200.392,202.394,,200.091,199.891,202.395,196.836
23.908,24.109,1.856,1.884,2.015,2.06,209.955,209.954,207.897,207.89,209.954,,207.589,207.389,209.955,202.395
24.047,24.247,1.909,1.955,2.073,2.162,216.698,216.697,214.678,214.671,216.697,,214.37,214.17,216.698,209.955
24.187,24.378,1.984,2.003,2.246,2.309,223.241,223.24,221.241,221.234,223.24,,220.933,220.733,223.241,216.698
24.32,24.521,2.03,2.187,2.338,2.386,230.024,230.023,227.958,227.951,230.024,,227.65,227.45,230.025,223.241
24.46,24.665,2.233,2.266,2.405,2.426,235.988,235.987,233.971,233.964,235.988,,233.663,233.463,235.989,230.025
24.603,24.801,2.287,2.324,2.547,2.58,243.044,243.044,241.044,241.037,243.044,,240.736,240.536,243.045,235.989
24.742,24.943,2.395,2.414,2.603,2.619,249.966,249.965,247.878,247.871,249.966,,247.57,247.37,249.967,243.045
24.884,29.345,2.44,2.565,2.634,2.652,256.299,256.298,254.275,254.268,256.298,,253.968,253.768,256.299,249.967
29.288,29.462,2.592,2.611,2.757,2.778,263.198,263.197,261.144,261.137,263.197,,260.836,260.636,263.198,256.3
29.407,29.584,2.626,2.641,2.799,2.864,268.921,268.92,266.881,266.874,275.188,,266.573,266.373,268.921,263.198
29.528,29.71,2.665,2.714,2.909,2.99,275.188,275.187,273.126,273.119,281.544,,272.818,272.618,275.189,268.921
29.653,29.845,2.741,2.767,3.015,3.034,281.545,281.544,279.539,279.532,287.885,,279.231,279.031,281.545,275.189
29.788,29.983,2.787,2.814,3.047,3.06,287.885,287.884,285.873,285.866,294.967,,285.565,285.365,287.886,281.545
29.924,30.111,2.839,2.89,3.073,3.087,294.967,294.966,292.9,292.893,300.694,,292.592,292.392,294.968,287.886
30.058,30.243,2.93,3.005,3.105,3.187,300.694,300.693,298.62,298.613,307.46,,298.313,298.113,300.695,294.968
30.188,30.393,3.026,3.041,3.215,3.238,307.46,307.459,305.445,305.438,314.943,,305.138,304.938,307.46,300.695
30.331,30.523,3.054,3.067,3.267,3.319,314.944,314.943,312.944,312.937,320.796,,312.636,312.436,314.944,307.461
30.466,30.656,3.08,3.095,3.333,3.346,320.796,320.795,318.726,318.719,328.158,,318.418,318.218,320.796,314.944
30.604,30.791,3.117,3.167,3.364,3.436,328.159,328.158,326.076,326.069,335.718,,325.768,325.568,328.159,320.797
30.733,30.931,3.202,3.226,3.455,3.471,335.718,335.717,333.647,333.639,342.187,,333.338,333.138,335.718,328.159
30.878,31.058,3.251,3.287,3.487,3.504,342.188,342.187,340.1,340.093,347.793,,339.792,339.592,342.188,335.719
31.031,31.198,3.309,3.327,3.524,3.551,347.794,347.793,345.765,345.758,354.701,,345.457,345.257,347.794,342.189
31.167,34.97,3.34,3.355,3.617,3.697,354.702,354.701,352.628,358.656,360.716,,352.32,352.12,354.702,347.794
34.943,35.085,3.375,3.423,3.736,3.8,360.717,360.716,358.663,366.205,368.226,,358.355,358.155,360.717,354.702
35.033,35.208,3.445,3.463,3.909,3.932,368.227,368.226,366.212,372.871,374.912,,365.903,365.703,368.228,360.718
35.152,35.339,3.48,3.495,3.952,3.97,374.913,374.912,372.878,378.432,380.482,,372.57,372.37,374.913,368.228
35.277,35.482,3.513,3.536,3.987,4.001,380.483,380.482,378.439,384.551,386.632,,378.131,377.931,380.483,374.913
35.419,35.616,3.721,3.752,4.013,4.031,386.632,386.632,384.558,390.67,392.716,,384.25,384.05,386.633,380.483
35.557,35.753,3.775,3.839,4.107,4.125,392.716,392.715,390.677,397.147,399.233,,390.369,390.169,392.717,386.633
35.696,35.881,3.886,3.921,4.141,4.165,399.233,399.232,397.154,404.38,406.404,,396.846,396.646,399.233,392.717
35.83,36.017,3.942,3.961,4.214,4.238,406.404,406.403,404.387,411.842,413.909,,404.08,403.88,406.404,399.234
35.955,36.166,3.979,3.995,4.302,4.341,413.909,413.908,411.848,418.383,420.484,,411.54,411.34,413.909,406.405
36.11,36.294,4.006,4.02,4.367,4.405,420.484,420.483,418.39,423.996,426.094,,418.082,417.882,420.484,413.91
36.242,36.437,4.093,4.116,4.447,4.51,426.095,426.094,424.003,437.587,432.157,,423.696,423.496,426.095,420.485
36.389,36.568,4.132,4.15,4.532,4.552,432.158,432.157,430.158,444.152,439.681,,429.85,429.65,432.158,426.096
36.516,36.706,4.189,4.326,4.577,4.662,439.682,439.681,437.594,449.731,446.19,,437.286,437.086,439.682,432.158
36.67,40.025,4.353,4.384,4.688,4.707,446.19,446.189,444.159,455.694,451.757,,443.851,443.651,446.191,439.682
39.988,40.301,4.425,4.471,4.724,4.747,451.757,451.756,449.739,462.288,457.771,,449.431,449.231,451.757,446.191
40.247,40.836,4.494,4.522,4.799,4.831,457.772,457.771,455.701,468.147,464.29,,455.393,455.193,457.772,451.758
40.777,40.973,4.542,4.563,4.864,4.902,464.29,464.289,462.294,475.206,470.168,,461.986,461.786,464.291,457.773
40.91,41.133,4.639,4.677,4.931,4.992,470.168,470.167,475.213,482.438,477.241,,474.905,467.646,470.169,464.291
41.06,41.268,4.699,4.715,5.009,5.022,477.241,477.24,482.445,487.987,484.48,,482.137,474.705,477.242,470.169
41.203,41.397,4.735,4.85,5.035,5.051,484.481,484.48,487.994,495.383,490.044,,487.686,481.937,484.481,477.242
41.335,41.542,4.882,4.919,5.168,5.179,490.045,490.044,495.39,502.4,497.395,,495.082,487.486,490.045,484.481
41.474,41.686,4.945,4.981,5.188,5.197,497.396,497.395,502.407,509.65,504.412,,502.099,494.882,497.396,490.045
41.625,41.823,5.001,5.015,5.208,5.227,504.413,504.412,509.657,515.328,511.747,,509.349,501.899,504.413,497.397
41.766,41.96,5.029,5.042,5.265,5.293,511.748,511.747,515.335,522.567,517.353,,515.027,509.149,511.748,504.413
41.903,42.095,5.063,5.11,5.322,5.348,517.353,517.352,522.574,529.47,524.598,,522.266,514.827,517.353,511.748
42.035,42.229,5.159,5.174,5.383,5.396,524.598,524.597,529.477,535.476,531.559,,529.169,522.065,524.599,517.354
42.175,42.364,5.183,5.192,5.421,5.438,531.559,531.558,535.483,541.298,537.564,,535.175,528.968,531.56,524.599
42.306,42.508,5.202,5.215,5.455,5.478,537.564,537.563,541.305,547.789,543.369,,540.997,534.975,537.565,531.56
42.452,42.661,5.28,5.308,5.53,5.554,543.369,543.368,547.795,553.473,549.876,,547.487,540.797,543.369,537.565
42.605,42.801,5.336,5.362,5.574,5.601,549.877,549.876,553.48,560.087,555.566,,553.172,547.287,549.877,543.37
42.753,46.732,5.412,5.43,5.66,5.687,555.567,555.566,560.094,565.95,562.122,,559.786,552.972,555.567,549.878
46.688,46.872,5.446,5.464,5.734,5.79,562.123,562.122,565.958,571.631,568.032,,565.649,559.586,562.123,555.568
46.821,47.007,5.544,5.564,5.811,5.828,568.032,568.031,571.638,578.814,573.635,,571.33,565.449,568.032,562.124
46.948,47.131,5.586,5.672,5.845,5.863,573.636,573.635,578.821,586.201,580.886,,578.513,571.13,573.636,568.033
47.071,47.244,5.704,5.773,5.917,5.939,580.887,580.886,586.208,592.208,588.259,,585.9,578.313,580.887,573.637
47.191,47.381,5.8,5.819,5.956,5.975,588.26,588.259,592.215,597.766,594.215,,591.907,585.7,588.26,580.887
47.32,47.507,5.836,5.853,5.999,6.054,594.215,594.214,597.773,604.962,599.812,,597.465,591.707,594.216,588.261
47.45,47.629,5.879,5.903,6.112,6.244,599.812,599.812,604.969,610.73,607.006,,604.661,597.265,599.813,594.216
47.576,47.757,5.929,5.948,6.296,6.379,607.007,607.006,610.737,617.262,612.778,,610.429,604.461,607.007,599.813
47.701,47.888,5.966,5.985,6.424,6.464,612.778,612.777,617.269,622.83,619.314,,616.961,610.229,612.778,607.007
47.83,48.025,6.086,6.136,6.499,6.537,619.315,619.314,622.837,629.427,624.889,,622.529,616.761,619.315,612.779
47.963,48.155,6.218,6.326,6.594,6.751,624.89,624.889,629.434,636.974,631.487,,629.126,622.329,624.89,619.315
48.097,52.648,6.447,6.479,6.78,6.865,631.488,631.487,636.981,643.232,638.993,,636.673,628.926,631.488,624.89
52.607,52.803,6.566,6.62,6.993,7.071,638.994,638.993,643.239,650.506,645.237,,642.931,636.473,638.994,631.489
52.755,52.949,6.716,6.816,7.279,7.338,645.238,645.237,657.165,657.158,652.592,,650.205,642.731,645.238,638.994
52.894,53.127,7.307,7.39,7.357,7.422,652.593,652.592,664.102,664.095,659.18,,656.857,650.005,652.593,645.238
53.059,53.31,7.772,7.865,7.597,7.645,659.18,659.179,671.082,671.075,666.134,,663.794,656.657,659.181,652.593
53.237,53.477,7.9,7.924,7.887,7.913,666.135,666.134,677.489,677.482,673.171,,670.774,663.594,666.135,659.181
53.406,53.934,7.988,8.011,7.942,7.967,673.172,673.171,684.016,684.009,679.524,,677.181,670.574,673.172,666.135
53.879,54.094,8.029,8.049,8.001,8.02,679.525,679.524,690.767,690.76,686.019,,683.708,676.981,679.525,673.172
54.041,54.249,8.083,8.12,8.038,8.062,686.019,686.019,697.282,697.275,692.793,,690.459,683.508,686.02,679.525
54.45,54.391,8.699,8.728,8.151,8.295,692.793,692.792,704.067,704.06,699.332,,696.974,690.259,699.333,686.02
54.573,54.508,8.748,8.781,8.405,8.538,699.332,699.332,710.305,710.298,706.111,,703.759,696.774,706.112,692.794
54.696,54.627,8.803,8.833,8.668,8.714,706.111,706.11,716.851,716.844,712.329,,709.997,703.559,712.33,699.333
54.836,54.759,8.854,8.875,8.738,8.76,712.33,712.329,722.609,722.602,718.854,,716.543,709.797,718.855,706.112
54.983,54.901,8.903,8.971,8.822,8.843,718.854,718.853,728.815,728.808,724.687,,722.301,716.343,724.689,712.33
55.139,55.046,9.605,9.623,8.864,8.888,724.688,724.687,735.34,735.333,730.854,,728.507,722.101,730.855,718.855
55.273,55.2,9.64,9.659,9.003,9.082,730.854,730.853,741.933,741.926,737.434,,735.033,728.307,737.435,724.689
55.409,55.332,9.687,9.725,9.262,9.423,737.435,737.434,748.104,748.097,743.942,,741.625,734.832,743.943,730.855
55.545,55.466,9.75,9.776,9.582,9.614,743.942,743.942,754.633,754.626,750.172,,747.795,741.424,750.173,737.436
55.686,55.602,9.799,9.824,9.631,9.648,750.172,750.172,760.562,760.555,756.662,,754.325,747.595,756.663,743.943
55.827,55.742,9.842,9.856,9.67,9.738,756.663,756.662,766.367,766.36,762.622,,760.254,754.125,762.623,750.173
55.991,55.885,9.871,9.888,9.763,9.788,762.623,762.622,773.141,773.134,768.432,,766.059,760.054,768.433,756.663
56.316,56.018,9.908,9.94,9.813,9.833,768.433,768.432,778.962,778.955,775.221,,772.833,765.859,775.222,762.623
56.457,56.352,9.987,10.005,9.849,9.864,775.222,775.221,785.605,785.598,780.958,,778.654,772.633,780.959,768.434
56.584,56.511,10.022,10.046,9.88,9.898,780.959,780.958,792.256,792.249,787.673,,785.297,778.454,787.674,775.222
56.73,56.641,10.076,10.095,9.922,9.965,787.674,787.673,798.175,798.168,794.282,,791.948,785.097,794.282,780.959
56.885,56.793,10.108,10.118,9.997,10.013,794.282,794.281,805.139,805.132,800.23,,797.866,791.748,800.231,787.674
60.834,56.93,10.126,10.133,10.032,10.063,800.23,800.229,811.836,811.829,807.166,,804.831,797.666,807.167,794.283
61.068,60.893,10.141,10.15,10.086,10.102,807.167,807.166,818.856,818.849,813.87,,811.528,804.631,813.871,800.231
61.191,61.125,10.161,10.178,10.113,10.122,813.871,813.87,824.704,824.697,820.942,,818.547,811.328,820.943,807.168
61.33,61.255,10.223,10.251,10.129,10.137,820.943,820.942,830.876,830.869,826.78,,824.396,818.347,826.781,813.872
61.463,61.391,10.266,10.278,10.145,10.155,826.78,826.779,838.187,838.18,832.962,,830.569,824.196,832.962,820.944
61.595,61.52,10.289,10.302,10.169,10.195,832.962,832.961,844.171,844.164,840.257,,837.879,830.369,840.258,826.781
61.728,61.653,10.315,10.336,10.241,10.259,840.258,840.257,851.519,851.512,846.254,,843.863,837.679,846.255,832.963
61.862,61.788,10.374,10.399,10.272,10.284,846.255,846.254,858.487,858.48,853.614,,851.211,843.663,853.614,840.258
62.002,61.922,10.411,10.421,10.295,10.308,853.614,853.613,864.953,864.946,860.483,,858.179,851.011,860.484,846.255
62.118,62.05,10.43,10.438,10.325,10.39,860.483,860.482,871.614,871.607,866.973,,864.646,857.979,866.973,853.615
62.247,62.169,10.447,10.455,10.405,10.417,866.973,866.972,878.636,878.629,873.641,,871.306,864.446,873.642,860.485
62.379,62.292,10.464,10.472,10.426,10.434,873.642,873.641,885.824,885.817,880.705,,878.328,871.106,880.705,866.974
62.504,62.427,10.481,10.49,10.442,10.451,880.705,880.704,892.918,892.911,887.822,,885.516,878.128,887.823,873.643
66.711,62.565,10.499,10.508,10.459,10.468,887.823,887.822,898.985,898.978,894.916,,892.611,885.316,894.917,880.706
66.844,66.764,10.519,10.536,10.477,10.486,894.917,894.916,905.029,905.022,900.994,,898.677,892.411,900.995,887.824
66.969,66.894,10.615,10.635,10.494,10.503,900.995,900.994,911.991,911.984,907.069,,904.721,898.477,907.07,894.918
67.096,67.026,10.648,10.663,10.513,10.526,907.07,907.069,918.915,918.909,914.007,,911.683,904.521,914.008,900.996
67.23,67.16,10.683,10.732,10.554,10.627,914.008,914.007,926.153,926.146,920.942,,918.607,911.483,920.943,907.07
67.365,67.291,10.763,10.792,10.642,10.656,920.942,920.941,933.399,933.392,928.154,,925.846,918.407,928.155,914.009
67.493,67.423,10.824,10.892,10.672,10.751,928.155,928.154,939.513,939.507,935.431,,933.091,925.645,935.432,920.943
67.633,67.547,10.925,10.943,10.776,10.808,935.431,935.43,946.477,946.47,941.594,,939.206,932.891,941.595,928.155
67.759,67.687,10.959,10.981,10.855,10.912,941.594,941.594,953.647,953.639,948.473,,946.17,939.006,948.474,935.432
67.878,67.806,11.008,11.024,10.935,10.951,948.474,948.473,960.308,960.301,955.704,,953.339,945.97,955.704,941.595
68.009,67.929,11.035,11.045,10.969,11.018,955.704,955.703,966.864,966.857,962.369,,960.0,953.139,962.369,948.475
68.145,68.071,11.055,11.065,11.031,11.04,962.369,962.368,972.608,972.601,968.885,,966.555,959.8,968.886,955.705
68.289,68.209,11.078,11.096,11.05,11.06,968.886,968.885,984.777,978.625,974.603,,972.3,966.355,974.604,962.37
68.419,68.346,11.173,11.212,11.071,11.085,974.604,974.603,991.915,984.77,980.671,,978.324,972.1,980.672,968.886
68.561,68.472,11.261,11.296,11.194,11.233,980.671,986.777,998.044,991.908,986.777,,984.469,978.124,986.778,974.604
68.703,68.613,11.323,11.389,11.283,11.309,986.777,993.947,1003.969,998.037,993.947,,991.607,984.269,993.948,980.672
68.846,68.759,11.426,11.493,11.411,11.444,993.948,1000.098,1009.993,1003.962,1000.098,,997.736,991.407,1000.099,986.778
68.948,68.879,11.517,11.538,11.469,11.506,1000.098,1005.99,1016.733,1009.986,1005.991,,1003.661,997.536,1005.991,993.948
69.073,69.129,11.564,11.599,11.527,11.55,1005.991,1012.033,1023.547,1016.726,1012.034,,1009.686,1003.461,1012.035,1000.099
69.214,69.257,11.63,11.665,11.614,11.647,1012.034,1018.789,1029.967,1023.54,1018.789,,1016.425,1016.225,1018.79,1005.992
73.852,73.899,11.728,12.014,11.689,11.757,1018.79,1025.617,1037.529,1029.96,1025.617,,1023.239,1023.039,1025.618,1012.035
73.976,74.022,11.978,12.1,11.83,11.966,1025.618,1032.029,1043.776,1037.522,1032.03,,1029.659,1029.459,1032.031,1018.79
74.099,74.146,12.079,12.135,11.993,12.09,1032.03,1039.567,1050.455,1043.769,1039.567,,1037.222,1037.022,1039.568,1025.618
74.223,74.28,12.118,12.2,12.109,12.125,1039.568,1045.84,1057.546,1050.448,1045.84,,1043.468,1043.268,1045.841,1032.031
74.358,74.425,12.162,12.278,12.145,12.222,1045.84,1052.484,1063.058,1057.539,1052.485,,1057.238,1049.947,1052.486,1039.569
74.487,74.548,12.241,12.392,12.261,12.302,1052.485,1059.544,1069.413,1063.051,1059.545,,1062.75,1057.038,1059.546,1045.841
74.613,74.675,12.372,12.472,12.36,12.382,1059.545,1065.124,1075.887,1069.406,1065.125,,1069.105,1062.55,1065.126,1052.486
74.745,74.804,12.413,12.53,12.401,12.433,1065.125,1071.433,1081.849,1075.88,1071.434,,1075.579,1068.905,1071.435,1059.546
74.876,74.935,12.501,12.649,12.452,12.488,1071.434,1077.9,1087.441,1081.842,1077.9,,1081.541,1075.379,1077.901,1065.126
75.54,75.068,12.623,12.732,12.516,12.548,1077.901,1083.848,1094.655,1087.434,1083.848,,1087.133,1081.341,1083.849,1071.435
75.671,75.476,12.675,12.782,12.608,12.636,1083.849,1089.464,1100.474,1094.648,1089.465,,1094.347,1086.933,1089.466,1077.901
75.819,75.6,12.758,12.913,12.66,12.746,1089.465,1096.683,1106.649,1100.467,1096.683,,1100.166,1094.147,1096.684,1083.849
75.964,75.734,12.811,12.975,12.77,12.796,1096.684,1102.482,1113.57,1106.642,1102.482,,1106.34,1099.966,1102.483,1089.466
76.1,75.884,12.946,13.058,12.836,12.889,1102.483,1108.66,1120.812,1113.563,1108.661,,1113.262,1106.14,1108.662,1096.684
76.525,76.018,13.028,13.474,12.931,12.958,1108.661,1115.609,1128.232,1120.805,1115.609,,1120.504,1113.062,1115.61,1102.484
80.498,76.159,13.089,13.535,13.045,13.072,1115.61,1122.87,1134.801,1128.226,1122.87,,1127.924,1120.304,1122.871,1108.662
80.648,76.57,13.498,13.592,13.115,13.194,1122.871,1130.272,1142.023,1134.794,1130.272,,1134.493,1127.724,1130.273,1115.61
80.783,80.553,13.556,13.649,13.319,13.46,1130.272,1136.856,1147.754,1142.017,1136.856,,1141.715,1134.293,1136.857,1122.872
80.919,80.696,13.618,13.845,13.486,13.512,1136.857,1144.096,1153.626,1147.747,1144.097,,1147.447,1141.515,1144.097,1130.273
81.068,80.833,13.79,14.012,13.578,13.605,1144.097,1149.818,1160.083,1153.619,1149.818,,1153.318,1147.246,1149.819,1136.857
81.216,80.983,13.934,15.375,13.632,13.671,1149.819,1155.671,1167.45,1160.076,1155.671,,1159.775,1153.118,1155.672,1144.098
81.371,81.143,14.172,15.498,13.756,13.886,1155.672,1162.175,1173.456,1167.443,1162.175,,1167.142,1159.575,1162.176,1149.82
81.509,81.278,15.429,15.545,14.057,14.122,1162.176,1169.486,1179.144,1173.45,1169.487,,1173.148,1166.942,1169.488,1155.672
81.632,81.444,15.521,15.601,14.507,14.592,1169.487,1175.484,1185.328,1179.137,1175.484,,1178.837,1172.948,1175.485,1162.176
81.758,81.565,15.58,15.627,14.723,14.89,1175.485,1181.205,1191.655,1185.321,1181.206,,1185.021,1178.637,1181.207,1169.488
81.878,81.692,15.614,15.782,14.966,15.473,1181.206,1187.35,1197.231,1191.648,1187.351,,1191.347,1184.821,1187.351,1175.486
82.0,81.811,15.647,15.834,15.51,15.532,1187.351,1193.679,1204.613,1197.224,1193.68,,1196.923,1191.147,1193.681,1181.207
82.281,81.929,15.813,15.877,15.593,15.608,1193.68,1199.29,1211.914,1204.606,1199.29,,1204.305,1196.723,1199.291,1187.352
82.412,82.055,15.855,15.932,15.62,15.636,1199.291,1206.647,1219.303,1211.907,1206.647,,1211.606,1204.105,1206.648,1193.681
82.547,82.332,15.902,15.98,15.671,15.701,1206.648,1213.942,1225.896,1219.296,1213.942,,1218.995,1211.406,1213.943,1199.291
82.692,82.472,15.959,16.079,15.742,15.801,1213.943,1221.385,1231.888,1225.889,1221.385,,1225.588,1218.795,1221.386,1206.649
82.823,82.615,16.02,16.11,15.824,15.845,1221.386,1227.966,1239.185,1231.882,1227.966,,1231.58,1225.388,1227.967,1213.943
82.976,82.75,16.096,16.14,15.867,15.89,1227.967,1233.98,1246.48,1239.178,1233.981,,1238.877,1231.38,1233.982,1221.386
83.128,82.882,16.124,16.169,15.915,15.948,1233.981,1241.209,1252.215,1246.473,1241.21,,1246.172,1238.677,1241.211,1227.968
87.033,83.025,16.154,16.191,15.97,15.994,1241.21,1248.491,1258.633,1252.208,1248.492,,1251.908,1245.972,1248.493,1233.982
87.161,83.159,16.18,16.21,16.067,16.088,1248.492,1254.272,1264.354,1258.626,1254.273,,1258.324,1251.708,1254.273,1241.211
87.269,87.061,16.201,16.229,16.103,16.118,1254.273,1260.705,1270.331,1270.324,1260.706,,1264.046,1258.124,1260.707,1248.493
87.381,87.212,16.219,16.249,16.132,16.147,1260.706,1266.434,1277.323,1277.316,1266.435,,1270.023,1263.846,1266.436,1254.274
87.496,87.32,16.238,16.277,16.162,16.175,1266.435,1272.421,1284.334,1284.327,1272.421,,1277.015,1269.823,1272.422,1260.707
87.629,87.43,16.261,16.372,16.187,16.196,1272.422,1279.405,1291.772,1291.765,1279.405,,1284.026,1276.815,1279.406,1266.436
87.744,87.548,16.318,16.423,16.205,16.215,1279.405,1286.344,1298.87,1298.864,1286.344,,1291.464,1283.826,1286.345,1272.422
87.875,87.681,16.402,16.455,16.224,16.234,1286.345,1293.859,,,1293.859,,1298.563,1291.264,1293.86,1279.406
87.998,87.807,16.44,16.484,16.243,16.255,1293.859,1300.936,,,1300.937,,,1298.363,1300.938,1286.345
88.126,87.931,16.469,16.516,16.269,16.291,1300.937,,,,,,,,,1293.86
88.258,88.054,16.499,16.614,16.353,16.388,,,,,,,,,,
88.399,88.191,16.541,16.67,16.413,16.432,,,,,,,,,,
88.526,88.321,16.649,16.704,16.448,16.462,,,,,,,,,,
88.654,88.457,16.687,16.741,16.476,16.491,,,,,,,,,,
88.784,88.584,16.721,16.878,16.507,16.527,,,,,,,,,,
88.898,88.703,16.841,16.931,16.582,16.636,,,,,,,,,,
89.036,88.824,16.904,17.016,16.661,16.679,,,,,,,,,,
89.311,88.955,16.962,17.093,16.696,16.713,,,,,,,,,,
89.867,89.342,17.06,17.154,16.73,16.761,,,,,,,,,,
90.012,89.934,17.122,17.275,16.863,16.891,,,,,,,,,,
90.163,90.079,17.204,17.343,16.918,16.945,,,,,,,,,,
90.313,90.236,17.31,17.553,16.99,17.041,,,,,,,,,,
90.481,90.387,17.533,17.718,17.077,17.109,,,,,,,,,,
90.661,90.549,17.643,17.794,17.137,17.176,,,,,,,,,,
90.809,90.694,17.761,17.939,17.248,17.292,,,,,,,,,,
91.103,90.859,17.922,17.962,17.326,17.394,,,,,,,,,,
91.287,91.196,17.951,17.981,17.459,17.521,,,,,,,,,,
91.898,91.366,17.972,17.997,17.543,17.566,,,,,,,,,,
92.044,91.97,17.99,18.014,17.625,17.664,,,,,,,,,,
92.212,92.109,18.006,18.031,17.742,17.777,,,,,,,,,,
94.286,92.286,18.021,18.053,17.903,17.931,,,,,,,,,,
94.435,94.325,18.042,18.08,17.946,17.956,,,,,,,,,,
94.545,94.485,18.065,18.153,17.967,17.976,,,,,,,,,,
94.66,94.597,18.124,18.195,17.986,17.993,,,,,,,,,,
94.779,94.713,18.174,18.275,18.001,18.01,,,,,,,,,,
94.919,94.842,18.221,18.383,18.017,18.026,,,,,,,,,,
95.049,94.98,18.369,18.405,18.036,18.047,,,,,,,,,,
95.183,95.104,18.395,18.43,18.058,18.071,,,,,,,,,,
95.326,95.243,18.417,18.459,18.092,18.142,,,,,,,,,,
95.466,95.385,18.445,18.5,18.163,18.184,,,,,,,,,,
95.601,95.524,18.476,18.58,18.206,18.249,,,,,,,,,,
