Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
168.731,168.775,1.32,1.327,1.324,1.331,495.722,508.567,499.548,499.54,495.713,,493.411,493.211,495.723,488.581
168.852,168.899,1.335,1.342,1.338,1.347,501.551,514.918,506.574,506.566,501.541,,499.239,499.039,501.551,495.723
168.983,169.035,1.351,1.365,1.357,1.385,508.577,521.294,512.925,512.917,508.567,,506.265,506.065,508.577,501.552
169.13,169.176,1.376,1.39,1.394,1.401,514.928,526.835,519.301,519.294,514.918,,512.616,512.416,514.928,508.577
169.301,169.315,1.397,1.404,1.406,1.41,521.304,533.858,524.842,524.834,521.295,,518.992,518.792,521.305,514.928
169.327,169.361,1.408,1.413,1.415,1.419,526.845,539.487,531.865,531.857,526.835,,524.533,524.333,526.845,521.305
169.46,169.542,1.418,1.421,1.424,1.428,533.868,546.316,537.494,537.486,533.858,,531.556,531.356,533.868,526.845
170.234,170.342,1.426,1.43,1.432,1.437,539.497,552.287,544.323,544.315,539.487,,537.185,536.985,539.497,533.869
170.452,170.479,1.434,1.438,1.441,1.445,546.325,558.428,550.294,550.286,546.316,,544.014,543.814,546.326,539.498
170.568,170.62,1.443,1.447,1.45,1.454,552.297,565.264,556.435,556.427,552.287,,549.985,549.785,552.297,546.326
170.705,170.763,1.452,1.457,1.459,1.464,558.438,572.132,563.271,563.263,558.428,,556.126,555.926,558.438,552.298
170.856,170.914,1.462,1.467,1.47,1.476,565.274,578.841,570.14,570.132,565.264,,562.962,562.762,565.274,558.439
171.019,171.064,1.473,1.479,1.483,1.493,572.142,584.566,576.848,576.841,572.132,,569.83,569.631,572.142,565.275
177.621,177.735,1.487,1.5,1.516,1.522,578.851,591.663,582.574,582.566,578.842,,576.54,576.339,578.852,572.143
177.83,177.863,1.537,1.551,1.545,1.557,584.576,598.271,589.671,589.663,584.567,,582.265,582.065,584.577,578.852
177.936,177.983,1.561,1.571,1.566,1.576,591.673,604.942,596.278,596.27,591.664,,589.362,589.162,591.674,584.577
178.057,178.11,1.58,1.588,1.585,1.594,598.281,610.466,602.949,602.941,598.271,,595.969,595.769,598.281,591.674
178.188,178.244,1.598,1.608,1.603,1.614,604.952,616.097,608.473,608.465,604.942,,602.64,602.44,604.952,598.281
178.333,178.391,1.622,1.699,1.656,1.678,610.476,623.336,614.105,614.096,610.466,,608.164,607.964,610.476,604.952
178.537,178.623,1.723,1.742,1.711,1.733,616.107,629.057,621.343,621.335,616.097,,613.795,613.595,616.107,610.476
178.724,178.795,1.762,1.781,1.751,1.771,623.346,635.889,627.064,627.057,623.336,,621.034,620.834,623.346,616.108
178.882,178.956,1.805,1.841,1.793,1.819,629.067,643.01,633.897,633.889,629.058,,626.755,626.556,629.068,623.347
183.531,183.653,1.879,1.909,1.897,1.921,635.899,649.53,641.017,641.009,635.89,,633.588,633.388,635.9,629.068
183.75,183.776,1.929,1.947,1.939,1.956,643.019,657.041,647.537,647.529,643.01,,640.708,640.508,643.02,635.9
183.852,183.901,1.964,1.983,1.973,1.994,649.54,662.867,655.048,655.04,649.53,,647.228,647.028,649.54,643.02
183.979,184.035,2.008,2.094,2.029,2.072,657.051,669.54,660.874,660.866,657.041,,654.739,654.539,657.051,649.54
184.118,184.175,2.128,2.166,2.111,2.146,662.877,676.881,667.548,667.54,662.867,,667.239,660.365,662.877,657.051
184.265,184.328,2.237,2.258,2.196,2.22,669.55,683.489,674.889,674.881,669.541,,674.58,667.039,669.551,662.877
184.452,184.533,2.276,2.293,2.248,2.268,676.891,690.497,681.497,681.489,676.882,,681.188,674.38,676.892,669.551
184.665,184.756,2.31,2.33,2.285,2.302,683.499,696.834,688.505,688.497,683.49,,688.196,680.988,683.5,676.892
184.993,185.113,2.358,2.422,2.319,2.343,690.507,703.631,694.842,694.834,690.498,,694.533,687.996,690.508,683.5
185.238,189.36,2.452,2.477,2.439,2.465,696.844,710.289,701.638,701.63,696.835,,701.329,694.333,696.845,690.508
189.243,189.5,2.502,2.53,2.489,2.515,703.64,716.813,708.296,708.288,703.631,,707.987,701.129,703.641,696.845
189.464,189.643,2.637,2.682,2.55,2.614,710.298,722.667,714.82,714.812,710.289,,714.511,707.787,710.299,703.641
189.586,189.797,2.803,3.216,2.658,2.845,716.823,728.203,720.674,720.666,716.813,,720.365,714.311,716.823,710.299
189.732,189.962,3.398,3.476,4.286,4.377,722.677,734.021,726.21,726.202,722.667,,725.901,720.165,722.677,716.824
189.894,190.161,4.931,4.97,4.508,4.95,728.213,741.127,732.029,732.021,728.204,,731.72,725.701,728.214,722.677
190.071,190.579,5.019,5.624,4.994,5.049,734.031,747.827,739.134,739.126,734.022,,738.825,731.52,734.032,728.214
190.479,192.299,5.695,6.674,6.688,6.703,741.137,755.158,745.834,745.826,741.127,,745.525,738.625,741.137,734.032
190.817,195.957,6.697,6.708,6.713,6.722,747.837,761.273,753.166,753.158,747.827,,752.857,745.325,747.837,741.137
192.225,196.068,6.717,6.725,6.728,6.735,755.168,767.93,759.28,759.272,755.159,,758.971,752.657,755.169,747.838
195.834,196.19,6.732,6.738,6.741,6.746,761.283,774.017,765.938,765.93,761.273,,765.629,758.771,761.283,755.169
196.041,196.321,6.744,6.749,6.751,6.756,767.94,780.471,772.024,772.016,767.931,,771.715,765.429,767.941,761.284
196.138,196.459,6.754,6.758,6.76,6.765,774.027,787.036,778.478,778.47,774.017,,778.169,771.515,774.027,767.941
196.268,196.608,6.763,6.768,6.77,6.775,780.481,794.309,785.043,785.035,780.471,,784.734,777.969,780.481,774.027
196.402,202.554,6.772,6.777,6.78,6.786,787.046,801.262,792.317,792.309,787.036,,792.008,784.534,787.046,780.481
196.553,202.69,6.782,6.788,6.791,6.796,794.319,807.085,799.269,799.261,794.31,,798.96,791.808,794.32,787.047
202.412,202.819,6.794,6.799,6.802,6.809,801.272,813.894,805.092,805.084,801.262,,804.783,798.76,801.272,794.32
202.647,202.955,6.806,6.813,6.816,6.825,807.095,820.827,811.901,811.893,807.085,,811.592,804.583,807.095,801.273
202.765,203.104,6.821,6.829,6.833,6.843,813.904,827.685,818.834,818.826,813.894,,818.526,811.392,813.904,807.095
202.899,203.282,6.837,6.848,6.855,6.928,820.837,835.062,825.693,825.685,820.828,,825.384,818.326,820.837,813.905
203.039,205.075,6.866,6.921,6.915,7.092,827.695,841.756,833.069,833.061,827.686,,832.76,825.184,827.696,820.838
203.212,205.283,6.909,7.057,6.944,7.161,835.072,848.18,839.763,839.755,835.062,,839.455,832.56,835.072,827.696
204.973,209.862,6.935,7.148,7.133,7.204,841.766,854.277,846.188,852.276,841.756,,845.879,839.254,841.766,835.073
205.187,210.085,7.115,7.193,7.183,7.245,848.19,860.419,852.284,858.418,848.181,,851.975,845.679,848.191,841.767
209.713,210.204,7.172,7.234,7.224,7.299,854.287,867.302,858.426,865.302,854.277,,858.117,851.775,854.287,848.191
210.037,210.335,7.214,7.282,7.269,7.528,860.429,874.235,865.31,872.234,860.419,,865.0,857.917,860.429,854.287
210.159,210.497,7.256,7.381,7.344,9.17,867.312,881.26,872.242,879.26,867.303,,871.933,864.8,867.313,860.429
210.279,210.664,7.318,10.915,7.587,9.474,874.245,887.284,879.268,885.284,874.235,,878.959,871.733,874.245,867.313
210.429,210.843,7.457,10.938,9.229,10.262,881.27,894.039,885.292,892.038,881.261,,884.983,878.759,881.271,874.246
210.595,211.051,10.929,10.955,9.544,10.9,887.294,900.534,892.046,898.533,887.285,,891.737,884.783,887.295,881.271
210.804,211.266,10.947,10.971,10.333,10.934,894.049,907.092,898.541,905.091,894.039,,898.232,891.537,894.049,887.295
211.004,211.522,10.963,10.985,10.923,10.951,900.544,914.482,905.099,912.481,900.534,,904.79,898.031,900.544,894.05
211.174,211.696,10.978,10.997,10.942,10.967,907.102,921.582,912.488,919.581,907.092,,912.18,904.59,907.102,900.544
211.43,216.989,10.991,11.006,10.959,10.982,914.492,927.869,919.589,925.868,914.482,,919.28,911.98,914.492,907.103
211.622,217.215,11.002,11.015,10.975,10.994,921.592,934.887,925.876,939.57,921.582,,925.568,919.08,921.592,914.492
216.878,217.338,11.01,11.024,10.989,11.004,927.879,941.571,932.895,946.328,927.87,,932.586,925.368,927.879,921.593
217.162,217.477,11.019,11.034,10.999,11.012,934.897,948.329,939.578,952.036,934.888,,939.269,932.386,934.898,927.88
217.288,217.635,11.029,11.046,11.008,11.021,941.581,954.037,946.336,958.701,941.572,,946.027,939.069,941.581,934.898
217.415,217.808,11.04,11.061,11.017,11.031,948.339,960.702,952.044,965.195,948.329,,951.735,945.827,948.339,941.582
217.571,221.136,11.053,11.077,11.026,11.043,954.047,967.196,958.709,972.707,954.037,,958.4,951.535,954.047,948.339
217.745,221.347,11.069,11.093,11.037,11.056,960.712,974.708,965.203,979.908,960.703,,964.894,958.2,960.713,954.047
221.062,221.576,11.085,11.112,11.049,11.073,967.206,981.909,972.715,986.078,967.196,,972.406,964.694,967.206,960.713
221.252,230.679,11.102,11.157,11.065,11.089,974.718,988.079,979.916,992.783,974.708,,979.607,972.206,974.718,967.206
221.475,230.867,11.126,11.182,11.081,11.107,981.919,994.784,986.086,1004.971,981.909,,985.777,979.407,981.919,974.719
230.601,230.979,11.171,11.243,11.098,11.165,988.089,1000.77,992.791,1011.406,988.079,,992.482,985.577,988.089,981.919
230.843,231.096,11.196,11.28,11.118,11.189,994.794,1006.972,998.777,1017.066,994.784,,998.468,992.282,994.794,988.09
230.941,231.221,11.26,11.304,11.177,11.235,1000.78,1013.407,1004.979,1024.0,1000.77,,1004.67,998.268,1000.78,994.794
231.055,231.357,11.295,11.319,11.205,11.289,1006.982,1019.067,1011.414,1030.464,1006.972,,1011.105,1004.47,1006.982,1000.78
231.191,231.501,11.311,11.331,11.25,11.308,1013.417,1026.001,1017.074,1037.704,1013.407,,1016.765,1010.905,1013.417,1006.982
231.325,231.648,11.325,11.344,11.3,11.322,1019.077,1032.465,1024.008,1043.638,1019.067,,1023.699,1016.565,1019.077,1013.418
231.442,231.785,11.337,11.358,11.315,11.335,1026.011,1039.704,1030.472,1049.998,1026.001,,1030.163,1023.499,1026.011,1019.077
231.585,237.642,11.351,11.378,11.329,11.347,1032.475,1045.638,1037.712,1056.166,1032.465,,1037.402,1029.963,1032.475,1026.011
231.738,237.825,11.367,11.447,11.341,11.363,1039.714,1051.999,1043.646,1061.752,1039.705,,1043.337,1037.203,1039.715,1032.476
237.569,237.948,11.394,11.486,11.354,11.386,1045.649,1058.166,1050.006,1067.406,1045.639,,1049.697,1043.137,1045.649,1039.715
237.742,238.069,11.468,11.517,11.372,11.431,1052.009,1063.752,1056.174,1073.015,1051.999,,1055.865,1049.497,1052.009,1045.649
237.9,238.202,11.502,11.547,11.411,11.477,1058.176,1069.406,1061.76,1078.962,1058.167,,1061.451,1055.665,1058.177,1052.01
238.016,238.338,11.534,11.572,11.459,11.509,1063.762,1075.016,1073.023,1093.219,1063.753,,1067.105,1061.251,1063.763,1058.177
238.142,238.509,11.56,11.651,11.493,11.541,1069.416,1080.963,1078.97,1100.097,1069.407,,1072.714,1066.905,1069.417,1063.763
238.282,238.659,11.591,11.698,11.525,11.566,1075.026,1087.788,1085.795,1105.727,1075.016,,1078.661,1072.514,1075.026,1069.417
238.437,238.811,11.68,11.732,11.554,11.615,1080.973,1095.22,1093.227,1111.985,1080.963,,1085.486,1078.461,1080.973,1075.026
238.604,239.581,11.714,11.764,11.579,11.689,1087.798,1102.097,1100.105,1117.761,1087.788,,1092.918,1085.286,1087.798,1080.974
238.751,239.795,11.751,11.783,11.668,11.722,1095.23,1107.728,1105.734,1124.008,1095.221,,1099.796,1092.718,1095.23,1087.798
239.505,239.96,11.774,11.798,11.706,11.758,1102.107,1113.986,1111.993,1130.495,1102.097,,1105.426,1099.596,1102.107,1095.231
239.712,240.154,11.791,11.813,11.742,11.779,1107.737,1119.761,1117.768,1136.711,1107.728,,1111.684,1105.226,1107.738,1102.108
239.897,245.114,11.806,11.829,11.769,11.795,1113.996,1126.009,1124.016,1143.952,1113.986,,1117.46,1111.484,1113.996,1107.738
240.051,245.311,11.82,11.849,11.787,11.809,1119.771,1132.495,1136.719,1149.539,1119.761,,1123.707,1117.259,1119.772,1113.997
245.016,245.395,11.838,11.891,11.801,11.825,1126.019,1138.712,1143.96,1156.648,1126.009,,1130.194,1123.507,1126.019,1119.772
245.269,245.442,11.865,12.031,11.816,11.843,1132.505,1145.952,1149.547,1163.075,1132.496,,1136.41,1129.994,1132.506,1126.019
245.385,245.531,11.953,12.063,11.833,11.875,1138.722,1151.539,1156.656,1168.859,1138.712,,1143.65,1136.21,1138.722,1132.506
245.407,245.583,12.05,12.086,11.856,11.936,1145.962,1158.649,1163.082,1176.139,1145.953,,1149.238,1143.45,1145.963,1138.722
245.515,245.737,12.074,12.157,11.912,12.017,1151.549,1165.075,1168.867,1181.968,1151.54,,1156.347,1149.038,1151.55,1145.963
245.541,245.885,12.104,12.209,11.968,12.057,1158.659,1170.86,1176.147,1188.89,1158.649,,1162.773,1156.147,1158.659,1151.55
245.666,246.045,12.184,12.236,12.041,12.08,1165.085,1178.14,1181.977,1194.911,1165.076,,1168.558,1162.573,1165.086,1158.659
245.822,251.137,12.223,12.271,12.069,12.171,1170.87,1183.969,1188.897,1200.827,1170.86,,1175.838,1168.358,1170.87,1165.086
245.972,251.306,12.253,12.338,12.093,12.229,1178.15,1190.89,1194.919,1206.908,1178.14,,1181.667,1175.638,1178.15,1170.871
251.082,251.536,12.295,12.45,12.216,12.262,1183.979,1196.912,1200.835,1213.123,1183.969,,1188.589,1181.467,1183.979,1178.151
251.231,252.11,12.375,12.493,12.245,12.402,1190.9,1202.828,1206.916,1218.774,1190.891,,1194.61,1188.389,1190.901,1183.98
251.434,252.294,12.475,12.521,12.282,12.465,1196.922,1208.908,1213.131,1225.585,1196.912,,1200.526,1194.41,1196.922,1190.901
252.077,252.443,12.508,12.545,12.43,12.502,1202.838,1215.124,1218.782,1231.355,1208.909,,1206.606,1200.326,1202.838,1196.922
252.226,252.596,12.534,12.567,12.485,12.528,1208.918,1220.775,1225.592,1237.516,1215.124,,1212.822,1206.406,1208.919,1202.839
252.372,252.753,12.556,12.588,12.515,12.551,1215.134,1227.586,1231.363,1243.895,1220.776,,1218.473,1212.622,1215.134,1208.919
252.526,252.911,12.578,12.61,12.54,12.572,1220.785,1233.356,1237.524,1250.444,1227.586,,1225.284,1218.273,1220.785,1215.134
252.689,253.124,12.599,12.667,12.562,12.594,1227.596,1239.517,1250.452,1257.159,1233.357,,1231.054,1225.084,1227.596,1220.786
252.841,253.3,12.622,12.739,12.583,12.616,1233.366,1245.896,1257.167,1264.202,1239.517,,1237.215,1230.854,1233.367,1227.596
253.038,259.155,12.649,12.787,12.605,12.678,1239.527,1252.445,1264.21,1271.219,1245.896,,1243.594,1237.015,1239.527,1233.367
253.224,259.267,12.693,12.824,12.657,12.777,1245.906,1259.16,1271.228,1278.17,1252.445,,1250.143,1243.394,1245.906,1239.528
259.085,259.39,12.767,12.918,12.754,12.814,1252.455,1266.203,1278.178,1285.607,1259.16,,1256.858,1249.943,1252.455,1245.907
259.238,259.518,12.805,12.953,12.795,12.868,1259.17,1273.22,1285.615,1292.498,1266.204,,1263.902,1256.658,1259.17,1252.455
259.336,259.664,12.848,12.979,12.835,12.929,1266.213,1280.17,1292.506,1298.377,1273.221,,1270.918,1263.702,1266.213,1259.171
259.461,259.823,12.938,13.003,12.901,12.959,1273.23,1287.608,1298.385,1305.837,1280.171,,1285.306,1270.718,1273.231,1266.214
259.598,266.872,12.966,13.029,12.946,12.985,1280.18,1294.499,1305.845,,1287.608,,1292.197,1277.669,1280.18,1273.231
259.756,266.989,12.991,13.064,12.972,13.009,1287.618,1300.378,,,1294.499,,1298.076,1285.106,1287.618,1280.181
266.809,267.098,13.016,13.175,12.997,13.037,1294.509,1307.837,,,1300.378,,1305.536,1291.997,1294.509,1287.618
266.949,267.221,13.045,13.224,13.023,13.079,1300.388,,,,1307.838,,,1297.876,1300.388,1294.509
267.054,267.341,13.151,13.345,13.054,13.163,1307.847,,,,,,,1305.336,1307.848,1300.389
267.171,267.937,13.198,13.397,13.135,13.21,,,,,,,,,,
267.305,269.312,13.319,13.478,13.186,13.301,,,,,,,,,,
267.881,269.486,13.37,13.742,13.241,13.358,,,,,,,,,,
269.304,269.741,13.45,14.059,13.333,13.416,,,,,,,,,,
269.357,274.127,13.546,17.392,13.384,13.576,,,,,,,,,,
269.652,274.312,13.996,17.585,13.516,13.817,,,,,,,,,,
274.046,274.441,17.349,18.012,13.695,14.459,,,,,,,,,,
274.297,274.587,17.433,20.075,13.875,14.79,,,,,,,,,,
274.404,275.118,17.865,20.284,14.594,15.094,,,,,,,,,,
274.575,276.155,18.081,22.927,14.903,15.378,,,,,,,,,,
275.044,276.226,19.927,23.317,15.206,15.669,,,,,,,,,,
276.139,280.551,20.19,26.7,15.523,15.976,,,,,,,,,,
276.177,280.646,22.868,26.834,15.809,16.291,,,,,,,,,,
280.487,280.773,23.148,26.849,16.143,16.594,,,,,,,,,,
280.634,280.915,23.379,26.86,16.457,16.884,,,,,,,,,,
280.744,286.875,26.82,26.869,16.746,17.187,,,,,,,,,,
280.852,287.108,26.842,26.877,17.044,17.372,,,,,,,,,,
286.833,287.229,26.855,26.899,17.316,17.459,,,,,,,,,,
287.057,287.356,26.864,26.905,17.411,17.62,,,,,,,,,,
287.444,287.498,26.873,26.911,17.554,17.815,,,,,,,,,,
287.592,287.643,26.88,26.917,17.743,18.755,,,,,,,,,,
287.752,287.768,26.895,26.922,18.625,21.436,,,,,,,,,,
287.776,287.82,26.901,26.928,18.876,25.63,,,,,,,,,,
287.975,288.011,26.908,26.934,21.335,25.926,,,,,,,,,,
293.025,293.083,26.914,26.94,25.549,26.164,,,,,,,,,,
293.238,293.279,26.92,26.947,25.804,26.416,,,,,,,,,,
293.349,293.397,26.925,26.953,26.064,26.634,,,,,,,,,,
293.478,293.52,26.931,26.96,26.308,26.828,,,,,,,,,,
293.973,294.038,26.937,26.968,26.538,26.846,,,,,,,,,,
298.11,298.159,26.943,26.979,26.802,26.857,,,,,,,,,,
