Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
44.976,45.189,12.459,12.496,12.367,12.448,502.869,502.868,500.874,493.609,495.61,,493.308,500.366,495.611,489.358
45.116,45.345,12.585,12.708,12.422,12.613,509.742,509.741,507.747,500.867,502.868,,500.566,507.238,502.869,495.611
45.267,45.588,12.786,13.103,12.475,12.734,516.189,516.188,514.194,507.74,509.742,,507.438,513.686,509.742,502.87
45.521,45.726,13.16,13.695,12.685,13.769,522.043,522.042,520.048,514.187,516.188,,513.886,519.539,516.189,509.743
45.658,45.88,13.757,13.78,13.74,13.802,528.843,528.842,526.848,520.041,522.042,,519.739,526.34,522.043,516.189
45.8,46.069,13.795,13.807,13.788,13.825,535.58,535.579,533.584,526.841,528.843,,526.54,533.076,528.844,522.044
45.985,46.24,13.819,13.831,13.813,13.851,542.508,542.507,540.514,533.577,535.579,,533.276,540.005,535.58,528.844
46.158,46.696,13.845,13.859,13.838,13.949,548.632,548.631,546.637,540.507,542.508,,540.205,546.129,542.509,535.581
46.608,50.953,13.877,13.934,13.866,13.986,554.93,554.929,552.935,546.63,548.632,,546.329,552.427,548.633,542.509
50.889,50.966,13.959,13.977,13.968,14.023,560.443,560.442,558.448,552.928,554.93,,552.627,557.94,554.93,548.633
50.964,51.07,13.994,14.012,14.003,14.092,566.719,566.718,564.724,558.441,560.442,,558.14,564.216,560.443,554.931
51.016,51.087,14.032,14.061,14.046,14.774,572.901,572.9,570.907,564.717,566.718,,564.416,570.398,566.719,560.443
51.083,51.201,14.214,14.342,14.257,15.348,580.188,580.187,578.193,570.899,572.901,,570.598,577.685,572.901,566.719
51.132,51.216,15.168,15.238,14.702,15.396,586.825,586.824,584.83,578.186,580.188,,577.885,584.322,580.189,572.902
51.213,51.338,15.329,15.364,15.305,15.437,593.821,593.82,591.827,584.823,586.824,,584.522,591.318,586.825,580.189
51.261,51.479,15.386,15.408,15.375,15.569,599.647,599.646,597.652,591.819,593.821,,591.518,597.143,593.821,586.825
51.405,51.638,15.427,15.453,15.418,15.627,605.777,605.776,603.781,597.645,599.646,,597.343,609.297,599.647,593.822
51.56,51.816,15.525,15.556,15.542,15.746,611.8,611.799,609.805,603.774,605.776,,609.497,614.964,605.777,599.647
51.739,51.973,15.582,15.61,15.595,15.954,617.467,617.466,615.472,609.798,611.8,,615.164,621.939,611.801,605.777
51.887,51.991,15.644,15.694,15.666,16.824,624.442,624.441,622.447,615.465,617.466,,622.139,629.303,617.467,611.801
51.989,52.122,15.995,16.108,15.805,16.861,631.805,631.804,629.811,622.44,624.441,,629.503,635.82,624.442,617.468
52.043,52.283,16.269,16.488,16.794,16.91,638.323,638.322,650.017,629.804,631.805,,636.02,643.256,631.806,624.443
52.205,52.438,16.576,16.766,16.843,16.989,645.76,645.759,656.413,636.321,638.323,,643.457,649.509,638.323,631.806
52.352,52.606,16.811,16.834,16.881,17.143,652.012,652.011,662.181,643.758,645.759,,649.709,655.905,645.76,638.324
52.525,53.012,16.852,16.871,16.943,17.227,658.409,658.408,667.837,650.01,652.011,,656.105,661.671,652.012,645.76
52.702,53.166,16.894,16.969,17.094,17.467,664.173,664.172,674.137,656.407,658.409,,661.871,667.329,658.409,652.013
52.932,53.329,17.012,17.122,17.184,17.619,669.832,669.831,680.665,662.172,664.173,,667.529,673.629,664.174,658.41
53.089,53.514,17.162,17.205,17.344,18.339,676.132,676.131,687.954,674.13,669.831,,673.829,680.157,669.832,664.174
53.234,53.704,17.5,17.68,17.533,18.367,682.66,682.659,693.677,680.658,676.131,,680.357,687.446,676.132,669.832
53.427,54.091,17.738,17.874,17.802,18.391,689.949,689.949,700.761,687.947,682.659,,687.646,693.168,682.66,676.132
53.609,54.255,17.925,18.165,18.355,18.417,695.673,695.672,707.075,693.671,689.949,,693.368,700.252,689.95,682.66
53.998,54.394,18.319,18.349,18.379,18.451,702.756,702.755,719.404,700.754,695.673,,700.453,706.567,695.673,689.95
54.168,54.573,18.362,18.373,18.403,18.535,709.07,709.069,726.042,707.069,702.755,,706.767,713.28,702.756,695.674
54.324,55.34,18.385,18.397,18.432,18.595,715.783,715.782,733.231,713.781,709.07,,713.481,718.896,709.07,702.756
54.484,55.772,18.41,18.425,18.478,18.631,721.399,721.398,739.326,719.397,715.783,,719.096,725.534,715.783,709.071
55.281,55.903,18.442,18.463,18.573,18.699,728.037,728.036,745.539,726.035,721.398,,725.734,732.723,721.399,715.784
55.691,56.074,18.512,18.557,18.613,18.772,735.226,735.225,751.09,733.224,728.036,,732.923,738.817,728.037,721.399
55.836,56.266,18.585,18.605,18.652,18.807,741.32,741.319,757.283,739.319,735.225,,739.018,745.031,735.226,728.038
55.998,56.531,18.623,18.641,18.75,18.833,747.534,747.533,764.009,745.532,741.32,,745.231,750.582,741.321,735.227
56.191,56.787,18.67,18.733,18.792,18.86,753.085,753.084,771.379,751.083,747.533,,750.782,756.774,747.534,741.321
56.526,56.952,18.761,18.782,18.821,18.894,759.277,759.277,785.193,757.276,753.085,,756.974,763.501,753.086,747.535
56.719,57.057,18.799,18.813,18.847,18.996,766.004,766.003,792.45,764.002,759.277,,763.701,770.871,759.278,753.086
56.856,57.192,18.827,18.84,18.876,19.059,773.374,773.373,799.745,771.372,773.373,,771.071,778.325,766.005,759.278
56.974,57.221,18.854,18.869,18.967,19.085,780.829,780.828,805.898,778.827,780.828,,778.525,784.685,773.374,766.005
57.108,57.343,18.885,18.907,19.034,19.105,787.188,787.187,813.338,785.186,787.188,,784.885,791.936,780.829,773.374
57.207,57.377,18.98,19.016,19.073,19.13,794.445,794.444,819.253,799.738,794.445,,792.136,799.235,787.189,780.829
57.257,57.508,19.049,19.067,19.095,19.215,801.74,801.739,824.888,805.891,801.739,,799.435,805.39,794.446,787.189
57.362,57.537,19.079,19.091,19.116,19.26,807.893,807.892,831.988,813.331,807.893,,805.59,812.828,801.74,794.446
57.415,57.662,19.1,19.11,19.195,19.291,815.332,815.331,838.594,819.246,815.332,,813.028,818.745,807.893,801.74
57.526,57.697,19.123,19.141,19.238,19.318,821.247,821.246,845.124,824.881,821.247,,818.945,824.38,815.333,807.894
57.575,57.818,19.18,19.204,19.277,19.387,826.883,826.882,851.217,831.982,826.882,,824.58,831.48,821.248,815.333
57.683,57.984,19.226,19.249,19.304,19.409,833.983,833.983,858.258,838.587,833.983,,831.68,838.086,826.883,821.248
57.737,58.161,19.269,19.284,19.372,19.43,840.589,840.588,865.012,845.117,840.588,,838.286,844.616,833.984,826.884
57.895,58.333,19.297,19.31,19.399,19.449,847.119,847.118,871.698,851.21,847.118,,844.816,850.708,840.589,833.984
58.064,58.628,19.326,19.363,19.42,19.473,853.211,853.21,878.871,858.251,853.211,,850.908,857.75,847.119,840.589
58.243,58.812,19.381,19.393,19.439,19.503,860.253,860.252,884.807,865.005,860.252,,857.95,864.504,853.212,847.12
58.526,58.943,19.405,19.415,19.46,19.535,867.007,867.006,892.202,871.691,867.007,,864.704,871.19,860.253,853.212
58.713,59.074,19.424,19.434,19.488,19.575,873.692,873.691,898.15,878.864,873.692,,871.39,878.363,867.008,860.253
58.872,59.112,19.445,19.455,19.518,19.616,880.866,880.865,904.706,884.8,880.866,,884.499,884.299,873.693,867.008
59.004,59.284,19.467,19.48,19.553,19.644,886.802,886.801,910.45,892.194,886.801,,891.893,891.693,880.867,873.693
59.092,59.505,19.495,19.511,19.598,19.683,894.197,894.195,916.192,898.143,894.196,,897.842,897.642,886.802,880.867
59.192,59.878,19.527,19.544,19.629,19.746,900.145,900.144,922.967,904.699,900.144,,904.397,904.197,894.197,886.802
59.467,60.088,19.564,19.588,19.66,19.772,906.7,906.699,929.882,910.443,906.7,,910.142,909.942,900.145,894.197
59.804,60.564,19.608,19.623,19.726,19.797,912.445,912.444,936.105,916.185,912.444,,915.883,922.459,906.701,900.146
60.0,60.796,19.637,19.652,19.76,19.819,918.187,918.186,943.356,922.96,918.186,,922.659,929.373,912.445,906.701
60.449,63.111,19.671,19.704,19.784,19.84,924.962,924.961,949.256,929.874,924.961,,929.573,935.596,918.187,912.445
60.602,63.228,19.738,19.753,19.808,19.862,931.876,931.875,956.104,936.097,931.876,,935.796,942.847,924.962,918.187
63.033,63.359,19.766,19.778,19.83,19.884,938.099,938.098,962.348,943.348,938.099,,943.048,948.748,931.877,924.963
63.167,63.864,19.79,19.802,19.851,19.911,945.35,945.349,968.649,949.249,945.35,,948.948,955.595,938.099,931.877
63.234,63.951,19.813,19.824,19.872,19.938,951.251,951.25,974.801,956.097,951.25,,955.795,961.84,945.351,938.1
63.365,63.985,19.835,19.845,19.896,19.96,958.098,958.097,981.843,962.341,958.098,,962.04,968.139,951.251,945.351
63.871,64.111,19.856,19.868,19.925,19.978,964.343,964.342,989.087,968.64,964.342,,968.339,974.293,958.098,951.251
63.974,64.28,19.878,19.89,19.95,19.997,970.643,970.642,995.34,974.794,970.643,,974.493,981.335,964.343,958.099
64.03,64.514,19.904,19.918,19.969,20.016,976.796,976.795,1008.612,981.836,976.795,,981.535,988.578,970.644,964.343
64.192,65.357,19.932,19.944,19.987,20.054,983.838,983.837,1014.728,989.08,983.837,,988.778,994.831,976.796,970.644
64.415,65.546,19.955,19.965,20.006,20.145,991.081,991.08,1020.519,995.333,991.081,,995.031,1002.091,983.838,976.796
64.591,65.779,19.974,19.983,20.03,20.296,997.335,997.334,1026.761,1002.592,997.334,,1002.291,1008.104,991.081,983.839
65.321,65.967,19.991,20.002,20.087,20.593,1004.594,1004.593,1033.464,1008.605,1004.594,,1008.304,1014.22,997.335,991.082
65.469,66.116,20.011,20.022,20.267,20.694,1010.607,1010.606,1040.142,1014.721,1010.606,,1014.42,1020.011,1004.595,997.336
65.66,66.291,20.039,20.4,20.424,20.834,1016.723,1016.722,1047.445,1020.512,1016.722,,1020.211,1026.253,1010.607,1004.595
65.87,66.455,20.282,20.655,20.622,21.093,1022.513,1022.512,1054.525,1026.754,1022.513,,1026.453,1032.956,1016.723,1010.607
66.034,66.631,20.561,20.713,20.78,21.15,1028.756,1028.755,1061.884,1033.458,1028.756,,1033.156,1039.634,1022.514,1016.724
66.197,66.817,20.675,20.854,21.01,21.211,1035.46,1035.459,1074.887,1040.135,1035.459,,1039.834,1046.937,1028.757,1022.514
66.366,67.062,20.759,21.167,21.114,21.267,1042.137,1042.136,1080.62,1047.438,1042.136,,1047.137,1054.015,1035.46,1028.757
66.538,67.223,21.133,21.224,21.182,21.318,1049.439,1049.439,1087.29,1054.516,1049.439,,1054.215,1061.376,1042.137,1035.46
66.731,67.367,21.197,21.304,21.236,21.361,1056.518,1056.517,1094.097,1061.877,1056.517,,1061.576,1067.47,1049.44,1042.138
66.969,67.528,21.248,21.376,21.287,21.42,1063.879,1063.878,1101.289,1067.971,1063.878,,1067.67,1074.379,1056.518,1049.44
67.146,67.684,21.33,21.463,21.348,21.522,1069.973,1069.972,1107.967,1074.881,1069.972,,1080.312,1080.112,1063.879,1056.519
67.288,67.883,21.401,21.537,21.388,21.575,1076.882,1076.881,1114.831,1080.613,1076.882,,1086.983,1093.589,1069.973,1063.879
67.431,68.132,21.505,21.679,21.485,21.7,1082.615,1082.614,1120.849,1087.284,1082.614,,1093.789,1100.78,1076.883,1069.973
67.599,68.401,21.561,21.788,21.548,21.779,1089.285,1089.284,1127.596,1094.09,1089.285,,1100.98,1107.459,1082.615,1076.883
67.792,68.564,21.769,21.842,21.636,21.852,1096.092,1096.091,1134.91,1101.282,1096.091,,1107.659,1114.323,1089.286,1082.616
68.053,68.696,21.806,21.874,21.756,21.882,1103.284,1103.283,1141.868,1107.962,1103.283,,1114.523,1120.341,1096.092,1089.286
68.272,68.756,21.859,21.992,21.797,21.933,1109.964,1109.963,1149.174,1114.824,1109.964,,1120.541,1127.088,1103.285,1096.093
68.485,68.767,21.892,22.025,21.867,22.003,1116.826,1116.825,1155.84,1120.842,1116.826,,1127.288,1134.401,1109.964,1103.285
68.637,68.874,22.011,22.052,21.909,22.032,1122.843,1122.843,1161.461,1127.589,1122.843,,1134.601,1141.36,1116.827,1109.965
68.713,68.995,22.038,22.083,21.979,22.059,1129.591,1129.59,1168.398,1134.903,1129.59,,1141.56,1148.666,1122.844,1116.827
68.766,69.094,22.066,22.109,22.019,22.091,1136.904,1136.903,1175.385,1141.862,1136.904,,1148.866,1155.331,1129.591,1122.844
68.816,69.103,22.098,22.131,22.045,22.115,1143.864,1143.863,1182.268,1149.167,1143.864,,1155.531,1160.953,1136.905,1129.592
68.936,69.214,22.12,22.156,22.075,22.137,1151.169,1151.168,1188.84,1155.832,1151.168,,1161.153,1174.876,1143.865,1136.905
69.032,69.356,22.142,22.227,22.104,22.166,1157.834,1157.833,1195.296,1161.454,1157.834,,1168.09,1181.76,1151.169,1143.865
69.1,69.382,22.21,22.468,22.125,22.219,1163.456,1163.455,1201.273,1168.391,1163.455,,1175.076,1188.332,1157.834,1151.17
69.147,69.389,22.249,22.615,22.149,22.269,1170.393,1170.392,1208.526,1175.377,1170.392,,1181.96,1194.788,1163.456,1157.835
69.275,69.498,22.506,22.699,22.202,22.425,1177.379,1177.378,1216.003,1182.261,1177.379,,1188.532,1200.765,1170.393,1163.457
69.374,69.634,22.653,22.763,22.236,22.524,1184.262,1184.261,1221.66,1188.833,1184.262,,1194.988,1208.018,1177.38,1170.393
69.387,69.78,22.738,22.796,22.361,22.674,1190.834,1190.833,1227.174,1195.289,1190.834,,1200.965,1215.495,1184.262,1177.38
69.429,69.93,22.78,22.83,22.49,22.753,1197.291,1197.29,1234.477,1201.266,1197.291,,1208.218,1221.152,1190.835,1184.263
69.56,70.084,22.812,22.901,22.634,22.788,1203.268,1203.267,1241.711,1208.519,1203.267,,1215.695,1226.666,1197.291,1190.835
69.704,70.244,22.853,22.971,22.718,22.821,1210.521,1210.52,1247.574,1215.996,1210.521,,1221.352,1233.969,1203.268,1197.292
69.846,70.404,22.923,22.993,22.772,22.877,1217.998,1217.997,1254.872,1221.653,1217.998,,1226.866,1241.203,1210.522,1203.268
69.998,70.566,22.983,23.015,22.804,22.933,1223.655,1223.654,1260.646,1227.168,1223.654,,1234.168,1247.066,1217.998,1210.522
70.149,70.726,23.003,23.07,22.84,22.977,1229.169,1229.168,1266.509,1234.47,1229.169,,1241.403,1254.363,1223.655,1217.999
70.315,70.9,23.059,23.089,22.913,22.998,1236.472,1236.471,1273.897,1241.704,1236.471,,1247.266,1260.138,1229.17,1223.656
70.476,71.151,23.08,23.131,22.964,23.024,1243.706,1243.705,1279.687,1247.567,1243.706,,1254.563,1266.0,1236.472,1229.17
70.635,71.302,23.104,23.165,22.988,23.065,1249.569,1249.568,1286.829,1254.865,1249.568,,1260.338,1273.389,1243.707,1236.473
70.811,71.463,23.151,23.208,23.009,23.084,1256.867,1256.866,1294.185,1260.639,1256.867,,1266.2,1279.179,1249.569,1243.707
71.064,71.623,23.18,23.273,23.051,23.143,1262.641,1262.64,1301.559,1266.502,1262.64,,1273.589,1286.321,1256.868,1249.569
71.214,71.798,23.227,23.332,23.075,23.173,1268.503,1268.502,1307.384,1273.89,1268.503,,1279.38,1293.676,1262.641,1256.868
71.368,72.262,23.309,23.41,23.095,23.297,1275.892,1275.891,,1279.68,1275.891,,1286.521,1301.051,1268.503,1262.642
71.532,72.402,23.36,23.582,23.158,23.346,1281.682,1281.681,,1286.822,1281.681,,1293.876,1306.876,1275.892,1268.504
71.706,72.563,23.47,23.612,23.19,23.43,1288.824,1288.823,,1294.177,1288.823,,1301.251,,1281.682,1275.893
72.177,72.988,23.599,23.633,23.321,23.592,1296.179,1296.178,,1301.552,1296.179,,1307.076,,1288.824,1281.683
72.329,73.145,23.623,23.652,23.382,23.619,1303.553,1303.552,,1307.377,1303.553,,,,1296.179,1288.824
72.482,73.319,23.644,23.673,23.495,23.638,1309.379,1309.378,,,1309.378,,,,1303.554,1296.18
72.866,73.529,23.662,23.697,23.605,23.658,,,,,,,,,1309.379,1303.554
73.062,73.738,23.684,23.747,23.633,23.679,,,,,,,,,,
73.23,73.924,23.713,23.765,23.648,23.705,,,,,,,,,,
73.442,74.288,23.756,23.787,23.668,23.734,,,,,,,,,,
73.648,74.411,23.776,23.841,23.691,23.761,,,,,,,,,,
73.844,74.63,23.83,23.868,23.729,23.781,,,,,,,,,,
74.281,74.787,23.852,23.948,23.751,23.824,,,,,,,,,,
74.354,75.008,23.933,23.968,23.77,23.847,,,,,,,,,,
74.463,75.177,23.959,23.981,23.795,23.878,,,,,,,,,,
74.762,75.384,23.977,23.989,23.836,23.941,,,,,,,,,,
74.915,75.576,23.985,23.998,23.859,23.964,,,,,,,,,,
75.093,76.412,23.993,24.004,23.92,23.979,,,,,,,,,,
75.3,76.534,24.0,24.011,23.954,23.987,,,,,,,,,,
76.469,76.574,24.008,24.019,23.971,23.995,,,,,,,,,,
76.541,76.662,24.015,24.026,23.984,24.002,,,,,,,,,,
76.59,76.817,24.023,24.034,23.991,24.01,,,,,,,,,,
76.673,77.047,24.03,24.042,23.999,24.017,,,,,,,,,,
76.823,77.16,24.038,24.05,24.006,24.024,,,,,,,,,,
77.07,77.346,24.046,24.059,24.013,24.033,,,,,,,,,,
77.24,77.397,24.055,24.068,24.021,24.04,,,,,,,,,,
77.35,77.512,24.063,24.076,24.028,24.048,,,,,,,,,,
77.419,77.676,24.072,24.086,24.036,24.057,,,,,,,,,,
77.58,77.87,24.083,24.097,24.044,24.065,,,,,,,,,,
77.779,78.033,24.091,24.109,24.052,24.075,,,,,,,,,,
77.948,78.21,24.103,24.122,24.061,24.085,,,,,,,,,,
78.123,78.442,24.115,24.136,24.07,24.094,,,,,,,,,,
78.346,78.632,24.129,24.149,24.08,24.106,,,,,,,,,,
78.53,78.833,24.143,24.159,24.089,24.118,,,,,,,,,,
78.802,79.01,24.154,24.166,24.099,24.133,,,,,,,,,,
78.937,79.184,24.162,24.173,24.112,24.147,,,,,,,,,,
79.098,79.557,24.17,24.18,24.125,24.157,,,,,,,,,,
79.46,82.753,24.177,24.186,24.14,24.164,,,,,,,,,,
