Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
620.592,620.719,11.326,11.364,11.506,11.539,329.399,342.047,327.397,340.047,329.39,,332.832,326.888,329.4,323.256
620.68,620.843,11.349,11.418,11.53,11.555,335.144,348.648,333.141,346.647,335.134,,339.746,332.632,335.144,329.4
620.793,620.978,11.384,11.499,11.547,11.569,342.057,354.711,340.055,352.71,342.048,,346.346,339.546,342.058,335.145
620.918,621.115,11.479,11.525,11.562,11.583,348.658,361.877,346.655,359.876,348.648,,352.409,346.146,348.658,342.058
621.051,621.266,11.513,11.543,11.576,11.597,354.721,374.362,352.718,365.395,354.711,,359.575,352.209,354.721,348.658
621.186,621.415,11.535,11.559,11.59,11.614,361.887,380.064,359.884,372.362,361.877,,365.094,359.375,361.887,354.722
621.34,621.581,11.551,11.572,11.605,11.678,367.406,386.285,365.403,378.064,367.397,,372.061,364.894,367.406,361.888
621.503,621.75,11.566,11.586,11.626,11.7,374.372,392.802,372.37,384.285,374.363,,377.763,371.861,374.373,367.407
621.666,621.919,11.579,11.601,11.69,11.719,380.074,399.289,378.072,390.801,380.065,,390.5,377.563,380.075,374.373
621.851,622.103,11.593,11.619,11.71,11.739,386.295,405.219,384.292,397.288,386.286,,396.987,390.3,386.296,380.075
622.02,622.141,11.609,11.67,11.73,11.76,392.811,412.499,390.809,403.218,392.802,,402.917,396.787,392.812,386.296
622.134,622.192,11.634,11.695,11.749,11.784,399.299,418.141,397.296,416.141,399.289,,410.197,402.717,399.299,392.812
622.171,622.651,11.684,11.715,11.771,11.811,405.229,423.657,403.226,421.656,405.219,,415.84,409.997,405.229,399.3
622.201,622.819,11.706,11.734,11.797,11.841,412.509,436.866,410.506,428.046,412.499,,421.355,415.64,412.509,405.23
622.603,622.932,11.724,11.755,11.826,11.879,418.151,443.851,416.149,434.865,418.142,,427.745,421.155,418.152,412.51
622.755,622.968,11.744,11.777,11.86,11.912,423.667,450.168,421.664,441.85,423.657,,434.564,427.545,423.667,418.152
622.865,623.149,11.766,11.803,11.896,11.934,430.057,456.128,428.054,448.167,430.047,,441.549,434.364,430.057,423.667
622.945,623.33,11.789,11.833,11.924,11.951,436.876,463.226,434.873,461.225,436.866,,447.866,441.349,436.876,430.058
623.09,623.504,11.818,11.869,11.943,11.967,443.861,469.036,441.858,467.035,443.851,,453.826,447.666,443.861,436.877
623.222,623.69,11.85,11.904,11.959,11.981,450.178,475.801,448.175,473.8,450.168,,460.924,453.626,450.178,443.862
623.409,623.898,11.888,11.928,11.974,11.993,456.138,482.141,461.233,480.14,456.128,,466.734,460.724,456.138,450.179
623.593,624.087,11.918,11.947,11.987,12.005,463.236,489.492,467.043,487.491,463.226,,473.499,466.534,463.236,456.138
623.809,624.331,11.938,11.962,11.999,12.016,469.046,496.243,473.808,494.242,469.036,,479.839,473.299,469.046,463.236
624.007,624.489,11.955,11.977,12.01,12.027,475.811,503.541,480.148,501.54,475.801,,487.19,479.639,475.811,469.046
624.257,624.797,11.97,11.99,12.021,12.037,482.151,515.963,487.499,508.185,482.141,,493.941,486.99,482.151,475.811
624.488,624.939,11.984,12.001,12.032,12.048,489.502,521.992,494.25,513.962,489.492,,501.239,493.741,489.502,482.151
624.749,624.99,11.996,12.013,12.042,12.06,496.253,528.919,501.548,519.991,496.244,,507.884,501.039,496.254,489.502
624.889,625.061,12.007,12.023,12.054,12.071,503.551,534.686,508.193,526.919,503.541,,519.69,507.684,503.551,496.255
624.94,625.287,12.018,12.034,12.065,12.083,510.196,540.246,513.97,532.685,510.186,,526.618,513.461,510.196,503.551
625.035,625.358,12.029,12.045,12.078,12.097,515.973,547.629,519.999,538.245,515.963,,532.384,519.49,515.973,510.196
625.1,625.546,12.04,12.057,12.09,12.114,522.002,553.769,526.927,545.628,521.992,,537.944,526.418,522.002,515.973
625.324,626.77,12.051,12.068,12.105,12.139,528.929,560.699,532.693,551.768,528.92,,545.328,532.184,528.93,522.003
626.874,626.936,12.062,12.08,12.125,12.211,534.696,568.032,538.253,558.698,534.686,,551.467,537.744,534.696,528.93
627.002,627.078,12.074,12.094,12.188,12.264,540.256,575.464,545.636,566.031,540.246,,558.397,545.127,540.256,534.697
627.133,627.439,12.087,12.109,12.234,12.346,547.639,582.943,551.776,573.463,547.629,,565.73,551.267,547.639,540.257
627.494,627.547,12.101,12.13,12.314,12.464,553.779,590.311,558.706,580.942,553.769,,573.162,558.197,553.779,547.64
627.619,627.68,12.119,12.171,12.372,12.663,560.709,597.276,566.039,588.31,560.7,,580.641,565.53,560.71,553.779
627.754,627.828,12.154,12.222,12.575,12.702,568.042,602.876,573.471,600.876,568.032,,588.009,572.962,568.042,560.71
627.899,627.971,12.2,12.331,12.685,12.741,575.474,610.312,580.95,608.312,575.464,,594.974,580.441,575.474,568.042
628.041,628.12,12.249,12.391,12.719,12.798,582.953,616.159,588.318,614.158,582.943,,600.574,587.809,582.953,575.475
628.193,628.274,12.358,12.516,12.777,12.819,590.321,628.95,595.283,620.415,590.311,,608.011,594.774,590.321,582.954
628.349,628.435,12.437,12.676,12.81,12.834,597.286,636.345,600.884,626.95,597.276,,613.857,600.374,597.286,590.322
628.516,628.608,12.624,12.711,12.827,12.846,602.886,642.764,608.32,634.345,602.877,,620.114,607.811,602.887,597.287
628.693,628.771,12.694,12.757,12.84,12.858,610.322,649.7,614.166,640.763,610.313,,626.649,613.657,610.323,602.887
628.865,628.943,12.729,12.805,12.852,12.871,616.169,656.275,626.958,647.699,616.159,,634.044,619.914,616.169,610.323
629.022,629.115,12.79,12.823,12.865,12.885,622.426,662.958,634.353,654.274,622.417,,640.462,626.449,622.426,616.17
629.196,629.296,12.815,12.837,12.878,12.902,628.961,668.521,640.771,660.957,628.951,,647.398,633.844,628.961,622.427
629.38,629.448,12.83,12.849,12.893,12.93,636.355,674.509,647.707,666.521,636.346,,653.974,640.262,636.356,628.961
629.545,629.595,12.843,12.862,12.914,12.978,642.774,681.234,654.282,672.509,642.764,,660.657,647.198,642.774,636.356
629.668,629.673,12.856,12.874,12.952,13.09,649.71,688.109,660.966,679.234,649.7,,666.22,653.774,649.71,642.774
629.681,629.725,12.868,12.889,13.003,13.115,656.285,694.955,666.529,686.108,656.275,,672.208,660.457,656.285,649.711
629.743,629.8,12.881,12.908,13.105,13.128,662.968,701.518,672.517,692.954,662.958,,678.933,666.02,662.968,656.286
629.816,629.827,12.898,12.94,13.122,13.152,668.531,707.848,679.242,699.517,668.521,,685.807,672.008,668.532,662.969
629.87,629.987,12.921,12.99,13.146,13.163,674.519,714.947,686.116,705.847,674.51,,692.653,678.733,674.52,668.532
630.075,630.165,12.965,13.099,13.157,13.176,681.244,720.763,692.962,712.947,681.235,,699.216,685.607,681.245,674.52
630.251,630.269,13.019,13.118,13.169,13.196,688.119,727.474,699.525,718.763,688.109,,705.546,692.453,688.119,681.245
630.271,630.367,13.11,13.154,13.184,13.248,694.965,734.251,705.855,725.474,694.955,,712.646,699.016,694.965,688.119
630.448,630.551,13.125,13.166,13.232,13.271,701.528,740.32,712.955,732.251,701.518,,718.462,705.346,701.528,694.965
630.618,630.721,13.148,13.18,13.26,13.29,707.858,746.12,718.771,738.32,707.849,,725.173,712.446,707.859,701.529
630.809,630.92,13.16,13.24,13.281,13.307,714.957,752.274,725.482,744.119,714.948,,731.95,718.262,714.958,707.859
631.037,631.133,13.173,13.266,13.299,13.326,720.773,758.439,732.259,750.273,720.764,,738.019,724.973,720.774,714.958
631.224,631.332,13.189,13.285,13.316,13.356,727.485,764.059,738.328,756.438,727.475,,743.818,731.75,727.485,720.774
631.429,631.495,13.254,13.302,13.338,13.43,734.261,770.479,750.281,762.058,734.252,,749.972,737.819,734.262,727.485
631.634,631.707,13.276,13.321,13.403,13.466,740.33,776.309,756.446,768.478,740.321,,756.137,743.618,740.331,734.262
631.773,631.876,13.294,13.346,13.451,13.49,746.13,783.104,762.066,774.309,746.12,,761.757,749.772,746.13,740.331
632.06,632.091,13.312,13.441,13.479,13.513,752.284,789.524,768.486,781.104,752.274,,768.178,755.937,752.284,746.13
632.251,632.34,13.332,13.473,13.502,13.537,758.449,795.915,774.317,787.524,758.439,,774.008,761.557,758.449,752.285
632.436,632.528,13.418,13.496,13.524,13.577,764.069,801.77,781.112,793.915,764.059,,780.803,767.978,764.069,758.45
633.013,633.044,13.459,13.518,13.559,13.603,770.489,807.58,787.532,799.77,770.48,,787.223,773.808,770.49,764.07
633.193,633.268,13.484,13.546,13.593,13.619,776.319,814.74,793.923,805.579,776.31,,793.614,780.603,776.32,770.49
634.234,634.301,13.508,13.599,13.612,13.633,783.114,820.342,799.778,812.739,783.105,,799.469,787.023,783.115,776.32
634.37,634.457,13.53,13.615,13.626,13.646,789.534,825.981,805.587,818.341,789.525,,805.278,793.414,789.535,783.115
634.537,634.567,13.587,13.629,13.64,13.66,795.925,831.501,812.747,823.98,795.916,,812.438,799.269,795.926,789.535
634.639,634.687,13.607,13.643,13.653,13.673,801.78,837.536,823.988,829.5,801.771,,818.04,805.078,801.781,795.926
634.757,634.816,13.622,13.656,13.666,13.685,807.589,843.16,829.508,835.535,807.58,,823.679,812.238,807.59,801.781
634.882,634.948,13.636,13.669,13.679,13.699,814.749,856.612,835.543,841.159,814.74,,829.199,817.84,814.75,807.59
635.017,635.092,13.65,13.682,13.693,13.715,820.352,863.42,841.167,848.287,820.342,,835.234,823.479,820.352,814.75
635.159,635.231,13.663,13.696,13.706,13.735,825.991,870.826,848.295,854.611,825.981,,840.858,828.999,825.991,820.352
635.3,635.384,13.676,13.711,13.724,13.802,831.511,876.7,854.619,861.419,831.501,,847.986,835.034,831.511,825.991
635.458,635.544,13.689,13.729,13.754,13.875,837.546,884.085,861.427,868.825,837.536,,854.31,840.658,837.546,831.511
635.62,635.706,13.703,13.82,13.85,13.954,843.17,890.346,868.833,874.7,843.16,,861.118,847.786,843.17,837.547
635.779,635.783,13.719,13.941,13.926,14.071,850.298,896.208,874.708,882.085,850.288,,868.524,854.11,850.298,843.17
635.788,635.863,13.742,14.451,13.987,14.342,856.622,902.531,882.093,888.346,856.612,,874.399,860.918,856.622,850.299
635.933,635.939,13.907,15.165,14.252,15.255,863.43,908.215,888.354,894.207,863.421,,881.784,868.324,863.431,856.622
635.947,636.021,13.968,15.273,14.403,15.295,870.836,914.369,894.215,900.53,870.826,,888.045,874.199,870.836,863.431
636.079,636.087,14.957,15.3,15.283,15.313,876.71,921.047,900.538,906.214,876.701,,893.906,881.584,876.711,870.836
636.103,636.178,15.195,15.317,15.304,15.33,884.095,928.262,906.222,912.369,884.086,,900.229,887.845,884.096,876.711
636.246,636.308,15.289,15.334,15.322,15.347,890.356,933.856,912.376,919.047,890.347,,905.913,893.706,890.357,884.096
636.331,636.4,15.309,15.351,15.338,15.365,896.218,939.453,919.055,926.261,896.208,,912.068,900.029,896.218,890.357
636.389,636.441,15.326,15.37,15.356,15.385,902.541,953.432,926.269,931.855,902.531,,918.746,905.713,902.541,896.218
636.405,636.501,15.342,15.391,15.375,15.414,908.225,959.068,931.863,937.452,908.216,,925.96,911.868,908.225,902.542
636.47,636.595,15.361,15.423,15.398,15.456,914.379,966.251,937.46,944.363,914.369,,931.554,918.546,914.379,908.226
636.517,636.761,15.38,15.47,15.433,15.506,921.057,973.463,944.37,951.432,921.048,,937.151,925.76,921.058,914.38
636.683,636.923,15.405,15.522,15.484,15.588,928.271,980.686,951.44,957.067,928.262,,944.062,931.354,928.272,921.058
636.838,637.078,15.444,15.576,15.566,15.66,933.866,987.443,957.075,964.25,933.856,,951.131,936.951,933.866,928.272
636.989,637.241,15.495,15.642,15.624,16.067,939.463,993.658,964.258,971.462,939.454,,956.766,943.862,939.463,933.866
637.143,637.318,15.553,15.714,15.692,16.09,946.373,999.516,971.47,978.686,946.364,,963.949,950.931,946.374,939.464
637.305,637.385,15.603,15.986,16.08,16.107,953.442,1006.563,978.694,985.443,953.433,,971.161,956.566,953.443,946.374
637.339,637.579,15.675,16.074,16.099,16.121,959.078,1013.205,985.451,991.658,959.068,,978.384,963.749,959.078,953.443
637.508,637.725,15.916,16.095,16.114,16.135,966.261,1019.932,991.666,997.515,966.251,,985.142,978.185,966.261,959.078
638.29,638.224,16.055,16.11,16.128,16.15,973.473,1027.068,997.523,1004.562,973.463,,991.357,984.942,973.473,966.262
638.456,638.368,16.086,16.125,16.142,16.165,980.696,1033.105,1004.57,1011.204,980.687,,997.215,991.157,980.697,973.474
639.735,638.545,16.103,16.138,16.157,16.181,987.453,1039.57,1011.212,1017.931,987.444,,1004.261,997.015,987.454,980.697
639.909,639.822,16.117,16.153,16.172,16.195,993.668,1046.437,1017.939,1025.068,993.659,,1010.903,1004.061,993.669,987.454
640.117,640.008,16.131,16.169,16.187,16.209,999.526,1052.379,1025.075,1037.569,999.516,,1017.63,1010.703,999.526,993.669
640.269,640.185,16.145,16.184,16.202,16.222,1006.573,1058.606,1031.112,1044.437,1006.563,,1024.766,1017.43,1006.573,999.527
640.816,640.357,16.161,16.199,16.215,16.235,1013.215,1064.804,1037.577,1050.378,1013.206,,1030.804,1024.566,1013.216,1006.574
640.947,640.91,16.177,16.212,16.228,16.25,1019.942,1070.338,1044.445,1056.605,1019.932,,1037.269,1030.604,1019.942,1013.216
641.08,641.016,16.191,16.225,16.242,16.266,1027.078,1076.265,1050.386,1062.803,1027.069,,1044.135,1037.069,1027.079,1019.943
641.195,641.126,16.205,16.239,16.258,16.287,1033.115,1081.987,1062.811,1068.338,1033.106,,1050.077,1043.935,1033.116,1027.079
641.314,641.244,16.219,16.254,16.277,16.366,1039.58,1088.673,1068.346,1074.264,1039.57,,1056.304,1049.877,1039.58,1033.116
641.446,641.375,16.232,16.271,16.344,16.409,1046.447,1095.196,1074.272,1079.986,1046.438,,1062.502,1056.104,1046.448,1039.581
641.581,641.508,16.246,16.295,16.385,16.45,1052.388,1102.004,1079.994,1086.672,1052.379,,1068.037,1062.302,1052.389,1046.448
641.727,641.653,16.263,16.356,16.432,16.518,1058.616,1107.519,1086.68,1093.196,1058.606,,1073.963,1067.837,1058.616,1052.389
641.871,641.801,16.281,16.395,16.472,16.644,1064.814,1113.75,1093.204,1100.004,1064.804,,1079.685,1073.763,1064.814,1058.616
642.021,641.949,16.329,16.441,16.62,16.735,1070.348,1120.539,1100.012,1105.518,1070.339,,1086.371,1079.485,1070.348,1064.815
642.175,642.103,16.375,16.559,16.701,16.783,1076.275,1126.593,1105.526,1111.75,1076.265,,1092.894,1086.171,1076.275,1070.349
642.343,642.263,16.422,16.719,16.761,16.827,1081.997,1133.171,1111.757,1118.539,1081.987,,1099.703,1092.694,1081.997,1076.275
642.501,642.437,16.459,16.771,16.804,16.886,1088.683,1139.747,1118.547,1124.592,1088.673,,1105.217,1099.503,1088.683,1081.998
642.515,642.503,16.588,16.816,16.852,17.036,1095.206,1146.618,1124.6,1137.746,1095.197,,1111.448,1105.017,1095.207,1088.683
642.688,642.603,16.749,16.865,16.938,17.144,1102.014,1153.975,1131.178,1144.617,1102.005,,1118.238,1111.248,1102.015,1095.207
642.866,642.951,16.793,17.065,17.095,17.196,1107.529,1159.999,1137.754,1151.974,1107.519,,1124.291,1118.038,1107.529,1102.015
643.038,643.133,16.839,17.159,17.173,17.251,1113.76,1166.19,1144.625,1157.998,1113.751,,1130.869,1124.091,1113.76,1107.53
643.211,643.302,17.004,17.207,17.219,17.286,1120.549,1172.293,1151.982,1164.19,1120.54,,1137.445,1130.669,1120.55,1113.761
643.38,643.481,17.123,17.264,17.272,17.306,1126.602,1177.889,1158.006,1170.292,1126.593,,1144.316,1137.245,1126.603,1120.55
643.577,643.662,17.185,17.292,17.297,17.335,1133.181,1184.013,1164.198,1175.888,1133.171,,1151.673,1144.116,1133.181,1126.603
643.759,643.841,17.234,17.311,17.316,17.386,1139.757,1190.686,1170.3,1182.012,1139.747,,1157.698,1151.474,1139.757,1133.181
643.913,644.014,17.28,17.356,17.372,17.401,1146.628,1197.124,1175.896,1188.685,1146.618,,1163.889,1157.498,1146.628,1139.757
644.086,644.188,17.302,17.391,17.395,17.412,1153.985,1204.303,1182.02,1195.123,1153.976,,1169.991,1163.689,1153.985,1146.629
644.453,644.551,17.324,17.404,17.407,17.421,1160.009,1210.229,1188.693,1202.302,1160.0,,1175.587,1169.791,1160.009,1153.986
