Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
558.838,558.918,8.835,8.877,7.982,8.017,374.459,374.458,379.029,385.715,374.458,,392.885,371.956,374.459,367.889
559.008,559.086,8.865,8.905,8.06,8.145,381.023,381.022,385.723,393.186,381.022,,399.073,378.52,381.023,374.459
559.165,559.241,8.89,8.941,8.825,8.844,387.717,387.716,393.194,399.374,387.716,,404.678,385.214,387.717,381.023
559.325,559.411,8.921,8.995,8.859,8.871,395.188,395.187,399.382,404.979,395.187,,411.526,392.685,395.188,387.717
559.503,559.583,8.976,9.022,8.884,8.897,401.376,401.375,404.987,411.827,401.375,,418.802,398.873,401.376,395.188
561.543,561.63,9.01,9.049,8.913,8.929,406.981,406.98,411.835,425.812,406.98,,425.511,404.478,406.981,401.376
561.686,561.74,9.034,9.1,8.988,9.003,413.829,413.828,419.112,432.114,413.828,,431.813,411.326,413.829,406.981
561.803,561.87,9.066,9.147,9.015,9.028,421.105,421.104,425.82,437.76,421.105,,437.459,418.602,421.106,413.83
561.942,562.016,9.117,9.231,9.042,9.057,427.813,434.115,432.122,443.982,427.813,,443.681,425.311,427.814,421.106
562.095,562.172,9.173,9.311,9.079,9.133,434.115,439.761,437.768,449.872,434.115,,449.571,431.613,434.116,427.814
562.26,562.337,9.263,9.467,9.159,9.248,439.762,445.983,443.99,456.768,439.761,,456.467,437.259,439.762,434.116
562.409,562.49,9.352,9.621,9.28,9.778,445.983,451.872,449.88,463.254,445.983,,462.953,443.481,445.984,439.762
562.572,562.651,9.584,9.798,9.81,9.95,451.873,458.769,456.776,470.081,451.873,,469.78,449.371,451.874,445.984
562.731,562.816,9.725,9.892,9.994,10.025,458.769,465.255,463.262,475.696,458.769,,475.395,456.267,458.77,451.874
562.903,562.994,9.825,10.009,12.122,12.203,465.256,472.082,470.089,482.049,465.255,,481.748,462.753,465.256,458.77
563.113,563.209,9.976,10.12,12.318,12.768,472.083,477.697,475.704,487.708,472.082,,487.407,469.58,472.083,465.256
565.448,565.506,10.048,10.574,12.801,12.82,477.698,484.05,482.057,494.71,477.697,,494.408,475.195,477.698,472.083
565.576,565.633,10.329,10.756,12.837,12.856,484.051,489.709,487.716,501.795,484.05,,507.901,481.548,484.051,477.699
565.701,565.767,10.637,12.829,12.922,12.939,489.71,496.71,494.718,508.202,496.711,,515.392,494.208,489.71,484.052
565.841,565.914,10.811,12.867,12.956,12.973,496.711,503.795,501.803,515.694,503.796,,521.468,501.293,496.711,489.71
566.004,566.097,12.811,12.931,12.993,13.155,503.796,510.203,508.21,521.769,510.203,,528.676,507.701,503.797,496.712
566.198,566.299,12.846,12.964,13.223,13.378,510.204,517.694,515.701,528.977,517.695,,535.117,515.192,510.204,503.797
566.378,566.492,12.91,13.007,13.441,14.36,517.695,523.77,521.777,535.418,523.77,,541.881,521.268,517.696,510.204
566.698,566.789,12.947,14.37,14.378,14.39,523.771,530.978,528.985,542.182,530.978,,547.591,528.476,523.771,517.696
566.865,566.939,12.982,14.395,14.4,14.41,530.979,537.419,535.426,547.893,537.419,,554.379,534.917,530.979,523.771
566.983,567.028,14.346,14.414,14.419,14.428,537.42,544.183,542.19,554.68,544.183,,561.02,541.681,537.42,530.98
567.319,567.417,14.384,14.432,14.437,14.45,544.184,549.893,547.901,561.321,549.894,,567.132,547.391,544.184,537.42
567.514,567.6,14.405,14.459,14.473,14.523,549.894,556.68,554.688,567.433,556.681,,573.068,554.179,549.895,544.184
567.68,567.746,14.423,14.508,14.538,14.553,556.681,563.322,561.329,573.369,563.322,,580.217,560.82,556.682,549.895
567.816,567.881,14.443,14.545,14.566,14.579,563.323,569.434,567.441,580.518,569.434,,585.789,566.932,563.323,556.682
567.95,568.023,14.495,14.572,14.594,14.611,569.435,575.369,573.376,586.091,575.37,,592.468,572.867,569.435,563.323
568.103,568.183,14.53,14.602,14.632,14.685,575.37,582.518,586.098,592.769,582.519,,599.017,580.017,575.371,569.436
568.26,568.341,14.559,14.647,14.782,14.85,582.519,588.092,592.777,599.318,588.092,,604.822,585.589,582.519,575.371
568.431,568.519,14.586,14.997,14.971,14.99,588.092,594.77,599.326,605.123,594.77,,610.939,592.268,588.093,582.52
568.93,569.01,14.621,15.023,15.005,15.017,594.771,601.319,605.131,611.24,601.319,,618.339,598.817,594.771,588.093
569.086,569.159,14.982,15.041,15.027,15.037,601.32,607.124,611.248,618.64,607.125,,625.719,604.622,601.32,594.771
569.275,569.364,15.011,15.062,15.046,15.056,607.125,613.24,618.648,626.02,613.241,,632.426,610.739,607.125,601.321
570.614,570.691,15.032,15.191,15.069,15.089,613.241,620.641,626.028,632.727,620.641,,638.988,618.139,613.242,607.126
570.744,570.818,15.051,15.217,15.136,15.179,620.642,628.021,632.735,639.289,628.021,,646.002,625.519,620.642,613.242
570.903,570.993,15.077,15.245,15.198,15.211,628.022,634.728,639.297,646.303,634.728,,652.528,632.226,628.022,620.642
571.154,571.303,15.205,15.31,15.223,15.237,634.729,641.29,646.311,652.829,641.29,,659.563,638.788,634.729,628.023
571.306,571.443,15.23,15.415,15.255,15.327,641.291,648.304,652.837,659.865,648.304,,666.689,645.802,641.291,634.73
571.735,571.841,15.277,15.657,15.364,15.39,648.305,654.83,659.873,666.99,654.831,,672.501,652.328,648.305,641.291
573.42,573.502,15.341,15.753,15.435,15.469,654.831,661.865,666.998,672.802,661.866,,679.563,659.363,654.831,648.305
573.569,573.617,15.454,15.786,15.591,15.629,661.866,668.991,672.81,679.864,668.991,,686.261,666.489,661.867,654.832
573.682,573.75,15.712,15.815,15.685,15.738,668.991,674.803,679.872,686.563,674.803,,692.573,672.301,668.992,661.867
573.814,573.885,15.771,15.847,15.762,15.779,674.804,681.865,686.571,692.875,681.865,,699.731,679.363,674.804,668.992
573.953,574.027,15.8,15.919,15.793,15.808,681.866,688.563,692.883,700.032,688.564,,706.797,686.061,681.866,674.805
574.098,574.176,15.83,15.944,15.823,15.837,688.564,694.875,700.04,707.098,694.876,,712.535,692.373,688.564,681.867
574.26,574.364,15.902,15.965,15.86,15.892,694.876,702.033,707.106,712.836,702.033,,719.215,699.531,694.877,688.565
574.522,574.627,15.933,15.986,15.912,15.927,702.033,709.099,712.844,719.516,709.099,,725.414,706.597,702.034,694.877
574.701,574.801,15.954,16.015,15.939,15.95,709.1,714.837,719.524,725.715,714.837,,732.416,712.335,709.1,702.034
574.907,574.99,15.975,16.15,15.96,15.97,714.838,721.517,732.724,732.717,721.517,,738.893,719.015,714.838,709.1
575.063,575.144,15.999,16.198,15.981,15.993,721.518,727.716,739.202,739.194,727.717,,746.234,725.214,721.518,714.838
575.38,575.488,16.036,16.311,16.007,16.025,727.717,734.717,746.543,746.535,734.718,,753.373,732.216,727.718,721.518
575.548,575.627,16.172,16.383,16.049,16.115,734.718,741.195,753.682,753.674,741.195,,759.657,738.693,734.719,727.718
575.939,576.047,16.256,16.709,16.161,16.183,741.195,748.536,759.966,759.958,748.536,,766.672,746.034,741.196,734.719
576.095,576.194,16.35,17.327,16.279,16.333,748.537,755.675,766.981,766.973,755.675,,773.27,753.173,748.537,741.196
580.608,580.691,16.429,18.168,16.367,16.405,755.676,761.959,773.579,773.571,761.959,,780.302,759.457,755.676,748.537
580.752,580.813,17.26,18.653,16.468,16.543,761.96,768.974,780.611,780.603,768.974,,785.979,766.472,761.96,755.676
580.87,580.935,17.561,18.7,16.621,16.991,768.975,775.572,786.288,786.28,775.572,,792.676,773.07,768.975,761.96
581.003,581.075,18.249,18.781,17.138,17.178,775.573,782.604,792.985,792.977,782.604,,798.523,780.102,775.573,768.976
581.146,581.218,18.545,19.053,17.617,17.671,782.605,788.281,798.832,798.825,788.282,,805.038,785.779,782.605,775.573
581.33,581.402,18.676,19.386,17.9,18.051,788.282,794.978,805.347,805.339,794.978,,812.507,792.476,788.283,782.605
581.474,581.543,18.739,19.707,18.112,18.665,794.979,807.34,812.816,812.808,800.826,,818.22,798.323,794.979,788.283
581.614,581.689,19.03,19.749,18.638,18.716,800.826,820.522,818.529,818.521,807.34,,824.113,804.838,800.826,794.98
581.761,581.836,19.307,19.824,18.688,18.956,807.341,826.415,824.423,824.415,814.809,,829.736,812.307,807.341,800.827
581.924,582.012,19.685,19.854,18.819,19.696,814.81,832.039,830.046,830.038,820.523,,836.299,818.02,814.81,807.341
582.125,582.211,19.726,19.892,19.669,19.738,820.523,838.601,836.608,836.6,826.416,,843.486,823.913,820.523,814.81
582.309,582.399,19.808,20.158,19.716,19.798,826.416,845.788,843.795,843.787,832.039,,850.919,829.536,826.416,820.524
582.544,582.62,19.839,20.356,19.76,19.832,832.04,853.221,851.228,851.22,838.601,,858.128,836.099,832.04,826.417
582.733,582.821,19.87,20.861,19.817,19.862,838.602,860.43,865.432,858.429,845.788,,865.123,843.286,838.602,832.04
582.906,583.0,19.979,20.929,19.847,19.912,845.789,867.425,871.067,865.425,853.221,,870.758,850.719,845.789,838.602
583.072,583.191,20.315,20.981,19.88,20.006,853.222,873.059,877.008,871.059,860.43,,876.699,857.928,853.222,845.789
583.664,583.773,20.83,21.024,19.952,20.474,860.431,879.0,884.379,877.0,867.426,,884.07,864.923,860.431,853.222
583.817,583.91,20.886,21.113,20.089,20.753,867.426,886.372,891.697,884.371,873.06,,891.388,870.558,867.427,860.431
584.014,584.118,20.947,21.879,20.51,20.847,873.06,893.69,897.928,891.689,879.001,,897.619,876.499,873.061,867.427
584.262,584.54,21.003,21.922,20.808,20.899,879.001,899.921,905.422,897.92,886.372,,905.113,883.87,879.002,873.061
584.572,584.67,21.053,21.962,20.873,20.992,886.373,907.416,911.154,905.414,893.69,,910.845,891.188,886.373,879.002
585.07,585.213,21.221,22.064,20.968,21.037,893.691,913.147,918.54,911.146,899.921,,918.231,897.419,893.691,886.373
585.847,585.935,21.904,22.106,21.013,21.914,899.922,920.533,925.399,918.532,907.416,,925.09,904.913,899.922,893.692
585.985,586.076,21.941,22.197,21.892,21.951,907.416,927.391,932.115,925.391,913.147,,931.806,910.645,907.417,899.922
586.357,586.446,22.039,22.65,21.93,22.02,913.148,934.108,938.736,932.107,920.534,,938.427,918.031,913.148,907.417
586.507,586.566,22.084,22.949,21.973,22.074,920.534,940.729,945.923,938.728,927.392,,945.614,924.89,920.534,913.148
586.623,586.688,22.131,23.04,22.053,22.118,927.392,947.916,951.671,945.915,934.108,,951.363,931.606,927.393,920.535
586.753,586.82,22.315,23.076,22.095,22.286,934.109,953.664,958.837,951.663,940.73,,958.528,938.227,934.109,927.393
586.888,586.964,22.695,23.116,22.217,23.027,940.73,960.83,965.834,958.829,947.916,,965.525,945.414,940.73,934.109
587.034,587.105,23.009,23.188,22.348,23.067,947.917,967.826,972.597,965.826,953.665,,972.288,951.162,947.917,940.731
587.181,587.261,23.059,23.225,23.05,23.103,953.665,974.589,978.184,972.589,960.831,,977.875,958.328,953.665,947.918
587.325,587.411,23.093,23.276,23.084,23.198,960.831,980.176,983.944,978.176,967.827,,983.636,965.325,960.831,953.666
587.489,587.575,23.164,23.361,23.178,23.236,967.827,985.937,990.839,983.936,974.59,,990.53,972.088,967.828,960.832
587.638,587.721,23.208,23.386,23.217,23.353,974.59,992.831,998.311,990.831,980.177,,998.001,977.675,974.591,967.828
587.788,587.872,23.245,23.429,23.258,23.38,980.177,1000.303,1005.727,998.303,985.938,,1005.418,983.436,980.177,974.591
587.946,588.029,23.317,23.48,23.368,23.415,985.938,1007.72,1013.1,1005.719,992.832,,1012.791,990.33,985.939,980.178
588.117,588.202,23.374,23.566,23.393,23.465,992.832,1015.093,1019.934,1013.092,1000.304,,1019.625,997.801,992.832,985.939
588.277,588.369,23.404,23.59,23.441,23.541,1000.304,1021.927,1026.783,1019.927,1007.72,,1026.473,1005.218,1000.305,992.833
588.45,588.54,23.454,23.613,23.505,23.573,1007.72,1028.776,1032.775,1026.775,1015.093,,1032.466,1012.591,1007.721,1000.305
588.637,588.724,23.552,23.643,23.56,23.597,1015.094,1034.768,1039.003,1032.767,1021.928,,1038.694,1019.425,1015.094,1007.721
589.058,589.156,23.579,24.226,23.585,23.62,1021.928,1040.995,1045.698,1038.995,1028.776,,1045.389,1026.273,1021.928,1015.094
589.239,589.339,23.602,24.52,23.608,23.655,1028.776,1047.691,1051.98,1045.69,1034.768,,1051.671,1032.266,1028.777,1021.929
591.368,591.435,23.626,24.721,23.634,23.765,1034.768,1053.973,1059.147,1051.972,1040.996,,1058.838,1038.494,1034.769,1028.777
591.477,591.54,23.739,25.04,23.716,25.892,1040.996,1061.14,1066.295,1059.139,1047.691,,1065.985,1045.189,1040.997,1034.769
591.631,591.782,24.281,25.236,23.862,25.936,1047.692,1068.287,1073.374,1066.287,1053.973,,1073.065,1051.471,1047.692,1040.997
592.347,592.454,24.587,25.787,25.803,26.031,1053.974,1075.367,1079.739,1073.366,1061.141,,1079.43,1058.638,1053.974,1047.692
592.922,593.016,24.829,25.877,25.915,26.409,1061.141,1081.731,1086.786,1079.731,1068.288,,1086.477,1065.785,1061.141,1053.974
593.072,593.128,25.158,25.924,25.973,26.491,1068.288,1088.779,1092.871,1086.778,1075.368,,1092.562,1079.23,1068.289,1061.142
593.186,593.248,25.738,26.451,26.335,26.523,1075.368,1094.863,1098.843,1092.863,1081.732,,1098.534,1086.277,1075.368,1068.289
593.309,593.38,25.824,26.5,26.471,26.554,1081.732,1100.835,1106.319,1098.835,1088.779,,1106.01,1098.334,1081.733,1075.369
593.445,593.519,25.904,26.531,26.508,26.64,1088.78,1108.311,1112.343,1106.311,1094.864,,1112.034,1105.81,1088.78,1081.733
593.592,593.668,25.95,26.567,26.538,26.67,1094.864,1114.336,1118.375,1112.335,1100.836,,1118.066,1111.834,1094.865,1088.781
593.735,593.818,26.483,26.632,26.623,26.707,1100.836,1120.368,1125.08,1118.367,1108.312,,1124.771,1117.866,1100.837,1094.865
593.902,593.994,26.516,26.662,26.655,27.124,1108.312,1127.073,1132.514,1125.072,1114.336,,1132.205,1124.571,1108.313,1100.837
594.063,594.161,26.546,26.695,26.686,27.15,1114.337,1134.507,1140.019,1132.506,1120.369,,1139.709,1132.005,1114.337,1108.313
594.209,594.29,26.61,26.78,27.1,27.173,1120.369,1142.012,1147.298,1140.011,1127.073,,1146.989,1139.51,1120.37,1114.338
594.383,594.487,26.647,27.132,27.139,27.197,1127.074,1149.291,1152.956,1147.291,1134.507,,1152.647,1146.789,1127.074,1120.37
594.558,594.667,26.677,27.157,27.162,27.236,1134.508,1154.949,1166.103,1152.948,1142.012,,1159.397,1152.447,1134.508,1127.074
594.946,595.045,26.728,27.179,27.184,27.282,1142.013,1161.699,1172.523,1159.698,1149.292,,1165.794,1159.197,1142.013,1134.509
595.114,595.229,27.115,27.204,27.214,27.304,1149.292,1168.096,1178.774,1166.095,1154.949,,1172.214,1165.594,1149.293,1142.013
595.302,595.404,27.144,27.275,27.266,27.323,1154.949,1174.516,1185.611,1172.515,1161.699,,1178.465,1172.014,1154.95,1149.293
595.518,595.607,27.168,27.299,27.294,27.343,1161.7,1180.767,1192.066,1178.766,1168.096,,1185.302,1178.265,1161.7,1154.95
595.853,595.99,27.19,27.317,27.314,27.369,1168.097,1187.604,1198.263,1185.603,1174.516,,1191.757,1185.102,1168.097,1161.7
596.083,596.2,27.224,27.338,27.333,27.436,1174.517,1194.059,1205.259,1192.058,1180.767,,1197.954,1191.557,1174.517,1168.097
597.867,597.946,27.288,27.361,27.355,27.562,1180.768,1200.256,1211.357,1198.255,1187.604,,1204.95,1197.754,1180.768,1174.517
597.998,598.076,27.308,27.464,27.392,28.412,1187.605,1207.252,1217.709,1205.251,1194.059,,1211.048,1204.75,1187.605,1180.769
598.195,598.312,27.327,27.822,27.497,28.439,1194.06,1213.35,1223.825,1211.35,1200.257,,1217.4,1210.848,1194.06,1187.606
599.566,599.665,27.348,28.07,28.39,28.464,1200.257,1219.702,1230.445,1217.701,1207.252,,1223.516,1217.2,1200.258,1194.061
599.715,599.768,27.378,28.419,28.426,28.503,1207.253,1225.818,1237.174,1223.817,1213.351,,1230.136,1223.316,1207.253,1200.258
599.822,599.884,27.738,28.446,28.452,28.54,1213.351,1232.438,1242.975,1230.437,1219.702,,1236.865,1229.936,1213.352,1207.254
599.947,600.013,28.036,28.47,28.476,28.567,1219.703,1239.167,1249.141,1237.166,1225.818,,1242.666,1236.665,1219.703,1213.352
600.083,600.156,28.403,28.53,28.516,28.594,1225.818,1244.968,1254.855,1242.967,1232.438,,1248.832,1242.466,1225.819,1219.703
600.244,600.319,28.433,28.561,28.555,28.631,1232.438,1251.134,1261.841,1249.133,1239.168,,1254.546,1248.632,1232.439,1225.819
600.412,600.494,28.458,28.586,28.58,28.902,1239.168,1256.848,1268.988,1254.847,1244.968,,1261.532,1254.346,1239.168,1232.439
600.57,600.651,28.485,28.619,28.609,29.087,1244.968,1263.834,1274.542,1261.833,1251.134,,1268.679,1261.332,1244.969,1239.169
600.736,600.823,28.547,28.67,28.701,29.112,1251.134,1270.981,1281.208,1268.981,1256.848,,1274.233,1268.479,1251.135,1244.969
601.501,601.573,28.573,28.817,29.046,29.142,1256.849,1276.534,1286.982,1274.534,1263.835,,1280.899,1274.033,1256.849,1251.135
601.635,601.707,28.601,29.093,29.099,29.164,1263.835,1283.2,1293.252,1281.2,1270.982,,1286.673,1280.699,1263.835,1256.849
605.241,605.326,28.654,29.119,29.127,29.186,1270.982,1288.975,1299.908,1286.974,1276.535,,1292.943,1286.473,1270.982,1263.836
605.382,605.435,28.73,29.148,29.154,29.215,1276.535,1295.245,1306.003,1293.244,1283.201,,1299.599,1292.743,1276.536,1270.983
605.493,605.554,29.079,29.169,29.174,29.249,1283.201,1301.901,1311.972,1305.995,1288.975,,1305.694,1305.493,1283.202,1276.536
605.622,605.687,29.105,29.193,29.201,29.284,1288.976,1307.995,,1311.964,1295.245,,1311.663,1311.463,1288.976,1283.202
605.751,605.82,29.136,29.221,29.228,29.308,1295.246,1313.965,,,1301.902,,,,1295.246,1288.976
605.908,605.981,29.159,29.274,29.26,29.328,1301.902,,,,1307.996,,,,1301.902,1295.247
606.074,606.15,29.18,29.302,29.297,29.349,1307.996,,,,1313.965,,,,1307.997,1301.903
606.474,606.548,29.208,29.323,29.318,29.374,1313.966,,,,,,,,1313.966,1307.997
606.625,606.709,29.235,29.343,29.338,29.647,,,,,,,,,,
606.778,606.856,29.291,29.366,29.36,29.679,,,,,,,,,,
607.019,607.098,29.313,29.426,29.395,29.699,,,,,,,,,,
607.172,607.252,29.333,29.583,29.666,29.718,,,,,,,,,,
607.342,607.428,29.355,29.658,29.689,29.746,,,,,,,,,,
607.513,607.593,29.382,29.684,29.708,29.814,,,,,,,,,,
607.85,607.928,29.446,29.704,29.729,29.878,,,,,,,,,,
609.714,609.809,29.617,29.723,29.79,30.017,,,,,,,,,,
609.881,609.961,29.673,29.803,29.837,30.047,,,,,,,,,,
610.651,610.748,29.694,29.85,29.9,30.071,,,,,,,,,,
610.831,610.911,29.713,30.027,30.035,30.119,,,,,,,,,,
611.7,611.792,29.736,30.052,30.057,30.137,,,,,,,,,,
611.85,611.903,29.825,30.083,30.101,30.15,,,,,,,,,,
611.959,612.019,29.998,30.124,30.129,30.162,,,,,,,,,,
612.081,612.148,30.041,30.14,30.144,30.173,,,,,,,,,,
612.219,612.285,30.064,30.153,30.157,30.185,,,,,,,,,,
612.353,612.422,30.112,30.165,30.168,30.2,,,,,,,,,,
612.516,612.587,30.133,30.177,30.179,30.234,,,,,,,,,,
612.674,612.747,30.147,30.188,30.192,30.257,,,,,,,,,,
612.829,612.904,30.159,30.205,30.212,30.277,,,,,,,,,,
612.998,613.076,30.171,30.252,30.247,30.302,,,,,,,,,,
613.585,613.67,30.182,30.271,30.266,30.325,,,,,,,,,,
613.727,613.811,30.195,30.296,30.29,30.354,,,,,,,,,,
613.889,613.968,30.241,30.319,30.314,30.416,,,,,,,,,,
614.06,614.158,30.262,30.344,30.337,30.441,,,,,,,,,,
614.199,614.279,30.283,30.384,30.398,30.523,,,,,,,,,,
614.772,614.848,30.308,30.422,30.429,30.594,,,,,,,,,,
614.98,615.056,30.331,30.448,30.455,30.622,,,,,,,,,,
615.154,615.252,30.368,30.5,30.566,30.638,,,,,,,,,,
616.954,617.032,30.408,30.605,30.612,30.656,,,,,,,,,,
