Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
190.125,190.194,30.212,30.277,29.796,30.044,346.649,358.042,344.654,344.647,346.648,,350.174,349.974,346.649,340.958
190.294,190.353,30.23,30.29,29.947,30.166,352.477,364.503,350.482,350.476,352.477,,355.741,355.541,352.478,346.649
190.478,190.543,30.267,30.301,29.978,30.19,358.043,371.839,356.049,356.042,358.043,,362.201,362.001,358.043,352.478
190.628,190.691,30.284,30.311,30.023,30.207,364.504,377.682,362.509,362.502,364.503,,369.537,369.337,364.504,358.044
190.785,190.861,30.296,30.32,30.117,30.225,371.84,383.701,369.845,369.838,371.839,,375.38,375.18,371.84,364.504
190.972,191.045,30.306,30.327,30.179,30.272,377.683,389.219,375.688,375.681,377.683,,381.4,381.2,377.683,371.84
191.426,191.482,30.315,30.334,30.199,30.288,383.702,395.648,381.707,381.7,383.701,,386.917,386.717,383.702,377.684
191.707,191.758,30.323,30.342,30.216,30.299,389.22,401.684,387.225,387.218,389.219,,393.346,393.146,389.22,383.703
191.875,191.933,30.331,30.349,30.236,30.309,395.649,407.747,393.654,393.647,395.648,,399.382,399.182,395.649,389.22
192.234,192.277,30.338,30.358,30.281,30.318,401.685,414.572,399.69,399.683,401.684,,405.445,405.244,401.685,395.649
192.436,192.467,30.345,30.368,30.294,30.325,407.747,420.696,405.752,405.746,407.747,,412.27,412.07,407.748,401.686
193.436,193.476,30.354,30.38,30.304,30.332,414.573,426.974,412.578,412.571,414.572,,418.394,418.194,414.573,407.748
193.676,193.718,30.363,30.396,30.313,30.34,420.697,434.042,418.702,418.695,420.696,,424.672,424.472,420.697,414.574
193.79,193.842,30.374,30.447,30.321,30.347,426.975,439.662,424.98,424.974,426.975,,431.74,431.54,426.976,420.698
194.118,194.139,30.387,30.466,30.329,30.356,434.043,446.95,432.048,432.041,434.042,,437.36,437.16,434.043,426.976
194.308,194.319,30.408,30.479,30.336,30.365,439.663,453.787,437.668,437.661,439.662,,444.648,444.448,439.663,434.043
194.515,194.555,30.458,30.491,30.343,30.376,446.951,459.657,444.956,444.949,446.95,,451.485,451.285,446.951,439.664
194.921,194.95,30.473,30.505,30.352,30.391,453.788,466.434,451.793,451.786,453.788,,457.356,457.156,453.788,446.951
195.533,195.596,30.485,30.547,30.361,30.416,459.658,473.338,457.664,457.657,459.658,,464.132,463.932,459.659,453.789
200.752,200.782,30.498,30.558,30.371,30.453,466.435,479.71,464.44,464.433,466.435,,471.036,470.836,466.435,459.659
200.847,200.877,30.538,30.564,30.383,30.47,473.339,486.081,471.345,471.338,473.339,,477.408,477.208,473.34,466.436
200.933,200.978,30.552,30.57,30.402,30.483,479.711,493.467,477.716,477.709,479.71,,483.779,483.579,479.711,473.34
201.047,201.085,30.562,30.575,30.439,30.495,486.082,499.193,484.087,484.08,486.081,,491.166,490.966,486.082,479.711
201.177,201.219,30.568,30.58,30.462,30.512,493.468,504.834,491.473,491.467,493.468,,496.892,496.692,493.469,486.083
201.332,201.417,30.573,30.584,30.476,30.543,499.194,512.31,497.199,502.833,499.194,,502.532,502.332,499.194,493.469
201.472,201.565,30.578,30.588,30.489,30.555,504.835,519.29,502.84,510.309,504.834,,510.008,509.808,504.835,499.195
202.052,201.842,30.582,30.592,30.502,30.563,512.311,526.276,510.316,517.289,512.31,,516.988,516.788,512.311,504.836
202.294,201.972,30.586,30.596,30.532,30.569,519.291,533.095,517.296,524.276,519.29,,523.975,523.775,519.291,512.311
202.688,202.134,30.59,30.601,30.55,30.574,526.277,538.812,524.283,531.094,526.277,,530.793,530.593,526.278,519.291
203.005,202.548,30.594,30.604,30.559,30.579,533.096,545.596,531.101,536.812,533.095,,536.511,536.311,533.096,526.278
203.199,202.895,30.598,30.608,30.566,30.583,538.813,551.69,536.819,543.595,538.813,,543.294,543.094,538.814,533.096
203.365,203.055,30.602,30.613,30.572,30.587,545.597,558.087,543.602,549.689,545.596,,549.388,549.188,545.597,538.814
203.533,203.246,30.606,30.618,30.577,30.591,551.691,565.33,549.696,556.086,551.69,,555.785,555.585,551.691,545.597
203.752,203.399,30.611,30.624,30.581,30.596,558.088,572.255,556.093,563.329,558.087,,563.028,562.828,558.088,551.691
204.19,203.564,30.616,30.631,30.585,30.599,565.331,578.511,563.336,570.255,565.33,,569.954,569.754,565.331,558.088
204.565,204.028,30.621,30.64,30.589,30.603,572.256,585.943,570.262,576.51,572.256,,576.209,576.009,572.257,565.331
204.77,204.202,30.627,30.655,30.593,30.608,578.511,592.892,576.517,583.942,578.511,,583.641,583.441,578.512,572.257
205.447,204.608,30.635,30.705,30.597,30.612,585.944,599.359,583.949,590.891,585.943,,590.59,590.39,585.944,578.512
205.762,205.2,30.646,30.719,30.605,30.617,592.893,605.002,590.898,597.358,592.892,,597.057,596.857,592.893,585.944
206.116,205.664,30.696,30.731,30.61,30.623,599.36,611.455,597.365,603.001,599.359,,602.7,602.5,599.36,592.893
206.238,205.893,30.713,30.741,30.614,30.629,605.003,617.222,603.008,609.454,605.002,,609.153,608.953,605.003,599.36
206.399,206.134,30.726,30.75,30.62,30.637,611.456,624.053,609.461,615.221,611.455,,614.921,614.721,611.456,605.004
206.534,206.304,30.736,30.758,30.626,30.65,617.223,630.58,615.229,622.053,617.222,,621.751,621.551,617.223,611.457
206.716,206.446,30.746,30.767,30.633,30.689,624.054,637.257,622.059,628.579,624.054,,628.278,628.078,624.054,617.224
207.092,206.593,30.754,30.775,30.643,30.71,630.581,644.719,628.586,635.257,630.58,,634.956,634.756,630.581,624.055
207.355,206.731,30.762,30.783,30.661,30.722,637.258,652.089,635.264,642.719,637.258,,642.418,642.218,637.259,630.581
208.315,207.21,30.77,30.791,30.701,30.733,644.72,658.816,642.726,650.088,644.72,,649.788,649.588,644.721,637.259
208.69,207.368,30.779,30.799,30.716,30.743,652.09,664.61,650.096,656.815,652.09,,656.515,656.315,652.09,644.721
208.91,208.572,30.786,30.809,30.728,30.752,658.817,672.052,656.822,662.61,658.817,,662.308,662.108,658.817,652.091
209.06,208.799,30.794,30.824,30.738,30.761,664.611,678.848,662.617,670.052,664.611,,669.751,669.551,664.612,658.818
209.289,208.955,30.804,30.88,30.748,30.768,672.053,686.352,670.059,676.847,672.053,,676.545,676.346,672.054,664.612
209.69,209.101,30.815,30.893,30.757,30.776,678.849,692.522,676.853,684.351,678.848,,684.05,683.85,678.849,672.054
210.067,209.544,30.871,30.902,30.765,30.785,686.353,700.004,684.358,690.522,686.352,,690.22,690.02,686.353,678.849
210.403,209.899,30.888,30.911,30.773,30.792,692.523,707.37,690.529,698.003,692.523,,697.702,697.503,692.523,686.353
210.589,210.378,30.898,30.918,30.78,30.801,700.005,713.525,698.01,705.369,700.005,,705.068,704.868,700.005,692.524
210.954,210.453,30.907,30.924,30.789,30.812,707.371,719.651,705.376,711.525,707.371,,711.223,711.023,707.371,700.006
211.428,210.774,30.914,30.93,30.797,30.832,713.526,726.556,711.532,717.65,713.526,,717.349,717.149,713.526,707.372
212.156,211.227,30.921,30.936,30.806,30.877,719.652,733.848,717.657,724.555,719.652,,724.254,724.054,719.652,713.527
212.27,211.48,30.928,30.941,30.819,30.891,726.557,740.568,724.562,731.848,726.557,,731.547,738.065,726.558,719.653
212.412,212.194,30.933,30.947,30.864,30.901,733.849,746.987,731.855,738.568,733.849,,738.265,744.485,733.85,726.558
212.682,212.33,30.939,30.951,30.884,30.909,740.569,753.396,738.575,744.986,740.569,,744.685,750.894,740.57,733.85
212.983,212.486,30.944,30.956,30.895,30.916,746.988,759.291,744.993,751.395,746.987,,751.094,756.789,746.988,740.57
213.309,212.705,30.949,30.961,30.905,30.923,753.397,765.545,751.402,757.29,753.397,,756.989,763.043,753.397,746.988
213.61,213.154,30.954,30.966,30.913,30.929,759.292,772.79,757.297,763.544,759.292,,763.243,770.288,759.292,753.398
213.792,213.566,30.958,30.971,30.919,30.935,765.546,779.118,763.551,770.789,765.545,,770.488,776.616,765.546,759.293
213.934,213.666,30.963,30.976,30.926,30.94,772.791,786.244,770.796,777.117,772.79,,776.816,783.742,772.791,765.547
214.056,213.808,30.969,30.983,30.932,30.945,779.119,792.666,777.124,784.243,779.118,,783.942,790.164,779.119,772.792
214.173,213.99,30.974,30.989,30.937,30.95,786.245,798.184,784.25,790.666,786.244,,790.364,795.683,786.245,779.119
214.301,214.108,30.98,30.997,30.943,30.955,792.667,805.612,790.673,796.184,792.667,,795.883,803.11,792.668,786.246
214.451,214.228,30.986,31.009,30.949,30.96,798.185,811.496,796.191,803.611,798.185,,803.31,808.994,798.186,792.668
214.767,214.361,30.993,31.057,30.952,30.965,805.613,817.276,803.618,809.495,805.612,,809.194,814.774,805.613,798.186
216.653,214.505,31.003,31.091,30.958,30.97,811.497,822.835,809.502,815.275,811.496,,814.974,820.333,811.497,805.613
219.684,214.803,31.046,31.101,30.963,30.976,817.277,829.863,815.282,820.834,817.277,,820.533,827.361,817.278,811.497
219.913,216.685,31.067,31.106,30.967,30.981,822.836,837.367,820.841,827.862,822.835,,827.561,834.866,822.836,817.278
220.022,219.752,31.097,31.111,30.973,30.987,829.864,843.242,827.869,835.367,829.864,,835.066,840.74,829.865,822.836
220.152,219.958,31.104,31.116,30.978,30.995,837.368,849.611,835.373,841.241,837.368,,840.94,847.11,837.369,829.865
220.284,220.081,31.109,31.12,30.984,31.006,843.243,856.983,841.248,847.611,843.242,,847.31,854.481,843.243,837.369
220.456,220.211,31.114,31.125,30.991,31.04,849.612,863.569,847.618,854.982,849.612,,854.681,861.066,849.613,843.243
220.664,220.346,31.118,31.129,31.0,31.061,856.984,869.982,854.989,861.568,856.983,,861.266,867.48,856.984,849.613
226.803,220.486,31.122,31.134,31.015,31.086,863.57,876.665,861.575,867.982,863.569,,867.681,874.164,863.57,856.985
226.932,220.696,31.127,31.14,31.052,31.099,869.983,882.698,867.989,874.665,869.983,,874.364,880.197,869.984,863.571
227.039,226.858,31.132,31.146,31.074,31.106,876.666,889.097,874.672,880.698,876.666,,880.397,886.596,876.667,869.984
227.153,226.977,31.137,31.153,31.095,31.111,882.699,896.224,880.705,887.097,882.699,,886.796,893.723,882.7,876.667
227.283,227.088,31.143,31.162,31.103,31.115,889.098,902.177,887.104,894.224,889.098,,893.923,899.675,889.099,882.7
227.409,227.205,31.149,31.179,31.108,31.119,896.225,907.713,894.231,900.176,896.225,,899.875,905.211,896.226,889.099
227.544,227.334,31.157,31.215,31.113,31.123,902.178,915.199,905.719,905.712,902.177,,905.411,912.697,902.178,896.226
227.692,227.466,31.169,31.229,31.117,31.128,907.714,922.558,913.205,913.198,907.713,,912.897,920.056,907.714,902.178
227.828,227.599,31.204,31.242,31.121,31.133,915.2,929.084,920.564,920.557,915.199,,920.256,926.582,915.2,907.714
227.975,227.741,31.223,31.254,31.126,31.138,922.559,934.602,927.09,927.083,922.558,,926.782,932.1,922.559,915.2
228.121,227.9,31.236,31.264,31.13,31.144,929.085,941.796,932.608,932.601,929.084,,932.3,939.294,929.085,922.559
228.259,228.049,31.248,31.274,31.135,31.151,934.603,948.689,939.802,939.795,934.602,,939.494,946.187,934.603,929.085
228.408,228.188,31.259,31.286,31.141,31.16,941.797,954.342,946.695,946.688,941.796,,946.387,951.84,941.797,934.604
228.57,228.329,31.27,31.298,31.147,31.173,948.69,960.805,952.348,952.341,948.689,,952.04,958.303,948.69,941.798
228.748,228.482,31.28,31.315,31.155,31.219,954.343,968.005,958.811,958.805,954.342,,958.503,965.504,954.343,948.69
228.966,228.642,31.292,31.368,31.165,31.233,960.806,973.917,966.012,966.005,960.806,,965.704,971.416,960.806,954.344
229.167,228.822,31.306,31.399,31.21,31.245,968.006,980.38,971.924,971.917,968.006,,971.616,977.879,968.007,960.807
229.304,228.998,31.328,31.425,31.226,31.257,973.918,986.435,978.387,978.38,973.918,,978.079,983.933,973.919,968.007
229.941,229.237,31.385,31.461,31.239,31.267,980.381,993.1,984.441,984.434,980.381,,984.133,990.598,980.382,973.92
230.07,229.362,31.412,31.562,31.251,31.277,986.436,1000.395,991.106,991.099,986.435,,990.798,997.893,986.436,980.382
231.103,230.0,31.441,31.612,31.262,31.289,993.101,1007.007,998.401,998.394,993.1,,998.093,1004.505,993.101,986.436
247.0,230.125,31.536,31.91,31.272,31.302,1000.396,1013.181,1005.013,1005.006,1000.395,,1004.705,1010.68,1000.396,993.101
247.249,231.185,31.585,32.007,31.283,31.321,1007.008,1020.146,1011.188,1011.181,1007.008,,1010.88,1017.644,1007.008,1000.397
247.356,247.083,31.727,32.173,31.295,31.392,1013.182,1027.579,1018.152,1018.145,1013.182,,1017.844,1025.077,1013.183,1007.009
247.473,247.287,31.955,34.389,31.31,31.418,1020.147,1034.512,1025.585,1025.578,1020.146,,1025.277,1032.011,1020.147,1013.183
247.596,247.4,32.072,34.66,31.377,31.45,1027.58,1041.516,1032.518,1032.511,1027.579,,1032.211,1039.014,1027.58,1020.148
247.727,247.519,32.244,34.974,31.405,31.518,1034.513,1047.758,1039.522,1039.515,1034.513,,1039.214,1045.256,1034.513,1027.581
247.863,247.648,34.435,36.24,31.433,31.573,1041.516,1055.225,1045.764,1045.757,1041.516,,1045.456,1052.723,1041.517,1034.514
248.022,247.786,34.75,36.591,31.479,31.632,1047.758,1061.485,1053.231,1053.224,1047.758,,1052.923,1058.984,1047.759,1041.517
248.163,247.921,35.071,36.918,31.549,31.759,1055.225,1067.939,1059.492,1059.485,1055.225,,1059.184,1065.437,1055.226,1047.759
248.321,248.068,36.267,37.196,31.598,31.935,1061.486,1074.4,1065.945,1065.938,1061.486,,1065.637,1071.898,1061.487,1055.226
248.487,248.222,36.669,37.823,31.695,32.11,1067.94,1080.19,1072.406,1072.399,1067.939,,1072.098,1077.688,1067.94,1061.487
248.645,248.384,37.024,39.875,31.871,32.607,1074.401,1087.405,1078.196,1078.189,1074.401,,1077.889,1084.904,1074.401,1067.94
248.812,248.529,37.343,40.188,31.976,33.063,1080.191,1093.248,1085.412,1085.405,1080.19,,1085.104,1090.747,1080.191,1074.402
253.688,248.688,37.702,40.516,32.513,33.508,1087.406,1100.052,1091.255,1091.248,1087.406,,1090.947,1097.55,1087.407,1080.192
253.815,248.884,39.838,40.819,32.929,33.88,1093.249,1105.653,1098.058,1098.051,1093.249,,1097.75,1103.151,1093.25,1087.407
253.927,253.753,40.112,41.182,33.322,34.22,1100.053,1111.178,1103.66,1103.652,1100.052,,1103.351,1108.676,1100.053,1093.25
254.039,253.871,40.413,41.494,33.672,34.536,1105.654,1117.59,1109.184,1109.177,1105.654,,1108.876,1115.088,1105.654,1100.053
254.157,253.98,40.692,42.732,33.976,35.348,1111.178,1124.92,1115.596,1115.589,1111.178,,1115.288,1122.418,1111.179,1105.655
254.286,254.095,41.034,43.033,34.281,35.722,1117.591,1131.26,1122.926,1122.919,1117.59,,1122.618,1128.758,1117.591,1111.179
254.429,254.215,41.351,43.318,34.586,38.219,1124.921,1138.518,1129.266,1129.259,1124.92,,1128.958,1136.016,1124.921,1117.592
254.588,254.353,41.593,43.904,35.477,38.511,1131.261,1144.627,1136.524,1136.517,1131.261,,1136.216,1142.125,1131.261,1124.922
254.809,254.494,42.778,44.243,35.786,38.846,1138.519,1151.404,1142.633,1142.626,1138.518,,1142.325,1148.901,1138.519,1131.262
254.939,254.663,43.103,44.519,37.977,39.136,1144.628,1158.689,1149.41,1149.403,1144.627,,1149.101,1156.187,1151.405,1138.52
255.091,254.854,43.414,44.832,38.327,39.448,1151.404,1165.154,1156.695,1156.688,1151.404,,1156.387,1162.652,1158.69,1144.629
255.254,255.012,43.735,45.165,38.654,39.745,1158.69,1172.324,1163.16,1163.153,1158.689,,1162.852,1169.822,1165.155,1151.405
255.437,255.17,44.038,48.016,39.008,40.029,1165.155,1178.5,1170.33,1170.323,1165.155,,1170.022,1175.998,1172.325,1158.69
255.586,255.337,44.383,48.101,39.327,41.748,1172.324,1185.661,1176.506,1176.499,1172.324,,1176.198,1183.159,1178.501,1165.156
256.391,255.504,44.664,48.135,39.658,42.124,1178.501,1191.849,1183.667,1183.66,1178.5,,1183.359,1189.347,1185.662,1172.325
260.181,255.647,45.065,48.152,39.971,46.606,1185.662,1197.927,1189.855,1189.848,1185.661,,1189.547,1195.425,1191.851,1178.501
260.309,255.688,47.985,48.164,41.662,46.936,1191.85,1204.948,1195.933,1195.926,1191.85,,1195.625,1202.446,1197.928,1185.662
260.453,256.122,48.067,48.174,41.974,47.295,1197.928,1210.985,1202.954,1202.947,1197.927,,1202.646,1208.482,1204.949,1191.851
260.715,256.43,48.123,48.184,42.294,47.644,1204.949,1217.396,1208.991,1208.984,1204.948,,1208.682,1214.894,1210.986,1197.928
260.886,260.249,48.143,48.194,46.367,48.0,1210.985,1223.395,1215.402,1215.395,1210.985,,1215.094,1220.893,1217.397,1204.95
266.056,260.366,48.158,48.202,46.665,48.115,1217.397,1229.408,1221.401,1221.394,1217.396,,1221.093,1226.906,1223.396,1210.986
266.192,260.466,48.169,48.211,47.003,48.14,1223.395,1235.697,1227.414,1227.407,1223.395,,1227.106,1233.195,1229.409,1217.397
266.302,260.731,48.179,48.218,47.358,48.155,1229.408,1242.581,1233.703,1233.696,1229.408,,1233.395,1240.079,1235.698,1223.396
266.42,260.897,48.189,48.227,47.731,48.167,1235.698,1249.452,1240.588,1240.581,1235.697,,1240.279,1246.951,1242.583,1229.409
266.552,266.133,48.198,48.234,48.035,48.177,1242.582,1256.769,1247.459,1247.452,1242.582,,1247.151,1254.268,1249.454,1235.698
266.715,266.242,48.206,48.243,48.13,48.187,1249.453,1263.235,1254.776,1254.769,1249.453,,1254.468,1260.734,1256.771,1242.583
272.067,266.357,48.215,48.251,48.147,48.196,1256.77,1268.886,1261.242,1261.235,1256.77,,1260.934,1266.384,1263.236,1249.454
272.165,266.48,48.223,48.259,48.161,48.205,1263.236,1274.4,1266.892,1266.885,1263.236,,1266.584,1271.898,1268.887,1256.771
272.295,266.615,48.231,48.268,48.172,48.213,1268.886,1280.664,1272.406,1272.399,1268.886,,1272.098,1278.162,1274.401,1263.237
272.399,266.746,48.239,48.277,48.182,48.221,1274.401,1286.633,1278.67,1278.663,1274.4,,1278.362,1284.131,1280.665,1268.887
272.513,272.107,48.247,48.286,48.191,48.229,1280.665,1293.217,1284.639,1284.632,1280.664,,1284.331,1290.715,1286.634,1274.401
272.634,272.234,48.255,48.298,48.2,48.237,1286.634,1299.312,1291.223,1291.216,1286.634,,1290.915,1296.81,1293.218,1280.665
272.769,272.336,48.263,48.31,48.209,48.245,1293.217,1305.467,1297.318,1297.311,1293.217,,1297.01,1302.965,1299.313,1286.635
272.917,272.452,48.272,48.328,48.217,48.253,1299.313,,1303.474,1303.467,1299.312,,1303.165,,1305.469,1293.218
273.091,272.57,48.281,48.384,48.225,48.261,1305.468,,,,1305.468,,,,,1299.313
278.116,272.695,48.292,48.41,48.233,48.27,,,,,,,,,,
278.25,272.833,48.304,48.43,48.241,48.279,,,,,,,,,,
278.39,272.987,48.319,48.449,48.249,48.289,,,,,,,,,,
278.536,273.122,48.342,48.47,48.257,48.3,,,,,,,,,,
278.693,278.18,48.399,48.507,48.266,48.314,,,,,,,,,,
278.835,278.326,48.42,48.551,48.275,48.335,,,,,,,,,,
278.97,278.463,48.439,48.576,48.284,48.371,,,,,,,,,,
279.844,278.613,48.459,48.598,48.295,48.405,,,,,,,,,,
280.009,278.785,48.484,48.678,48.307,48.425,,,,,,,,,,
280.124,278.903,48.527,48.709,48.323,48.444,,,,,,,,,,
280.241,279.053,48.565,48.73,48.356,48.464,,,,,,,,,,
280.365,279.913,48.587,48.748,48.392,48.493,,,,,,,,,,
280.501,280.066,48.613,48.766,48.415,48.559,,,,,,,,,,
280.655,280.184,48.696,48.802,48.434,48.582,,,,,,,,,,
280.837,280.306,48.72,48.84,48.454,48.605,,,,,,,,,,
285.394,280.437,48.738,48.865,48.477,48.663,,,,,,,,,,
285.516,280.571,48.757,48.886,48.542,48.703,,,,,,,,,,
285.764,280.724,48.779,48.913,48.571,48.725,,,,,,,,,,
285.885,280.84,48.815,48.981,48.592,48.743,,,,,,,,,,
286.023,285.461,48.853,49.002,48.624,48.761,,,,,,,,,,
286.169,285.58,48.876,49.02,48.688,48.787,,,,,,,,,,
292.297,285.832,48.898,49.037,48.715,48.847,,,,,,,,,,
292.431,285.958,48.965,49.054,48.735,48.871,,,,,,,,,,
292.511,286.093,48.992,49.071,48.752,48.892,,,,,,,,,,
292.62,286.241,49.012,49.091,48.772,48.926,,,,,,,,,,
292.734,292.374,49.029,49.116,48.831,48.974,,,,,,,,,,
292.859,292.451,49.045,49.181,48.859,48.997,,,,,,,,,,
292.995,292.565,49.062,49.24,48.881,49.016,,,,,,,,,,
297.825,292.679,49.081,49.265,48.905,49.033,,,,,,,,,,
