Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: first_v7 Finished,Trial name: first_v7 started
40.921,40.959,0.707,0.713,0.69,0.697,131.358,137.109,135.056,135.049,131.357,,129.051,128.851,131.358,125.195
41.052,41.101,0.718,0.724,0.704,0.71,137.11,142.75,140.662,140.655,137.109,,134.748,134.548,137.11,131.358
41.195,41.249,0.729,0.734,0.715,0.721,142.75,149.548,147.512,147.505,142.75,,140.354,140.154,142.751,137.11
41.339,41.396,0.739,0.744,0.727,0.731,149.549,155.906,153.884,153.877,149.549,,147.204,147.004,149.55,142.751
41.497,41.566,0.749,0.753,0.736,0.741,155.907,162.342,160.34,160.333,155.907,,153.576,153.376,155.908,149.55
41.704,41.775,0.757,0.762,0.746,0.751,162.343,168.965,166.931,166.924,162.342,,160.032,159.832,162.343,155.908
41.884,41.964,0.766,0.771,0.755,0.759,168.966,175.374,173.332,173.325,168.965,,166.623,166.423,168.966,162.343
42.458,42.544,0.775,0.78,0.764,0.769,175.375,181.739,179.735,179.727,175.375,,173.024,172.824,175.376,168.966
42.658,42.756,0.784,0.789,0.773,0.777,181.74,188.9,186.836,186.829,181.74,,179.427,179.227,181.74,175.376
42.859,42.915,0.792,0.796,0.781,0.786,188.901,195.109,193.017,193.01,188.9,,186.528,186.329,188.901,181.741
43.038,43.072,0.801,0.806,0.79,0.794,195.11,202.285,200.255,200.248,195.109,,192.709,192.509,195.11,188.902
43.282,43.329,0.81,0.815,0.799,0.803,202.286,208.244,206.225,206.218,202.285,,199.947,199.747,202.286,195.111
43.418,43.476,0.82,0.824,0.808,0.812,208.245,214.228,212.171,212.164,208.244,,205.917,205.717,208.245,202.286
43.567,43.639,0.83,0.836,0.817,0.822,214.229,220.135,218.136,218.129,214.228,,211.863,211.663,214.229,208.245
43.726,43.804,0.844,0.854,0.827,0.833,220.136,226.182,224.177,224.17,220.135,,217.828,217.628,220.136,214.229
43.901,43.994,0.884,0.897,0.839,0.848,226.183,232.961,230.906,230.899,226.183,,223.869,223.669,226.183,220.137
44.312,44.404,0.906,0.914,0.892,0.902,232.962,238.858,236.806,236.799,232.961,,230.598,230.398,232.962,226.184
44.502,44.6,0.921,0.928,0.91,0.917,238.859,245.799,243.792,243.785,238.858,,236.499,236.299,238.859,232.963
44.935,45.052,0.934,0.941,0.924,0.931,245.8,252.406,250.33,250.323,245.799,,243.484,243.284,245.8,238.86
45.142,45.238,0.947,0.954,0.937,0.944,252.407,259.316,257.237,257.23,252.406,,250.022,249.822,252.407,245.8
50.291,50.399,0.961,0.967,0.951,0.957,259.316,265.514,263.478,263.471,259.316,,256.929,256.729,259.317,252.407
50.484,50.521,0.973,0.98,0.964,0.97,265.515,272.823,270.796,270.789,265.515,,263.171,262.971,265.515,259.317
50.59,50.656,0.987,0.994,0.977,0.984,272.824,278.983,276.971,276.964,272.823,,270.488,270.288,272.824,265.516
50.731,50.795,1.002,1.009,0.991,0.998,278.984,285.192,283.147,283.14,278.984,,276.663,276.463,278.985,272.824
50.88,50.944,1.017,1.025,1.005,1.013,285.193,291.155,289.158,289.151,285.193,,282.839,282.639,285.193,278.985
51.041,51.112,1.034,1.044,1.021,1.029,291.156,297.832,295.836,295.829,291.155,,288.85,288.65,291.156,285.194
51.398,51.477,1.056,1.074,1.039,1.05,297.833,304.726,302.663,302.656,297.832,,295.528,295.328,297.833,291.156
57.204,57.309,1.151,1.177,1.065,1.09,304.727,319.247,310.126,310.119,304.727,,302.355,302.155,304.727,297.834
57.396,57.431,1.202,1.237,1.133,1.165,312.134,325.607,317.199,317.192,312.133,,309.819,309.619,312.134,304.728
57.511,57.568,1.274,1.311,1.189,1.216,319.248,332.39,323.559,323.552,319.248,,316.891,316.691,319.248,312.135
57.65,57.711,1.337,1.361,1.297,1.325,325.608,338.119,330.345,330.338,325.607,,323.251,329.837,325.608,319.249
57.797,57.862,1.39,1.429,1.349,1.376,332.39,344.124,336.04,336.033,332.39,,330.037,335.532,332.391,325.608
57.963,58.044,1.78,1.923,1.408,1.683,338.12,350.146,342.071,342.064,338.12,,335.732,341.563,338.121,332.391
63.171,63.281,1.992,2.055,2.076,2.108,344.125,356.638,348.086,348.079,344.125,,341.763,347.578,344.126,338.121
63.371,63.415,2.093,2.123,2.138,2.181,350.147,362.592,354.629,354.622,350.146,,347.779,354.121,350.147,344.126
63.487,63.554,2.156,2.283,2.315,2.422,356.639,369.603,360.549,360.542,356.639,,354.321,360.041,356.64,350.147
63.628,63.69,2.404,2.432,2.439,2.45,362.593,376.134,367.522,367.516,362.593,,360.241,367.015,362.594,356.64
63.776,63.84,2.445,2.454,2.457,2.463,369.604,382.765,374.07,374.063,369.604,,367.215,373.561,369.604,362.594
63.929,64.012,2.46,2.466,2.469,2.473,376.135,388.695,380.76,380.753,376.135,,373.761,380.252,376.135,369.605
64.631,64.731,2.471,2.476,2.478,2.482,382.766,395.37,386.663,386.656,382.765,,380.452,386.155,382.766,376.136
64.859,68.015,2.48,2.485,2.487,2.491,388.696,402.767,393.281,393.274,388.695,,386.355,392.773,388.696,382.767
67.882,68.485,2.489,2.494,2.495,2.5,395.37,409.264,400.74,400.732,395.37,,392.973,400.232,395.371,388.696
68.395,68.689,2.498,2.503,2.505,2.51,402.768,416.361,407.189,407.182,402.767,,400.432,406.681,402.768,395.371
68.588,77.209,2.507,2.512,2.515,2.52,409.265,423.566,414.279,414.272,409.265,,406.881,413.771,409.265,402.768
77.09,77.573,2.518,2.524,2.526,2.532,416.362,430.682,421.472,421.465,416.361,,413.971,420.964,416.362,409.266
77.516,77.709,2.529,2.535,2.538,2.545,423.567,437.45,428.645,428.638,423.566,,421.164,428.137,423.567,416.363
77.652,77.856,2.542,2.548,2.552,2.56,430.683,444.961,435.431,435.424,430.683,,428.337,434.923,430.684,423.568
77.789,78.026,2.556,2.566,2.571,2.59,437.45,452.433,442.872,442.865,437.45,,435.123,442.364,437.451,430.684
77.943,78.199,2.578,2.625,2.613,2.634,444.962,458.437,450.365,450.358,444.962,,442.564,449.857,444.963,437.451
78.168,78.306,2.641,2.653,2.648,2.66,452.434,464.788,456.414,456.407,452.434,,450.057,455.906,452.434,444.963
78.299,78.38,2.665,2.676,2.67,2.681,458.438,471.976,462.766,462.759,458.437,,456.106,462.258,458.438,452.435
78.319,78.613,2.687,2.698,2.692,2.704,464.789,477.517,469.915,469.908,464.788,,462.458,469.407,464.789,458.438
78.534,78.774,2.711,2.724,2.717,2.732,471.977,483.39,475.497,475.49,471.977,,469.607,474.989,471.978,464.789
78.715,79.153,2.739,2.757,2.748,2.767,477.518,489.609,481.358,481.352,477.518,,475.189,480.85,477.518,471.978
78.911,79.347,2.778,2.802,2.79,2.818,483.391,495.712,487.605,487.597,483.391,,481.05,487.096,483.392,477.519
79.078,79.53,2.836,2.935,2.856,2.913,489.61,502.347,493.688,493.681,489.609,,487.297,493.18,489.61,483.392
79.259,79.643,2.969,3.075,2.951,2.987,495.713,508.884,500.257,500.25,495.712,,493.38,499.749,495.713,489.61
79.456,79.712,3.129,3.216,3.053,3.101,502.348,515.591,506.792,506.785,502.348,,499.948,506.284,502.349,495.714
79.625,80.109,3.471,3.504,3.163,3.492,508.885,522.965,513.557,513.55,508.884,,506.484,513.049,508.885,502.349
79.647,82.977,3.523,3.539,3.514,3.531,515.592,528.844,520.904,520.897,515.591,,513.249,520.396,515.592,508.885
80.017,83.101,3.585,3.597,3.548,3.577,522.966,534.639,526.847,526.84,522.965,,520.596,526.339,522.966,515.592
82.893,83.238,3.608,3.619,3.591,3.603,528.845,540.365,532.63,532.623,528.844,,526.539,532.122,528.845,522.966
83.058,83.391,3.632,3.646,3.614,3.625,534.64,547.274,538.311,538.304,534.639,,532.322,537.803,534.64,528.845
83.173,83.57,3.668,3.69,3.638,3.655,540.366,553.314,545.201,545.194,540.365,,538.003,544.693,540.366,534.64
83.322,83.732,3.709,3.72,3.701,3.715,547.275,560.628,551.238,551.231,547.274,,544.893,550.73,547.275,540.367
83.497,90.012,3.73,3.738,3.726,3.734,553.315,567.514,558.55,558.543,553.314,,550.93,558.042,553.315,547.275
83.666,90.145,3.746,3.754,3.743,3.75,560.629,574.371,565.495,565.488,560.629,,558.243,564.987,560.629,553.316
89.922,90.29,3.761,3.768,3.758,3.765,567.515,580.428,572.308,572.301,567.514,,565.187,571.8,567.515,560.63
90.094,90.446,3.775,3.783,3.772,3.779,574.372,587.901,578.376,578.369,574.371,,572.0,577.868,574.372,567.515
90.218,90.602,3.79,3.799,3.786,3.794,580.429,595.319,585.891,585.884,580.428,,578.068,585.383,580.429,574.372
90.379,90.786,3.808,3.818,3.803,3.812,587.902,601.055,593.239,593.232,587.901,,585.583,592.731,587.902,580.429
90.534,97.173,3.831,3.849,3.823,3.838,595.32,607.844,598.994,598.987,595.319,,592.931,598.486,595.32,587.902
90.706,97.297,3.901,3.917,3.87,3.884,601.056,614.569,605.751,605.744,601.055,,598.686,605.243,601.056,595.32
97.081,97.435,3.93,3.941,3.911,3.924,607.845,621.79,612.512,612.505,607.844,,605.443,612.004,607.845,601.056
97.247,97.575,3.951,3.96,3.936,3.946,614.57,627.904,619.78,619.773,614.57,,612.204,619.272,614.571,607.845
97.365,97.723,3.97,3.982,3.956,3.965,621.791,633.518,625.867,625.86,621.791,,619.472,625.359,621.791,614.571
97.519,104.44,3.998,4.017,3.976,3.989,627.905,640.583,631.495,631.488,627.905,,625.559,630.987,627.906,621.792
97.664,104.568,4.03,4.037,4.008,4.025,633.519,646.567,638.516,638.509,633.518,,631.187,638.008,633.519,627.906
104.35,104.704,4.043,4.048,4.034,4.041,640.584,653.522,644.486,644.479,640.583,,638.208,643.978,640.584,633.519
104.519,104.848,4.053,4.057,4.045,4.05,646.568,660.897,651.465,651.458,646.567,,644.178,650.957,646.568,640.584
104.635,105.017,4.061,4.065,4.055,4.059,653.523,667.108,658.893,658.886,653.522,,651.157,658.385,653.523,646.568
104.786,105.37,4.069,4.073,4.063,4.067,660.898,673.792,665.028,665.021,660.897,,658.585,664.52,660.898,653.524
104.952,110.644,4.078,4.083,4.071,4.075,667.109,679.542,671.781,671.774,667.108,,664.72,671.273,667.109,660.899
105.301,110.775,4.088,4.093,4.08,4.086,673.792,686.674,677.465,677.458,673.792,,671.473,676.957,673.793,667.109
110.552,110.917,4.1,4.107,4.091,4.096,679.543,692.626,684.597,684.59,679.542,,677.157,684.089,679.543,673.793
110.721,111.055,4.115,4.126,4.103,4.111,686.675,699.184,690.573,690.566,686.674,,684.289,690.065,686.675,679.544
110.848,111.203,4.143,4.176,4.12,4.133,692.627,705.349,697.111,697.104,692.626,,690.265,696.603,692.627,686.675
110.994,111.543,4.195,4.209,4.188,4.202,699.185,712.14,703.349,703.342,699.185,,696.803,702.841,699.185,692.628
111.137,111.713,4.221,4.232,4.215,4.226,705.35,719.703,710.06,710.054,705.349,,703.042,709.552,705.35,699.186
111.466,123.415,4.244,4.255,4.237,4.248,712.141,725.437,717.613,717.606,712.141,,709.752,717.105,712.142,705.35
111.635,123.643,4.268,4.282,4.26,4.275,719.704,731.855,723.416,723.409,719.703,,717.305,722.908,719.704,712.142
123.323,123.78,4.306,4.343,4.291,4.357,725.438,738.996,729.826,729.819,725.438,,723.108,729.318,725.439,719.704
123.594,123.922,4.367,4.384,4.376,4.391,731.856,746.08,736.912,736.905,731.855,,729.518,736.404,731.856,725.439
123.721,124.074,4.399,4.413,4.406,4.421,738.997,752.264,744.032,744.025,738.996,,736.604,743.524,738.997,731.856
123.86,124.245,4.429,4.445,4.437,4.455,746.081,758.759,750.242,750.235,746.08,,743.724,749.734,746.081,738.997
124.009,129.775,4.465,4.496,4.478,4.59,752.265,765.531,756.713,756.706,752.264,,749.934,756.205,752.265,746.081
124.176,129.898,4.564,4.617,4.657,4.678,758.76,771.189,763.495,763.488,758.759,,756.405,762.987,758.76,752.265
129.689,130.043,4.724,5.411,5.056,5.813,765.532,778.104,769.098,769.091,765.531,,763.187,768.59,765.532,758.76
129.856,130.184,6.439,6.535,6.403,6.472,771.19,783.958,776.034,776.027,771.19,,768.79,775.525,771.19,765.532
129.982,130.334,6.628,6.645,6.581,6.674,778.105,790.507,781.911,781.904,778.105,,775.725,781.403,778.106,771.191
130.127,130.501,6.69,6.716,6.705,6.725,783.959,796.43,788.432,788.425,783.958,,781.603,787.924,783.959,778.106
130.271,130.695,6.732,6.742,6.737,6.747,790.508,803.299,794.347,794.34,790.508,,788.124,793.839,790.509,783.959
130.438,130.876,6.75,6.764,6.753,6.767,796.43,808.921,801.22,801.213,796.43,,794.039,800.712,796.431,790.509
130.629,135.368,6.761,6.771,6.763,6.773,803.299,815.512,806.864,806.857,803.299,,800.912,806.356,803.3,796.431
130.803,135.493,6.768,6.777,6.77,6.778,808.922,821.874,813.432,813.425,808.922,,806.556,812.924,808.923,803.3
135.29,135.629,6.774,6.782,6.775,6.783,815.512,829.013,819.825,819.818,815.512,,813.124,819.317,815.513,808.923
135.435,135.764,6.78,6.786,6.781,6.788,821.875,835.397,826.983,826.976,821.875,,819.517,826.475,821.875,815.513
135.563,135.971,6.784,6.791,6.785,6.792,829.014,842.056,833.328,833.321,829.014,,826.675,832.82,829.015,821.876
135.705,136.311,6.788,6.795,6.79,6.795,835.398,849.371,840.055,840.048,835.397,,833.02,839.547,835.398,829.015
135.927,136.404,6.793,6.799,6.794,6.8,842.057,855.612,847.359,847.352,842.056,,839.747,846.851,842.057,835.398
136.227,136.464,6.797,6.803,6.798,6.804,849.372,861.734,853.568,853.561,849.371,,847.051,853.06,849.372,842.057
136.399,141.107,6.8,6.806,6.802,6.808,855.613,867.299,859.682,859.675,855.612,,853.26,859.174,855.613,849.373
136.413,141.236,6.805,6.811,6.806,6.812,861.735,873.704,865.302,865.295,861.734,,859.374,864.794,861.735,855.614
141.024,141.378,6.809,6.815,6.81,6.816,867.3,879.908,871.64,871.633,867.299,,864.994,871.132,867.3,861.735
141.198,141.54,6.813,6.819,6.814,6.82,873.705,886.626,877.893,877.886,873.704,,871.332,877.385,873.705,867.3
141.322,141.941,6.817,6.824,6.818,6.824,879.909,894.087,884.562,884.555,879.908,,877.585,884.054,879.909,873.705
141.481,142.103,6.821,6.828,6.822,6.828,886.627,900.018,892.063,892.056,886.626,,884.254,891.554,886.627,879.909
141.867,147.841,6.826,6.832,6.826,6.833,894.087,905.877,898.005,897.998,894.087,,891.754,897.497,894.088,886.628
142.03,147.961,6.83,6.836,6.831,6.838,900.018,912.536,903.85,903.843,900.018,,897.697,903.342,900.019,894.088
147.758,148.095,6.834,6.841,6.835,6.842,905.877,918.999,910.53,910.523,905.877,,903.542,910.022,905.878,900.019
147.918,148.239,6.839,6.845,6.84,6.847,912.536,925.639,916.939,916.932,912.536,,910.222,916.431,912.537,905.878
148.033,148.404,6.843,6.85,6.845,6.852,919.0,932.908,923.617,923.61,919.0,,916.631,923.109,919.001,912.537
148.168,148.577,6.848,6.855,6.849,6.856,925.64,939.875,930.913,930.906,925.639,,923.309,930.405,925.64,919.001
148.33,154.196,6.853,6.859,6.854,6.861,932.909,946.837,937.786,937.78,932.908,,930.605,937.278,932.909,925.64
148.502,154.343,6.857,6.865,6.859,6.866,939.876,952.564,944.784,944.777,939.876,,937.478,944.276,939.876,932.909
154.109,154.489,6.862,6.869,6.863,6.87,946.837,958.884,950.527,950.52,946.837,,944.476,950.019,946.838,939.877
154.293,154.629,6.867,6.874,6.868,6.875,952.565,966.075,956.837,956.83,952.565,,950.219,956.329,952.566,946.838
154.416,154.777,6.872,6.878,6.872,6.88,958.885,972.224,964.007,964.0,958.885,,956.529,963.498,958.885,952.566
154.567,154.965,6.876,6.883,6.878,6.884,966.076,979.139,970.192,970.185,966.076,,963.698,969.684,966.076,958.886
154.712,155.145,6.881,6.888,6.882,6.89,972.224,985.308,977.094,977.087,972.224,,969.884,976.586,972.225,966.077
154.892,156.126,6.886,6.893,6.887,6.894,979.14,992.735,983.3,983.293,979.139,,976.786,982.791,979.14,972.225
155.066,156.232,6.89,6.897,6.892,6.899,985.309,998.406,990.698,990.691,985.309,,982.992,990.19,985.31,979.141
156.027,156.311,6.895,6.903,6.896,6.904,992.736,1005.09,996.346,996.339,992.736,,990.39,995.838,992.737,985.31
156.217,156.556,6.9,6.908,6.901,6.909,998.407,1012.537,1003.061,1003.054,998.407,,996.038,1002.553,998.408,992.737
156.239,156.746,6.905,6.912,6.906,6.914,1005.091,1018.742,1010.464,1010.457,1005.091,,1002.753,1009.956,1005.091,998.408
156.464,160.773,6.91,6.917,6.911,6.919,1012.538,1025.136,1016.674,1016.667,1012.537,,1010.156,1016.166,1012.538,1005.092
156.647,160.9,6.915,6.922,6.916,6.924,1018.743,1032.107,1023.068,1023.061,1018.742,,1016.366,1022.56,1018.743,1012.538
160.679,161.053,6.92,6.927,6.921,6.929,1025.137,1037.939,1030.068,1030.061,1025.136,,1022.76,1029.56,1025.137,1018.743
160.854,161.206,6.925,6.934,6.926,6.934,1032.108,1045.117,1035.88,1035.873,1032.107,,1029.76,1035.372,1032.108,1025.138
160.98,161.369,6.931,6.939,6.932,6.94,1037.94,1052.364,1043.122,1043.115,1037.939,,1035.572,1042.614,1037.94,1032.108
161.136,161.518,6.936,6.944,6.937,6.946,1045.118,1057.996,1050.313,1050.306,1045.117,,1042.814,1049.805,1045.118,1037.94
161.302,161.683,6.941,6.95,6.943,6.951,1052.365,1064.851,1055.938,1055.931,1052.364,,1050.005,1055.43,1052.365,1045.118
161.456,166.999,6.947,6.956,6.949,6.958,1057.996,1072.273,1062.798,1062.791,1057.996,,1055.63,1062.29,1057.997,1052.365
161.611,167.097,6.953,6.962,6.955,6.964,1064.852,1077.876,1070.186,1070.179,1064.851,,1062.49,1069.678,1064.852,1057.997
166.924,167.232,6.959,6.968,6.96,6.97,1072.274,1084.08,1075.855,1075.848,1072.273,,1069.878,1075.347,1072.274,1064.852
167.088,167.366,6.965,6.974,6.967,6.976,1077.877,1091.05,1082.028,1082.021,1077.876,,1075.547,1081.52,1077.877,1072.274
167.179,167.51,6.972,6.981,6.973,6.982,1084.081,1098.315,1089.031,1089.024,1084.08,,1081.72,1088.523,1084.081,1077.877
167.308,167.657,6.978,6.987,6.979,6.989,1091.051,1104.54,1096.245,1096.238,1091.05,,1088.723,1095.737,1091.051,1084.081
167.442,167.804,6.984,6.994,6.986,6.996,1098.316,1111.742,1102.462,1102.455,1098.315,,1095.937,1101.954,1098.316,1091.051
167.594,167.948,6.99,7.0,6.992,7.002,1104.541,1117.388,1109.676,1109.669,1104.54,,1102.154,1109.168,1104.541,1098.316
167.746,168.09,6.997,7.007,6.999,7.008,1111.743,1123.402,1115.327,1115.32,1111.742,,1109.368,1114.819,1111.744,1104.542
167.911,168.176,7.004,7.013,7.005,7.015,1117.389,1130.892,1121.327,1121.32,1117.389,,1115.019,1120.819,1117.39,1111.744
168.066,168.374,7.01,7.019,7.012,7.021,1123.403,1137.831,1128.813,1128.806,1123.403,,1121.019,1128.305,1123.404,1117.39
168.096,173.361,7.016,7.025,7.018,7.027,1130.892,1144.83,1135.754,1135.747,1130.892,,1128.505,1135.246,1130.893,1123.404
168.277,173.567,7.022,7.031,7.024,7.033,1137.832,1151.695,1142.822,1142.816,1137.831,,1135.446,1142.314,1137.832,1130.893
173.289,173.701,7.029,7.038,7.03,7.039,1144.831,1157.46,1149.684,1149.677,1144.831,,1142.515,1149.176,1144.832,1137.833
173.478,173.841,7.035,7.044,7.037,7.045,1151.696,1163.123,1155.371,1155.365,1151.695,,1149.376,1154.863,1151.696,1144.832
173.649,173.98,7.041,7.05,7.042,7.051,1157.461,1169.036,1161.068,1161.061,1157.461,,1155.063,1160.561,1157.462,1151.697
173.772,174.131,7.047,7.056,7.048,7.057,1163.124,1175.961,1167.033,1167.026,1163.124,,1160.761,1166.525,1163.124,1157.462
173.917,174.336,7.053,7.062,7.054,7.064,1169.036,1182.507,1173.87,1173.863,1169.036,,1166.725,1173.362,1169.037,1163.125
174.067,174.51,7.059,7.068,7.06,7.069,1175.962,1188.209,1180.477,1180.47,1175.961,,1173.562,1179.969,1175.962,1169.037
174.255,174.704,7.065,7.074,7.066,7.075,1182.508,1194.85,1186.123,1186.116,1182.507,,1180.169,1185.615,1182.508,1175.962
174.443,180.066,7.071,7.08,7.072,7.082,1188.21,1201.687,1192.775,1192.768,1188.209,,1185.815,1192.267,1188.21,1182.509
174.621,180.176,7.077,7.086,7.078,7.088,1194.851,1208.471,1199.612,1199.605,1194.85,,1192.467,1199.104,1194.851,1188.21
179.984,180.301,7.083,7.092,7.085,7.095,1201.688,1215.942,1206.385,1206.378,1201.687,,1199.304,1205.877,1201.688,1194.851
180.126,180.426,7.089,7.099,7.091,7.1,1208.472,1222.636,1213.925,1213.918,1208.471,,1206.077,1213.416,1208.472,1201.689
180.246,180.566,7.096,7.106,7.097,7.107,1215.943,1228.716,1220.582,1220.575,1215.943,,1213.616,1220.074,1215.944,1208.473
180.377,180.75,7.102,7.112,7.104,7.114,1222.637,1235.152,1226.692,1226.684,1222.637,,1220.274,1226.183,1222.637,1215.944
180.505,180.952,7.109,7.119,7.111,7.122,1228.717,1241.902,1233.091,1233.084,1228.716,,1226.384,1232.582,1228.717,1222.638
180.669,181.117,7.116,7.127,7.118,7.129,1235.153,1248.081,1239.897,1239.89,1235.152,,1232.782,1239.389,1235.153,1228.718
180.861,187.134,7.123,7.134,7.125,7.136,1241.903,1255.377,1246.08,1246.073,1241.902,,1239.589,1245.572,1241.903,1235.153
181.043,187.266,7.131,7.142,7.132,7.144,1248.082,1261.863,1253.319,1253.312,1248.081,,1245.772,1252.811,1248.082,1241.903
187.042,187.407,7.138,7.151,7.14,7.153,1255.378,1269.206,1259.788,1259.781,1255.377,,1253.011,1259.279,1255.378,1248.083
187.216,193.295,7.146,7.16,7.149,7.163,1261.864,1275.387,1267.209,1267.202,1261.864,,1259.479,1266.701,1261.865,1255.379
187.34,193.421,7.155,7.169,7.157,7.172,1269.206,1281.895,1273.325,1273.318,1269.206,,1266.901,1272.817,1269.207,1261.865
193.214,193.547,7.165,7.18,7.167,7.182,1275.388,1287.684,1279.842,1279.835,1275.387,,1273.017,1279.334,1275.388,1269.207
193.373,193.684,7.175,7.191,7.177,7.194,1281.896,1293.599,1285.592,1285.585,1281.895,,1279.534,1285.084,1281.896,1275.388
193.495,193.847,7.185,7.203,7.188,7.205,1287.685,1299.686,1291.548,1291.54,1287.684,,1285.284,1291.039,1287.685,1281.896
193.629,200.613,7.197,7.215,7.199,7.218,1293.6,1306.432,1297.66,1297.654,1293.599,,1291.24,1297.152,1293.6,1287.686
193.782,200.749,7.209,7.227,7.212,7.23,1299.687,,1304.414,1304.407,1299.687,,1297.352,1303.906,1299.687,1293.601
200.51,200.908,7.221,7.239,7.224,7.242,1306.433,,,,1306.433,,1304.106,,1306.434,1299.688
200.706,201.074,7.233,7.25,7.236,7.253,,,,,,,,,,
200.836,212.484,7.245,7.26,7.247,7.262,,,,,,,,,,
201.012,212.709,7.255,7.269,7.258,7.272,,,,,,,,,,
212.397,212.848,7.265,7.277,7.267,7.279,,,,,,,,,,
212.667,212.997,7.274,7.285,7.276,7.287,,,,,,,,,,
212.795,213.152,7.282,7.293,7.284,7.295,,,,,,,,,,
212.938,218.437,7.289,7.3,7.291,7.302,,,,,,,,,,
213.097,218.576,7.297,7.307,7.298,7.308,,,,,,,,,,
218.358,218.728,7.303,7.313,7.305,7.315,,,,,,,,,,
218.527,218.887,7.31,7.319,7.311,7.321,,,,,,,,,,
218.663,219.047,7.317,7.326,7.318,7.327,,,,,,,,,,
218.817,219.235,7.323,7.332,7.324,7.333,,,,,,,,,,
218.998,224.544,7.328,7.337,7.33,7.339,,,,,,,,,,
219.16,224.798,7.335,7.343,7.336,7.345,,,,,,,,,,
224.466,224.957,7.34,7.349,7.342,7.35,,,,,,,,,,
224.76,225.127,7.347,7.355,7.347,7.356,,,,,,,,,,
224.9,231.211,7.352,7.361,7.354,7.362,,,,,,,,,,
225.052,231.339,7.357,7.367,7.359,7.368,,,,,,,,,,
231.136,231.48,7.363,7.372,7.365,7.373,,,,,,,,,,
231.291,231.622,7.369,7.378,7.371,7.379,,,,,,,,,,
231.416,237.15,7.375,7.384,7.377,7.385,,,,,,,,,,
231.559,237.27,7.381,7.39,7.383,7.391,,,,,,,,,,
237.069,237.408,7.387,7.396,7.388,7.397,,,,,,,,,,
237.232,237.554,7.393,7.402,7.394,7.403,,,,,,,,,,
237.358,237.721,7.399,7.408,7.4,7.409,,,,,,,,,,
237.524,244.115,7.405,7.414,7.406,7.415,,,,,,,,,,
237.653,244.236,7.411,7.42,7.412,7.422,,,,,,,,,,
244.037,244.392,7.417,7.426,7.418,7.428,,,,,,,,,,
244.203,257.779,7.423,7.432,7.424,7.434,,,,,,,,,,
244.33,257.914,7.429,7.439,7.431,7.44,,,,,,,,,,
