Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: first_v7 Finished,Trial name: first_v7 started
61.578,60.957,8.405,8.416,8.246,8.313,612.538,624.464,622.429,622.421,612.538,,610.213,621.92,612.538,605.879
61.741,61.125,8.429,8.472,8.295,8.335,618.528,631.288,629.261,629.254,618.527,,616.22,628.753,618.528,612.539
62.25,61.318,8.486,8.496,8.326,8.349,624.465,637.734,635.72,635.714,624.465,,622.12,635.212,624.465,618.529
62.405,61.67,8.505,8.512,8.342,8.36,631.289,644.862,642.867,642.86,631.288,,628.953,642.358,631.289,624.466
62.983,61.828,8.52,8.526,8.354,8.375,637.735,652.022,649.954,649.947,637.735,,635.412,649.446,637.736,631.289
63.142,62.329,8.534,8.54,8.367,8.391,644.863,657.697,655.699,655.692,644.863,,642.559,655.191,644.863,637.736
63.578,62.504,8.547,8.553,8.382,8.41,652.023,664.502,662.441,662.434,652.022,,649.646,661.933,652.023,644.864
63.748,63.071,8.56,8.567,8.4,8.439,657.698,671.85,669.774,669.767,657.697,,655.391,669.266,657.698,652.024
65.727,63.223,8.573,8.581,8.422,8.48,664.503,678.868,676.794,676.787,664.503,,662.133,676.286,664.503,657.699
65.869,63.677,8.588,8.596,8.463,8.5,671.851,685.842,683.828,683.821,671.85,,669.466,683.32,671.851,671.851
66.382,63.855,8.605,8.615,8.491,8.516,678.869,691.449,689.356,689.349,678.868,,676.486,688.848,678.869,678.869
66.529,65.8,8.627,8.642,8.508,8.53,685.843,697.245,695.249,695.242,685.842,,683.52,694.741,685.843,685.843
66.661,65.931,8.731,8.78,8.523,8.544,691.45,703.158,701.071,701.064,691.449,,689.048,700.563,691.45,691.451
66.809,66.469,8.83,8.903,8.537,8.556,697.246,709.292,707.287,707.28,697.245,,694.941,706.779,697.246,697.246
66.966,66.606,9.322,9.418,8.55,8.571,703.159,716.749,720.582,714.709,703.159,,700.763,714.208,703.16,703.16
67.1,66.753,9.989,10.048,8.563,8.584,716.75,722.667,726.9,720.575,709.293,,706.979,720.074,709.294,709.294
67.243,66.902,10.086,11.05,8.577,8.601,722.668,728.969,733.786,726.893,716.749,,714.408,726.392,716.75,716.75
67.391,67.038,12.076,12.138,8.592,8.62,728.97,735.869,739.838,733.78,722.667,,720.274,733.279,722.668,722.668
67.536,67.174,12.279,12.325,8.61,8.655,735.87,741.845,746.605,739.831,728.97,,726.592,739.33,728.971,728.971
67.719,67.318,12.775,12.841,8.634,8.75,741.846,748.636,753.711,746.598,735.87,,733.479,746.097,735.871,735.871
67.872,67.469,12.895,13.062,8.711,9.243,748.637,755.761,760.737,753.704,741.846,,739.53,753.203,741.846,741.847
68.047,67.625,13.101,13.129,8.867,9.714,755.762,762.773,767.357,760.73,748.636,,746.298,760.229,748.637,748.638
68.191,67.795,13.149,13.161,9.539,11.625,762.774,769.448,772.963,767.35,755.761,,753.403,766.849,755.762,755.762
68.352,67.95,13.173,13.184,10.373,13.117,769.448,775.027,779.597,772.956,762.773,,760.429,772.455,762.774,762.774
68.57,68.28,13.197,13.252,13.085,13.156,775.027,781.621,785.189,779.59,769.448,,767.049,779.089,769.449,769.449
68.727,68.451,13.277,13.296,13.14,13.178,781.622,787.239,790.994,785.182,775.027,,772.655,784.681,775.028,775.028
68.891,68.597,13.311,13.327,13.167,13.207,787.24,793.006,796.769,790.987,781.621,,779.289,790.487,781.622,781.622
69.254,68.82,13.345,13.367,13.189,13.265,793.007,798.817,803.649,796.762,787.24,,784.881,796.261,787.241,787.241
70.005,69.001,13.439,13.548,13.236,13.304,798.818,805.686,810.708,803.642,793.006,,790.687,803.141,793.007,793.007
70.151,69.325,13.955,15.204,13.288,13.336,805.687,812.754,816.388,810.701,798.817,,796.461,815.88,798.818,798.818
70.488,70.087,17.238,17.252,13.319,13.392,812.755,818.426,822.129,816.381,805.687,,803.341,821.621,805.687,805.688
70.997,70.232,17.262,17.273,13.355,13.472,818.427,824.144,829.6,822.122,812.755,,810.399,829.092,812.756,812.756
71.194,70.577,17.282,17.293,13.408,13.719,824.144,831.693,835.974,829.593,818.427,,816.08,835.466,818.428,818.428
73.708,71.082,17.302,17.309,13.507,16.683,831.693,838.007,849.728,835.967,824.144,,821.821,842.552,824.145,824.145
73.852,71.265,17.318,17.325,14.343,17.246,838.008,845.131,856.721,843.053,831.693,,829.292,849.219,831.694,831.694
73.98,73.789,17.332,17.339,17.224,17.268,845.132,851.759,863.362,849.721,838.008,,835.666,856.213,838.009,838.009
74.134,73.927,17.347,17.356,17.257,17.287,851.76,858.754,870.077,856.714,845.132,,842.752,862.853,845.132,845.133
74.288,74.073,17.367,17.424,17.277,17.305,858.755,865.412,876.049,863.355,851.76,,849.42,869.57,851.761,851.761
74.448,74.222,17.443,17.455,17.297,17.322,865.413,872.108,883.459,870.07,858.755,,856.413,875.541,858.756,858.756
74.606,74.373,17.464,17.472,17.314,17.336,872.109,878.074,889.913,876.042,865.413,,863.054,882.95,865.414,865.414
74.779,74.527,17.48,17.487,17.328,17.351,878.075,885.473,895.908,883.451,872.108,,869.77,889.405,872.109,872.11
78.121,74.682,17.493,17.5,17.343,17.374,885.474,892.005,901.736,889.905,878.075,,875.741,895.399,878.075,878.076
78.258,74.859,17.506,17.512,17.361,17.434,892.006,897.993,907.377,895.901,885.474,,883.15,901.228,885.475,885.475
78.559,78.192,17.519,17.526,17.412,17.46,897.994,903.784,913.467,901.729,892.005,,889.605,906.869,892.006,892.007
78.703,78.335,17.533,17.541,17.449,17.476,903.785,909.407,920.612,907.37,897.994,,895.6,912.959,897.994,897.995
78.877,78.638,17.549,17.557,17.469,17.491,909.408,915.513,927.733,913.46,903.785,,901.428,920.104,903.785,903.786
79.044,78.812,17.566,17.576,17.483,17.503,915.514,922.631,935.032,920.605,909.407,,907.069,927.225,909.408,909.409
79.355,78.97,17.588,17.603,17.497,17.516,922.631,929.813,940.764,927.726,915.513,,913.159,934.524,915.514,915.515
80.163,79.131,17.627,17.857,17.51,17.529,929.814,937.083,946.418,935.025,922.631,,920.304,940.256,922.632,922.632
80.294,79.438,18.534,18.614,17.523,17.545,937.084,942.796,952.808,940.757,929.814,,927.425,945.91,929.815,929.815
80.428,80.239,18.721,20.431,17.537,17.561,942.797,948.471,958.479,946.411,937.084,,934.724,952.3,937.084,937.085
80.595,80.371,20.38,20.536,17.553,17.583,948.472,954.842,964.296,952.801,942.796,,940.457,957.971,942.797,942.798
80.742,80.537,20.463,21.183,17.571,17.614,954.843,960.517,970.786,958.472,948.471,,946.11,963.788,948.472,948.473
80.887,80.677,20.654,21.687,17.596,17.906,960.518,966.324,976.37,964.289,954.842,,952.5,970.278,954.843,954.844
81.059,80.823,21.595,22.408,17.655,18.115,966.325,972.833,982.998,970.779,960.517,,958.171,975.862,960.518,960.518
81.816,80.964,22.395,22.431,17.968,20.314,972.834,978.367,990.121,976.363,966.324,,963.988,982.49,966.325,966.325
81.963,81.112,22.42,22.45,19.564,20.449,978.368,985.085,995.89,982.991,972.833,,970.478,989.613,972.834,972.835
82.117,81.887,22.441,22.469,20.364,20.517,985.086,992.208,1002.117,990.114,978.367,,976.062,995.382,978.368,978.368
82.283,82.046,22.459,22.49,20.479,20.627,992.209,997.893,1009.536,995.883,985.085,,982.69,1001.608,985.086,985.086
85.839,82.196,22.479,22.51,20.555,20.741,997.894,1004.149,1015.52,1002.11,992.208,,989.813,1009.028,992.209,992.209
85.952,82.351,22.5,22.528,20.683,21.905,1004.15,1011.552,1022.601,1009.529,997.893,,995.582,1015.012,997.894,997.895
86.108,85.884,22.519,22.555,20.839,22.107,1011.553,1017.536,1030.151,1015.513,1004.149,,1001.808,1022.093,1004.15,1004.151
86.234,86.043,22.539,22.602,22.029,22.402,1017.536,1024.655,1036.877,1022.594,1011.553,,1009.229,1029.643,1011.554,1011.554
86.371,86.172,22.587,22.622,22.386,22.426,1024.655,1032.224,1044.389,1030.144,1017.536,,1015.212,1036.369,1017.537,1017.537
86.522,86.311,22.613,22.64,22.414,22.446,1032.225,1038.914,1050.783,1036.87,1024.655,,1022.293,1043.881,1024.656,1024.656
86.664,86.456,22.631,22.658,22.436,22.464,1038.915,1046.412,1057.887,1044.382,1032.225,,1029.843,1050.275,1032.225,1032.226
86.829,86.593,22.649,22.68,22.454,22.485,1046.413,1052.827,1064.824,1050.776,1038.915,,1036.569,1057.379,1038.916,1038.916
86.955,86.737,22.668,22.702,22.473,22.505,1052.827,1059.958,1077.015,1057.88,1046.412,,1044.081,1064.316,1046.413,1046.413
87.092,86.877,22.691,22.721,22.495,22.523,1059.959,1066.85,1084.001,1064.817,1052.827,,1050.475,1069.968,1052.828,1052.828
87.28,87.024,22.712,22.737,22.514,22.546,1066.851,1072.506,1089.695,1070.469,1059.959,,1057.579,1076.507,1059.96,1059.96
87.462,87.18,22.729,22.754,22.533,22.608,1072.507,1079.106,1096.75,1077.008,1066.851,,1064.516,1083.493,1066.852,1066.852
87.782,87.357,22.746,22.811,22.596,22.627,1079.107,1086.026,1102.71,1083.994,1072.507,,1070.168,1089.187,1072.507,1072.508
91.552,87.544,22.765,22.858,22.618,22.645,1086.027,1091.737,1109.706,1089.689,1079.106,,1076.707,1096.242,1079.107,1079.107
91.702,87.856,22.83,22.883,22.636,22.664,1091.738,1098.762,1116.547,1096.743,1086.027,,1083.693,1102.202,1086.027,1086.028
92.521,91.632,22.873,22.905,22.653,22.686,1098.762,1104.744,1122.193,1102.703,1091.738,,1089.387,1109.198,1091.738,1091.739
92.559,91.768,22.894,22.941,22.674,22.707,1104.745,1111.739,1128.863,1109.699,1098.762,,1096.442,1116.039,1098.763,1098.763
92.947,92.55,22.92,23.006,22.697,22.725,1111.74,1118.567,1135.187,1116.54,1104.745,,1102.402,1121.685,1104.746,1104.746
93.073,92.611,22.991,23.027,22.717,22.741,1118.568,1124.194,1140.816,1122.186,1111.74,,1109.398,1128.355,1111.741,1111.741
93.206,93.018,23.017,23.05,22.733,22.759,1124.195,1130.895,1147.801,1128.856,1118.568,,1116.239,1134.679,1118.568,1118.569
93.369,93.148,23.038,23.072,22.75,22.802,1130.896,1137.224,1153.742,1135.18,1124.194,,1121.885,1140.308,1124.195,1124.195
93.517,93.311,23.063,23.089,22.773,22.867,1137.225,1142.853,1160.409,1140.809,1130.895,,1128.555,1147.293,1130.896,1130.896
93.657,93.452,23.081,23.104,22.82,22.889,1142.853,1149.847,1166.776,1147.794,1137.225,,1134.879,1153.234,1137.225,1137.226
93.817,93.593,23.096,23.126,22.879,22.912,1149.848,1155.791,1173.172,1153.735,1142.853,,1140.508,1159.901,1142.854,1142.854
93.926,93.735,23.114,23.163,22.9,22.965,1155.792,1162.443,1179.491,1160.402,1149.847,,1147.493,1166.268,1149.848,1149.848
94.098,93.862,23.148,23.21,22.93,23.0,1162.444,1168.841,1185.861,1166.77,1155.791,,1153.434,1172.664,1155.792,1155.793
94.238,93.999,23.189,23.252,22.973,23.023,1168.842,1175.24,1192.893,1173.165,1162.443,,1160.101,1178.983,1162.444,1162.445
95.851,94.164,23.241,23.265,23.012,23.044,1175.241,1181.58,1198.82,1179.484,1168.842,,1166.468,1185.353,1168.842,1168.843
95.999,94.314,23.259,23.275,23.032,23.067,1181.581,1187.859,1205.547,1185.854,1175.24,,1172.865,1192.385,1175.241,1175.241
96.164,95.921,23.27,23.282,23.056,23.085,1187.86,1194.93,1212.394,1192.886,1181.58,,1179.183,1198.312,1181.581,1181.581
96.359,96.07,23.278,23.289,23.077,23.1,1194.931,1200.894,1218.026,1198.813,1187.859,,1185.553,1205.039,1187.86,1187.86
96.542,96.244,23.285,23.294,23.092,23.119,1200.895,1207.571,1225.077,1205.54,1194.93,,1192.585,1211.886,1194.931,1194.931
96.72,96.441,23.291,23.3,23.109,23.178,1207.572,1214.463,1231.553,1212.387,1200.894,,1198.512,1217.518,1200.895,1200.896
96.893,96.609,23.298,23.306,23.133,23.248,1214.464,1220.042,1238.746,1218.019,1207.571,,1205.239,1224.569,1207.572,1207.572
97.053,96.793,23.303,23.312,23.2,23.263,1220.043,1227.118,1244.891,1225.07,1214.463,,1212.086,1231.045,1214.464,1214.465
97.213,96.965,23.309,23.319,23.256,23.273,1227.119,1233.634,1251.489,1231.546,1220.042,,1217.718,1238.238,1220.043,1220.043
97.352,97.122,23.315,23.327,23.268,23.28,1233.635,1240.818,1257.234,1238.739,1227.118,,1224.769,1244.383,1227.119,1227.119
97.495,97.279,23.323,23.335,23.276,23.287,1240.818,1246.959,1264.223,1244.884,1233.634,,1231.245,1250.982,1233.635,1233.635
98.056,97.408,23.331,23.348,23.284,23.293,1246.96,1253.559,1270.24,1251.483,1240.818,,1238.438,1256.726,1240.819,1240.819
98.21,97.557,23.341,23.375,23.291,23.299,1253.56,1259.264,1277.389,1257.227,1246.96,,1244.583,1263.715,1246.961,1246.961
99.745,98.115,23.362,23.402,23.296,23.305,1259.265,1266.256,1284.308,1264.216,1253.56,,1251.182,1269.732,1253.56,1253.561
99.879,98.262,23.392,23.418,23.302,23.31,1266.257,1272.284,1291.013,1270.233,1259.264,,1256.926,1276.88,1259.265,1259.266
100.027,99.822,23.41,23.432,23.308,23.317,1272.285,1279.434,1297.566,1277.382,1266.256,,1263.915,1283.8,1266.257,1266.257
100.187,99.965,23.425,23.445,23.314,23.324,1279.435,1286.335,1303.289,1284.301,1272.284,,1269.932,1290.505,1272.285,1272.286
100.326,100.129,23.438,23.458,23.321,23.333,1286.336,1293.028,1310.17,1291.006,1279.435,,1277.08,1297.058,1279.435,1279.436
100.477,100.261,23.452,23.471,23.329,23.344,1293.028,1299.652,,1297.559,1286.336,,1284.0,1302.781,1286.337,1286.337
100.632,100.4,23.465,23.487,23.338,23.386,1299.652,1305.361,,1303.282,1293.028,,1290.705,1309.662,1293.029,1293.029
100.81,100.548,23.479,23.506,23.353,23.407,1305.361,1312.229,,1310.163,1299.652,,1297.258,,1299.653,1299.653
100.967,100.699,23.496,23.579,23.397,23.422,1312.23,,,,1305.361,,1302.981,,1305.362,1305.362
105.761,100.882,23.519,23.611,23.414,23.436,,,,,1312.229,,1309.862,,1312.23,
105.905,101.052,23.596,23.637,23.429,23.448,,,,,,,,,,
106.08,105.839,23.625,23.66,23.442,23.461,,,,,,,,,,
106.228,105.979,23.649,23.68,23.455,23.475,,,,,,,,,,
106.435,106.098,23.67,23.699,23.468,23.492,,,,,,,,,,
106.703,106.299,23.69,23.72,23.483,23.513,,,,,,,,,,
106.851,106.486,23.709,23.786,23.501,23.568,,,,,,,,,,
106.987,106.788,23.732,23.815,23.529,23.603,,,,,,,,,,
107.136,106.929,23.801,23.841,23.587,23.631,,,,,,,,,,
107.273,107.067,23.828,23.864,23.618,23.654,,,,,,,,,,
107.412,107.211,23.853,23.888,23.643,23.675,,,,,,,,,,
107.558,107.348,23.876,23.913,23.665,23.694,,,,,,,,,,
107.704,107.489,23.9,23.945,23.684,23.714,,,,,,,,,,
107.862,107.633,23.927,24.024,23.704,23.741,,,,,,,,,,
108.009,107.777,23.978,24.307,23.725,23.794,,,,,,,,,,
108.369,107.932,24.162,25.179,23.776,23.822,,,,,,,,,,
108.523,108.089,24.752,26.604,23.809,23.847,,,,,,,,,,
108.689,108.446,25.997,30.394,23.835,23.87,,,,,,,,,,
108.876,108.6,28.206,30.422,23.859,23.894,,,,,,,,,,
109.039,108.756,30.411,30.443,23.882,23.92,,,,,,,,,,
109.317,108.937,30.433,30.459,23.907,23.958,,,,,,,,,,
112.556,109.119,30.452,30.475,23.935,24.106,,,,,,,,,,
112.742,109.413,30.467,30.496,24.053,24.456,,,,,,,,,,
112.882,112.648,30.484,30.54,24.269,24.646,,,,,,,,,,
113.003,112.824,30.515,30.566,24.553,25.441,,,,,,,,,,
113.15,112.951,30.556,30.584,24.856,28.646,,,,,,,,,,
113.311,113.093,30.576,30.6,26.441,28.834,,,,,,,,,,
113.457,113.242,30.592,30.618,28.565,30.364,,,,,,,,,,
113.602,113.382,30.609,30.638,28.793,30.417,,,,,,,,,,
113.776,113.531,30.627,30.668,29.201,30.438,,,,,,,,,,
114.772,113.671,30.651,30.732,30.404,30.456,,,,,,,,,,
