Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: first_v7 Finished,Trial name: first_v7 started
362.986,362.665,2.448,2.457,2.48,2.487,98.805,98.805,96.734,96.727,98.805,,96.425,103.663,98.806,91.829
363.149,363.047,2.467,2.476,2.493,2.499,106.198,106.197,104.171,104.164,106.197,,103.863,109.528,106.198,98.806
363.319,363.209,2.483,2.489,2.504,2.51,112.071,112.07,110.036,110.029,112.07,,109.728,115.451,112.071,106.198
363.641,363.373,2.496,2.502,2.514,2.519,118.006,118.005,115.959,115.952,118.005,,115.651,121.168,118.006,112.071
363.799,363.711,2.507,2.512,2.524,2.529,131.269,123.741,121.676,121.669,123.741,,121.368,128.683,123.742,118.006
363.944,363.858,2.518,2.522,2.534,2.537,138.146,131.269,129.191,129.184,131.269,,128.883,135.591,131.27,123.742
364.111,364.016,2.526,2.531,2.542,2.546,145.724,145.723,136.099,136.092,138.146,,135.791,143.134,138.147,131.27
364.295,364.186,2.536,2.54,2.55,2.555,152.968,152.967,143.642,143.635,145.724,,143.334,150.459,145.725,138.147
364.458,364.369,2.545,2.548,2.559,2.564,160.272,160.271,150.967,150.96,152.968,,150.659,157.752,152.969,145.725
364.619,364.532,2.553,2.557,2.568,2.573,167.595,167.594,158.26,158.253,160.272,,157.952,165.055,160.273,152.969
364.785,364.7,2.562,2.566,2.577,2.581,175.026,175.025,165.563,165.556,167.595,,165.255,172.518,167.596,160.273
364.957,364.866,2.57,2.575,2.587,2.592,181.994,181.994,173.026,173.019,175.026,,172.718,179.456,175.027,167.596
365.133,365.038,2.58,2.584,2.597,2.602,187.724,187.723,179.964,179.957,181.994,,179.656,185.217,181.995,175.027
365.321,365.211,2.589,2.594,2.608,2.614,195.142,195.141,185.725,185.718,187.724,,185.417,192.589,187.724,181.995
365.527,365.409,2.6,2.606,2.621,2.627,201.209,201.208,193.098,193.091,195.142,,192.789,198.678,195.142,187.725
367.572,365.604,2.611,2.618,2.634,2.642,208.421,208.42,199.186,199.179,201.208,,198.878,205.828,201.209,195.143
367.614,367.577,2.624,2.631,2.649,2.657,214.121,214.12,206.336,206.329,208.42,,206.028,211.593,208.421,201.209
368.19,368.183,2.637,2.646,2.665,2.674,220.415,220.414,212.101,212.094,214.121,,211.793,217.818,214.121,208.421
368.401,368.322,2.653,2.661,2.682,2.69,226.986,226.985,218.326,218.319,220.414,,218.018,224.411,220.415,214.122
368.776,368.47,2.669,2.677,2.697,2.704,234.424,234.423,224.919,224.912,226.985,,224.611,231.827,226.986,220.416
368.948,368.848,2.686,2.693,2.71,2.716,241.061,241.06,232.335,232.328,234.423,,238.672,238.472,234.424,226.986
369.106,369.013,2.701,2.707,2.722,2.728,248.074,248.073,238.98,238.973,241.06,,245.707,245.507,241.061,234.424
369.286,369.172,2.713,2.72,2.733,2.738,254.836,254.835,246.015,246.008,248.073,,252.503,252.303,248.074,241.061
369.452,369.351,2.725,2.73,2.744,2.75,261.751,261.75,252.811,252.804,254.835,,259.38,259.18,254.836,248.074
369.632,369.536,2.736,2.741,2.755,2.76,268.14,268.139,259.688,259.681,261.75,,265.767,265.567,261.751,254.836
370.684,369.708,2.747,2.752,2.766,2.773,274.403,274.402,266.075,266.068,268.139,,272.087,271.887,268.14,261.751
370.698,370.687,2.758,2.763,2.782,2.795,280.158,280.157,272.395,272.389,274.402,,277.814,277.614,274.403,268.141
371.119,371.035,2.77,2.778,2.834,2.847,285.773,285.772,278.122,278.116,280.158,,283.37,283.17,280.158,274.404
371.25,371.176,2.788,2.806,2.855,2.862,291.407,291.406,283.679,283.671,285.773,,289.043,288.842,285.773,280.159
371.396,371.313,2.825,2.841,2.868,2.874,298.824,298.823,289.351,296.794,291.407,,296.493,296.293,291.407,285.774
371.559,371.458,2.851,2.858,2.879,2.885,305.832,305.832,296.801,303.766,298.823,,303.465,303.265,298.824,291.408
371.733,371.624,2.865,2.871,2.891,2.898,312.567,312.566,303.773,310.479,305.832,,310.178,309.978,305.833,298.824
371.897,371.793,2.876,2.882,2.905,2.915,319.835,319.834,310.486,317.776,312.566,,317.475,317.275,312.567,305.833
372.037,371.948,2.887,2.893,2.926,2.94,326.032,326.031,317.783,324.014,319.834,,323.713,323.513,319.835,312.568
372.21,372.107,2.901,2.91,2.95,2.959,333.134,333.133,324.021,331.032,326.032,,330.73,330.531,326.032,319.836
372.404,372.278,2.919,2.933,2.967,2.975,339.447,339.446,331.039,337.42,333.133,,337.119,336.919,333.134,326.033
372.568,372.486,2.945,2.955,2.983,2.992,345.93,345.929,337.427,343.856,339.446,,343.555,343.355,339.447,333.134
372.721,372.644,2.963,2.971,3.001,3.01,352.416,352.415,343.863,350.347,345.93,,350.047,349.846,345.93,339.447
372.894,372.971,2.979,2.987,3.018,3.026,358.835,358.834,350.354,356.756,352.416,,356.455,356.255,352.416,345.931
373.051,373.138,2.997,3.005,3.033,3.042,365.471,365.47,356.764,363.416,358.835,,363.115,362.915,358.835,352.417
373.227,373.313,3.014,3.021,3.052,3.066,372.764,372.763,363.423,370.737,365.471,,370.436,370.236,365.472,358.836
373.451,373.531,3.029,3.037,3.077,3.087,378.699,378.698,370.744,376.656,372.764,,376.355,376.155,372.764,365.472
374.137,374.219,3.046,3.059,3.098,3.11,385.398,385.398,376.663,383.396,378.699,,383.095,382.895,378.7,372.765
374.284,374.356,3.072,3.082,3.121,3.134,391.675,391.674,383.403,389.614,385.398,,389.313,389.113,385.399,378.7
374.548,374.616,3.092,3.103,3.147,3.164,398.866,398.865,389.621,396.83,391.674,,396.529,396.329,391.675,385.399
374.692,374.783,3.115,3.128,3.186,3.219,406.359,406.358,396.837,404.312,398.866,,404.011,403.811,398.867,391.676
374.909,374.993,3.14,3.155,3.313,3.34,412.742,412.741,404.319,410.739,406.359,,410.439,410.238,406.36,398.867
376.191,376.309,3.173,3.2,3.367,3.378,419.184,426.491,410.746,417.103,412.741,,416.802,416.602,412.742,406.36
376.427,376.494,3.242,3.282,3.387,3.396,426.492,433.321,417.11,424.424,419.183,,424.123,423.923,419.184,412.743
376.568,376.623,3.356,3.372,3.404,3.415,433.322,438.899,424.431,431.257,426.491,,430.956,430.756,426.492,419.184
376.857,376.926,3.383,3.391,3.458,3.469,438.9,445.115,431.264,436.893,433.321,,436.592,436.392,433.322,426.492
376.996,377.062,3.399,3.409,3.477,3.484,445.116,451.974,436.9,443.017,438.899,,442.715,442.515,438.9,433.322
377.13,377.202,3.421,3.452,3.49,3.496,451.975,457.843,443.024,449.919,445.115,,449.618,449.418,445.116,438.901
377.277,377.345,3.464,3.473,3.501,3.505,457.844,463.42,449.926,455.742,451.975,,455.442,455.241,451.976,445.117
377.423,377.503,3.481,3.488,3.509,3.513,463.421,469.621,455.749,461.352,457.844,,461.051,460.85,457.844,451.976
377.576,377.653,3.493,3.499,3.517,3.521,469.622,475.618,461.359,467.605,463.421,,467.304,467.103,463.421,457.845
377.732,377.815,3.503,3.508,3.524,3.527,475.619,483.044,467.612,473.566,469.622,,473.265,473.064,469.622,463.422
377.892,377.974,3.512,3.515,3.53,3.533,483.045,488.629,473.573,480.997,475.619,,480.696,480.496,475.62,469.623
378.061,378.149,3.519,3.522,3.536,3.539,488.63,495.601,481.004,486.608,483.045,,486.307,486.107,483.046,475.62
378.218,378.296,3.525,3.529,3.542,3.545,495.602,502.363,486.615,493.547,488.63,,493.246,493.046,488.631,483.046
378.402,378.488,3.532,3.535,3.548,3.551,502.364,509.824,493.554,500.265,495.602,,499.964,499.764,495.602,488.631
378.748,378.841,3.537,3.541,3.553,3.556,509.825,516.852,500.272,507.763,502.363,,507.462,507.262,502.364,495.603
378.911,378.98,3.544,3.547,3.558,3.561,516.853,522.42,507.77,514.847,509.824,,514.546,514.346,509.825,502.364
379.055,379.14,3.549,3.552,3.564,3.567,522.421,529.585,514.854,520.413,516.852,,520.112,519.912,516.853,509.825
379.228,379.325,3.555,3.557,3.57,3.573,529.586,535.989,520.42,527.517,522.42,,527.216,527.016,522.421,516.853
379.402,379.484,3.56,3.563,3.576,3.578,535.99,542.041,527.524,533.952,529.585,,533.651,533.451,529.586,522.421
379.624,379.697,3.566,3.568,3.581,3.585,542.042,548.599,533.959,539.958,535.989,,539.657,539.457,535.99,529.586
379.787,379.866,3.571,3.574,3.588,3.591,548.6,556.018,539.965,546.563,542.041,,546.262,546.062,542.042,535.99
379.997,380.096,3.578,3.58,3.594,3.598,556.019,563.399,546.571,554.001,548.599,,553.699,553.5,548.6,542.042
380.29,380.395,3.583,3.586,3.602,3.606,563.4,569.583,554.008,561.378,556.018,,561.077,560.877,556.019,548.601
380.753,380.877,3.589,3.593,3.609,3.613,569.584,576.043,561.385,574.004,563.4,,567.246,567.046,563.401,556.019
387.741,387.812,3.596,3.6,3.617,3.621,576.043,583.047,567.554,580.955,569.583,,573.703,573.503,569.584,563.401
387.895,387.959,3.604,3.607,3.626,3.631,583.048,588.704,574.011,586.604,576.043,,580.654,580.454,576.044,569.584
388.039,388.108,3.611,3.615,3.637,3.642,588.705,596.204,580.962,594.2,583.047,,586.303,586.103,583.048,576.044
388.179,388.248,3.619,3.624,3.647,3.653,596.205,603.401,586.611,601.34,588.704,,593.899,593.699,588.705,583.048
388.324,388.396,3.629,3.633,3.659,3.664,603.402,610.202,594.207,608.16,596.205,,601.039,600.838,596.205,588.705
388.471,388.548,3.64,3.645,3.669,3.675,610.203,616.704,601.347,614.627,603.402,,607.859,607.658,603.402,596.206
388.628,388.706,3.651,3.656,3.681,3.687,616.705,623.309,608.167,621.236,610.203,,614.326,614.126,610.204,603.403
388.793,388.869,3.662,3.667,3.694,3.705,623.31,630.093,614.633,628.044,616.705,,620.935,620.735,616.706,610.204
388.982,389.051,3.672,3.677,3.738,3.754,630.094,635.696,621.243,633.668,623.309,,627.743,627.543,623.31,616.706
389.125,389.205,3.683,3.691,3.768,3.785,635.697,642.329,628.051,640.23,630.093,,633.367,633.167,630.094,623.311
389.828,389.901,3.699,3.716,3.809,3.823,642.33,649.079,633.675,646.995,635.696,,639.928,639.728,635.697,630.094
389.984,390.049,3.726,3.746,3.837,3.853,649.08,654.771,640.236,652.716,642.33,,646.694,646.493,642.33,635.698
390.119,390.195,3.76,3.776,3.879,3.907,654.772,661.592,647.002,659.552,649.08,,652.415,652.215,649.081,642.331
390.266,390.342,3.817,3.83,3.966,3.988,661.593,667.292,652.722,665.245,654.772,,659.251,659.051,654.772,649.081
390.42,390.5,3.844,3.865,4.004,4.019,667.292,673.302,659.56,671.299,661.593,,664.944,664.744,661.594,654.773
390.579,390.661,3.893,3.933,4.035,4.05,673.303,679.561,665.252,677.547,667.292,,670.998,670.798,667.293,661.594
390.74,390.82,3.946,3.978,4.068,4.091,679.562,685.964,671.306,683.92,673.303,,677.247,677.047,673.304,667.293
390.916,391.007,3.996,4.011,4.135,4.188,685.965,693.018,677.555,690.961,679.562,,683.618,683.418,679.562,673.304
391.087,391.172,4.026,4.042,4.248,4.491,693.019,699.707,683.926,697.682,685.965,,690.66,690.46,685.965,679.563
391.542,391.642,4.058,4.078,4.665,4.698,699.708,705.636,690.968,703.539,693.018,,697.381,697.181,693.019,685.966
391.729,391.807,4.106,4.282,5.09,5.15,705.637,713.088,697.689,711.045,699.707,,703.237,703.037,699.708,693.019
391.931,392.014,4.525,4.599,5.288,5.626,713.089,718.667,703.545,716.613,705.637,,710.744,710.544,705.637,699.708
396.786,396.858,4.745,4.991,5.529,5.839,718.667,725.413,711.052,723.339,713.089,,716.312,716.112,713.089,705.638
396.972,397.043,5.033,5.199,5.711,6.445,725.414,731.572,716.62,729.503,718.667,,723.038,722.838,718.668,713.09
397.114,397.187,5.254,6.089,5.856,6.731,731.573,737.485,723.346,735.398,725.413,,729.202,729.002,725.414,718.668
397.25,397.329,5.983,6.397,6.494,6.908,737.486,744.432,729.51,742.348,731.573,,735.097,734.897,731.573,725.414
397.397,397.474,6.328,7.197,6.78,7.109,744.433,750.066,735.405,747.973,737.486,,742.047,741.847,737.486,731.574
397.545,397.629,7.141,7.525,7.004,8.088,750.066,757.118,742.355,755.032,744.433,,747.672,747.472,744.434,737.487
397.704,397.78,7.415,7.851,8.01,8.523,757.119,763.132,747.98,761.098,750.066,,754.731,754.531,750.067,744.434
397.851,397.928,7.701,8.672,8.311,8.838,763.133,769.699,761.106,767.649,757.119,,760.798,760.598,757.119,750.067
398.217,398.317,7.961,8.927,8.617,9.059,769.7,775.719,767.655,773.66,763.132,,767.347,767.147,763.133,757.12
398.382,398.453,8.724,9.125,8.869,9.323,775.72,781.512,773.667,779.483,769.699,,779.183,773.159,769.7,763.134
399.568,399.644,9.005,9.291,9.085,9.46,781.513,787.282,779.49,785.248,775.72,,784.947,778.983,775.721,769.701
399.716,399.79,9.22,9.63,9.389,9.666,787.283,794.182,785.255,792.137,781.512,,791.836,784.747,781.513,775.721
399.912,400.008,9.485,9.749,9.587,9.859,794.183,800.867,792.144,798.86,787.282,,798.559,791.636,787.283,781.514
400.147,400.236,9.697,10.221,9.726,10.315,800.868,807.215,798.867,805.2,794.182,,804.899,798.359,794.183,787.283
400.298,400.382,9.896,10.327,10.061,10.356,807.216,813.969,805.207,811.943,800.867,,811.642,804.699,800.868,794.183
400.564,400.669,10.3,10.365,10.337,10.386,813.97,820.964,811.95,818.885,807.215,,818.584,811.442,807.216,800.869
400.792,400.893,10.347,10.392,10.372,10.408,820.965,828.454,818.892,826.427,813.97,,826.126,818.384,813.97,807.217
400.947,401.035,10.379,10.412,10.397,10.424,828.455,835.266,826.434,833.189,820.964,,832.888,825.926,820.965,813.971
404.37,404.462,10.403,10.427,10.416,10.437,835.267,842.465,833.196,840.395,828.454,,840.094,832.688,828.455,820.966
404.54,404.595,10.42,10.44,10.43,10.449,842.466,848.517,840.402,846.479,835.266,,846.178,839.894,835.267,828.455
404.669,404.736,10.434,10.452,10.443,10.461,848.518,855.796,846.486,853.76,842.466,,853.46,845.978,842.466,835.267
404.806,404.873,10.446,10.464,10.455,10.471,855.797,861.583,853.768,859.568,848.518,,859.267,853.26,848.519,842.467
404.956,405.033,10.457,10.474,10.466,10.481,861.584,867.792,859.575,865.726,855.797,,865.425,859.067,855.797,848.519
405.103,405.177,10.469,10.484,10.476,10.49,867.793,875.086,865.733,873.03,861.584,,872.729,865.225,861.585,855.798
405.256,405.331,10.478,10.493,10.486,10.5,875.087,882.032,873.037,879.994,867.792,,879.693,872.529,867.793,861.585
405.414,405.489,10.488,10.503,10.495,10.509,882.033,889.345,880.001,887.298,875.086,,886.996,879.493,875.087,867.793
405.567,405.64,10.498,10.512,10.504,10.519,889.345,895.033,887.304,892.94,882.033,,892.639,886.796,882.033,875.087
405.986,406.079,10.507,10.522,10.514,10.53,895.034,902.236,892.947,900.164,889.345,,899.863,892.439,889.346,882.034
406.161,406.26,10.517,10.533,10.524,10.542,902.237,909.284,900.171,907.226,895.034,,906.925,899.663,895.035,889.346
410.999,411.077,10.527,10.546,10.536,10.559,909.285,915.886,907.233,913.868,902.237,,913.566,906.725,902.238,895.035
411.129,411.208,10.539,10.565,10.55,10.581,915.886,922.358,913.875,920.28,909.285,,919.979,913.366,909.285,902.238
411.27,411.341,10.555,10.586,10.57,10.605,922.359,929.693,920.287,927.625,915.886,,927.324,927.124,915.887,909.286
411.411,411.487,10.575,10.685,10.591,10.711,929.693,935.992,927.632,933.925,922.359,,933.624,933.424,922.36,915.887
411.573,411.652,10.597,10.762,10.649,10.804,935.993,943.27,933.932,941.256,929.693,,940.955,940.755,929.694,922.36
411.732,411.803,10.732,10.8,10.795,10.815,943.271,950.678,941.263,948.601,935.993,,948.3,948.1,935.993,929.694
411.882,411.958,10.786,10.813,10.81,10.823,950.679,956.521,948.608,954.42,943.271,,954.119,953.92,943.272,935.994
475.047,475.185,10.807,10.821,10.819,10.83,956.522,963.744,954.427,961.722,950.679,,961.42,961.22,950.68,943.272
475.446,475.57,10.817,10.828,10.827,10.837,963.745,971.069,961.729,969.044,956.522,,968.742,968.542,956.523,950.68
476.002,476.041,10.825,10.835,10.834,10.844,971.07,978.185,969.051,976.152,963.745,,975.851,975.651,963.745,956.523
476.166,476.199,10.832,10.842,10.84,10.851,978.186,985.303,976.159,983.218,971.07,,982.916,982.716,971.07,963.746
476.324,476.359,10.839,10.849,10.848,10.858,985.304,991.354,983.225,989.3,978.185,,989.0,988.8,978.186,971.071
476.461,476.524,10.845,10.856,10.854,10.865,991.355,997.334,989.307,995.237,985.304,,994.936,994.736,985.305,978.187
476.616,476.671,10.853,10.863,10.862,10.872,997.335,1003.493,995.244,1001.464,991.355,,1001.163,1000.963,991.355,985.305
476.77,476.832,10.86,10.87,10.868,10.879,1003.494,1010.063,1001.471,1008.022,997.335,,1007.721,1007.521,997.336,991.356
477.075,477.145,10.867,10.877,10.875,10.886,1010.064,1017.461,1008.029,1015.419,1003.493,,1015.117,1014.917,1003.494,997.336
477.227,477.298,10.874,10.884,10.883,10.893,1017.462,1024.075,1015.425,1022.025,1010.064,,1021.723,1021.523,1010.065,1003.494
477.382,477.452,10.881,10.891,10.89,10.9,1024.076,1031.282,1022.032,1029.233,1017.461,,1028.932,1028.732,1017.462,1010.065
477.536,477.61,10.888,10.899,10.897,10.908,1031.283,1037.26,1029.24,1035.211,1024.076,,1034.91,1034.71,1024.077,1017.463
477.702,477.774,10.895,10.906,10.904,10.916,1037.26,1044.349,1035.218,1042.253,1031.283,,1041.952,1041.752,1031.284,1024.077
477.86,477.932,10.902,10.914,10.912,10.925,1044.35,1051.769,1042.259,1049.695,1037.26,,1049.394,1049.194,1037.261,1031.284
478.019,478.089,10.91,10.923,10.921,10.936,1051.77,1058.777,1049.702,1056.769,1044.35,,1056.468,1056.268,1044.351,1037.261
478.188,478.262,10.918,10.933,10.93,10.95,1058.778,1065.092,1056.776,1063.015,1051.769,,1062.714,1062.514,1051.77,1044.351
478.356,478.437,10.928,10.946,10.942,10.967,1065.093,1071.861,1063.022,1069.837,1058.777,,1069.535,1069.335,1058.778,1051.77
478.524,478.61,10.939,10.962,10.958,10.99,1071.862,1077.906,1069.844,1075.903,1065.092,,1075.601,1075.402,1065.093,1058.779
478.726,478.801,10.954,10.983,10.977,11.09,1077.907,1084.989,1075.91,1082.939,1071.862,,1082.638,1082.438,1071.862,1065.093
478.88,478.965,10.972,11.02,11.006,11.107,1084.99,1090.949,1082.946,1088.876,1077.907,,1088.575,1088.375,1077.908,1071.863
479.053,479.142,10.997,11.079,11.1,11.119,1090.95,1097.309,1088.883,1095.259,1084.989,,1094.958,1094.758,1084.99,1077.908
479.215,479.288,11.059,11.104,11.113,11.13,1097.31,1104.204,1095.266,1102.194,1090.949,,1101.893,1101.693,1090.95,1084.99
479.374,479.458,11.096,11.116,11.124,11.142,1104.205,1111.642,1102.201,1109.617,1097.309,,1109.316,1109.116,1097.31,1090.95
479.539,479.626,11.11,11.126,11.136,11.157,1111.643,1117.62,1109.624,1115.55,1104.204,,1115.249,1115.049,1104.205,1097.31
479.71,479.793,11.121,11.139,11.149,11.182,1117.621,1123.928,1115.557,1121.884,1111.642,,1121.583,1121.383,1111.643,1104.205
479.892,479.974,11.133,11.152,11.167,11.244,1123.929,1131.281,1121.891,1129.193,1117.62,,1128.892,1128.692,1117.621,1111.643
480.059,480.141,11.145,11.173,11.232,11.261,1131.282,1144.773,1129.2,1135.832,1123.928,,1135.53,1135.33,1123.929,1117.621
480.236,480.318,11.162,11.221,11.253,11.273,1137.859,1151.748,1135.839,1142.756,1131.282,,1142.456,1142.256,1131.282,1123.929
480.396,480.483,11.196,11.249,11.267,11.284,1144.774,1159.161,1142.764,1149.65,1137.859,,1149.349,1149.149,1137.86,1131.283
480.56,480.651,11.239,11.264,11.279,11.295,1151.749,1166.091,1149.657,1157.086,1144.773,,1156.785,1156.585,1144.774,1137.86
480.743,480.821,11.257,11.276,11.29,11.309,1159.162,1172.615,1157.093,1164.075,1151.748,,1163.774,1163.574,1151.749,1144.775
480.958,481.037,11.27,11.288,11.302,11.332,1166.091,1178.906,1164.082,1170.524,1159.162,,1170.224,1170.024,1159.163,1151.75
481.138,481.228,11.282,11.299,11.318,11.427,1172.616,1192.167,1170.531,1176.845,1166.091,,1176.544,1176.344,1166.092,1159.163
481.309,481.409,11.292,11.314,11.365,11.461,1178.907,1198.361,1176.851,1183.787,1172.615,,1183.486,1183.286,1172.616,1166.092
481.482,481.58,11.305,11.439,11.447,11.491,1185.842,1203.943,1183.794,1190.115,1178.907,,1189.814,1189.614,1178.908,1172.617
481.659,481.753,11.323,11.469,11.475,11.577,1192.168,1209.525,1190.122,1196.328,1185.841,,1196.027,1195.827,1185.842,1178.908
481.832,481.93,11.455,11.501,11.512,11.621,1198.362,1216.171,1196.335,1201.904,1192.167,,1201.603,1201.402,1192.168,1185.842
482.014,482.121,11.483,11.557,11.601,11.663,1203.944,1222.999,1201.911,1207.48,1198.361,,1207.179,1206.979,1198.362,1192.169
482.2,482.298,11.531,11.611,11.64,11.739,1209.525,1229.81,1207.487,1214.104,1203.944,,1213.803,1213.603,1203.945,1198.363
482.385,482.473,11.59,11.65,11.703,11.931,1216.172,1236.651,1214.111,1220.935,1209.525,,1220.634,1220.434,1209.526,1203.945
482.563,482.645,11.63,11.776,11.899,12.089,1223.0,1243.824,1220.942,1227.78,1216.171,,1227.479,1227.279,1216.172,1209.526
482.741,482.829,11.677,11.915,12.042,12.143,1229.811,1250.141,1227.787,1234.59,1222.999,,1234.289,1234.089,1223.0,1216.172
482.932,483.027,11.876,12.069,12.118,12.297,1236.652,1256.218,1234.597,1241.793,1229.81,,1241.492,1241.292,1229.811,1223.0
483.18,483.283,11.948,12.13,12.175,13.178,1243.825,1262.516,1241.8,1248.076,1236.651,,1247.775,1247.575,1236.652,1229.811
483.611,483.71,12.103,12.204,12.412,13.536,1250.142,1268.342,1248.083,1254.154,1243.824,,1253.853,1253.653,1243.825,1236.652
483.788,483.879,12.157,12.84,12.939,13.978,1256.219,1274.717,1254.161,1260.499,1250.141,,1260.198,1259.998,1250.142,1243.825
483.971,484.064,12.252,13.121,13.211,14.336,1262.517,1281.132,1260.506,1266.331,1256.218,,1266.03,1265.83,1256.219,1250.142
484.148,484.24,12.788,13.473,13.575,14.484,1268.343,1287.037,1266.338,1272.65,1262.517,,1272.348,1272.148,1262.517,1256.219
484.32,484.434,13.028,13.728,14.013,14.545,1274.718,1292.951,1272.657,1279.116,1268.343,,1278.815,1278.615,1268.343,1262.518
484.595,484.71,13.384,13.94,14.451,15.464,1281.133,1299.219,1279.123,1284.938,1274.718,,1284.638,1284.438,1274.719,1268.344
484.784,484.894,13.626,14.139,14.511,15.804,1287.038,1306.532,1284.946,1290.913,1281.133,,1290.612,1290.412,1281.133,1274.719
484.985,485.095,13.845,14.468,14.588,16.158,1292.952,1313.483,1290.92,1297.199,1287.037,,1296.898,1296.698,1287.038,1281.134
485.182,485.296,14.051,14.526,15.726,17.891,1299.22,1320.95,1297.206,1304.519,1292.951,,1304.218,1304.018,1292.952,1287.039
485.405,485.513,14.419,14.615,16.132,18.165,1306.533,,1304.526,1311.477,1299.22,,1311.176,1310.976,1299.22,1292.953
485.57,485.662,14.497,14.824,17.847,18.332,1313.483,,1311.484,1318.911,1306.533,,1318.61,1318.41,1306.534,1299.221
485.973,486.088,14.565,15.134,18.012,18.462,1320.951,,1318.918,,1313.483,,,,1313.484,1306.534
486.195,486.294,14.717,15.892,18.119,18.576,,,,,1320.95,,,,1320.951,1313.484
486.575,486.69,15.024,16.086,18.272,18.866,,,,,,,,,,
486.764,486.859,15.22,16.272,18.368,19.071,,,,,,,,,,
486.932,487.031,15.949,16.54,18.532,19.132,,,,,,,,,,
487.112,487.199,16.224,16.85,18.809,19.174,,,,,,,,,,
487.279,487.352,16.452,17.203,18.987,19.199,,,,,,,,,,
487.43,487.511,16.767,17.396,19.105,19.216,,,,,,,,,,
487.586,487.68,17.1,17.515,19.156,19.229,,,,,,,,,,
487.75,487.847,17.279,17.734,19.188,19.241,,,,,,,,,,
487.937,488.022,17.453,17.934,19.208,19.252,,,,,,,,,,
488.096,488.183,17.61,18.397,19.223,19.261,,,,,,,,,,
488.265,488.36,17.812,18.488,19.235,19.27,,,,,,,,,,
488.442,488.547,17.968,19.089,19.246,19.278,,,,,,,,,,
488.634,488.727,18.349,19.144,19.256,19.286,,,,,,,,,,
488.856,488.956,18.432,19.182,19.266,19.293,,,,,,,,,,
489.039,489.146,19.05,19.204,19.275,19.3,,,,,,,,,,
489.272,489.371,19.119,19.22,19.282,19.307,,,,,,,,,,
489.467,489.568,19.166,19.233,19.29,19.313,,,,,,,,,,
489.629,489.708,19.194,19.244,19.296,19.319,,,,,,,,,,
489.801,489.935,19.212,19.254,19.304,19.326,,,,,,,,,,
490.012,490.102,19.226,19.264,19.31,19.334,,,,,,,,,,
490.463,490.573,19.238,19.272,19.316,19.34,,,,,,,,,,
490.751,490.856,19.249,19.28,19.323,19.348,,,,,,,,,,
491.289,491.394,19.259,19.288,19.33,19.356,,,,,,,,,,
492.949,493.05,19.268,19.295,19.337,19.364,,,,,,,,,,
493.126,493.205,19.276,19.301,19.344,19.375,,,,,,,,,,
493.778,493.858,19.284,19.308,19.352,19.39,,,,,,,,,,
493.926,494.001,19.292,19.315,19.36,19.478,,,,,,,,,,
494.068,494.15,19.299,19.321,19.37,19.518,,,,,,,,,,
494.223,494.314,19.305,19.328,19.381,19.541,,,,,,,,,,
494.387,494.475,19.312,19.335,19.401,19.566,,,,,,,,,,
