Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
87.475,87.554,10.748,10.76,10.778,10.78,344.948,344.947,342.954,350.43,344.948,,342.646,342.446,344.949,337.608
87.635,87.719,10.756,10.766,10.783,10.786,352.432,352.431,350.437,357.693,352.431,,350.13,349.93,352.432,344.949
87.792,87.908,10.763,10.773,10.789,10.792,359.695,359.694,364.766,364.759,359.695,,357.392,357.192,359.696,352.433
88.849,88.954,10.77,10.779,10.794,10.797,366.761,366.76,370.344,370.337,366.76,,364.458,364.258,366.761,359.696
89.447,89.477,10.776,10.784,10.799,10.802,372.339,372.338,376.638,376.631,372.338,,370.036,369.836,372.339,366.761
90.804,90.879,10.782,10.79,10.804,10.807,378.633,378.632,383.154,383.147,378.632,,376.33,376.13,378.633,372.339
90.974,91.053,10.787,10.796,10.809,10.811,385.149,385.148,390.285,390.278,385.148,,382.846,382.646,385.149,378.633
92.065,92.126,10.793,10.8,10.814,10.816,392.28,392.279,396.93,396.923,392.279,,389.977,389.777,392.28,385.149
92.203,92.324,10.798,10.805,10.818,10.82,398.925,398.924,402.566,402.559,398.924,,396.622,396.422,398.925,392.281
92.399,92.521,10.803,10.81,10.823,10.825,404.561,404.56,408.512,408.505,404.561,,402.258,402.058,404.561,398.926
92.593,92.673,10.808,10.815,10.827,10.829,410.506,410.505,414.556,414.55,410.506,,408.204,408.004,410.506,404.562
92.743,92.816,10.813,10.82,10.832,10.834,416.551,416.55,421.595,421.588,416.551,,414.249,414.049,416.552,410.507
92.891,92.975,10.817,10.824,10.836,10.838,423.59,423.589,429.056,429.049,423.589,,421.287,421.087,423.59,416.552
93.057,93.173,10.822,10.829,10.841,10.843,431.051,431.05,436.216,436.209,431.05,,428.748,428.548,431.051,423.59
94.186,94.256,10.827,10.833,10.845,10.847,438.21,438.21,441.875,441.868,438.21,,435.908,435.708,438.211,431.051
94.834,94.965,10.831,10.837,10.85,10.852,443.869,443.868,449.366,449.359,443.869,,441.567,441.367,443.869,438.211
98.857,98.918,10.835,10.841,10.853,10.856,451.361,451.36,455.447,455.44,451.36,,449.058,448.858,451.361,443.87
98.987,99.113,10.839,10.846,10.859,10.86,457.441,457.44,462.664,462.657,457.441,,455.139,454.939,457.442,451.361
99.171,99.245,10.843,10.85,10.862,10.865,464.658,464.657,470.156,470.149,464.658,,462.356,462.156,464.659,457.442
99.294,99.384,10.848,10.855,10.867,10.87,472.15,472.149,475.901,475.894,472.15,,469.848,469.648,472.151,464.659
99.441,99.529,10.852,10.859,10.872,10.875,477.896,477.895,481.973,481.966,477.895,,475.593,475.393,477.896,472.151
99.6,99.681,10.857,10.864,10.878,10.88,483.968,483.967,488.304,488.297,483.967,,481.665,481.465,483.968,477.896
99.772,99.808,10.862,10.869,10.882,10.885,490.299,490.298,493.96,493.954,490.299,,487.996,487.796,490.299,483.968
99.896,99.965,10.866,10.873,10.888,10.891,495.955,495.954,500.798,500.791,495.955,,493.652,493.452,495.955,490.3
100.055,100.138,10.871,10.878,10.894,10.897,502.792,502.791,506.305,506.298,502.792,,500.49,500.289,502.793,495.956
100.821,101.08,10.876,10.884,10.901,10.904,508.3,508.299,512.242,512.235,508.299,,505.997,505.797,508.3,502.793
100.984,101.27,10.881,10.89,10.908,10.911,514.237,514.236,518.998,518.991,514.236,,511.934,511.734,514.237,508.3
101.146,101.474,10.886,10.895,10.915,10.92,520.992,520.992,525.861,525.854,520.992,,518.69,518.49,520.993,514.237
101.362,102.171,10.892,10.902,10.925,10.931,527.856,527.855,533.307,533.3,527.855,,525.553,525.353,527.856,520.993
102.072,102.883,10.899,10.91,10.938,10.948,535.302,535.301,540.196,540.189,535.301,,532.999,532.799,535.302,527.856
105.258,103.035,10.906,10.918,10.966,10.98,542.19,542.19,553.02,547.331,542.19,,539.888,539.688,542.191,535.302
105.396,105.335,10.913,10.928,11.003,11.016,549.333,549.332,558.718,553.013,549.332,,547.03,546.83,549.333,542.191
105.814,105.7,10.923,10.942,11.027,11.037,555.015,555.014,565.931,558.711,555.014,,552.712,552.512,555.015,549.333
112.504,105.869,10.935,10.994,11.047,11.057,560.713,560.712,571.844,565.924,560.712,,558.41,558.21,560.713,555.015
112.624,112.564,10.953,11.021,11.067,11.078,567.925,567.925,577.448,571.837,567.925,,565.623,565.423,567.926,560.713
112.779,112.709,11.009,11.042,11.092,11.11,573.839,573.838,583.297,577.441,573.838,,571.536,571.336,573.839,567.926
112.943,112.881,11.032,11.062,11.25,11.286,579.443,579.442,590.378,583.29,579.442,,577.14,576.94,579.443,573.839
113.091,113.028,11.052,11.085,11.318,11.343,585.292,585.291,597.668,590.371,585.292,,582.989,582.789,585.293,579.444
113.241,113.168,11.072,11.127,11.363,11.381,592.372,592.372,604.776,597.661,592.372,,590.07,589.87,592.373,585.293
113.416,113.326,11.1,11.302,11.396,11.438,599.662,599.661,611.849,604.769,599.662,,597.36,597.16,599.663,592.373
113.561,113.492,11.27,11.353,11.424,11.469,606.77,606.769,625.233,611.841,606.77,,604.468,604.268,606.771,599.663
113.784,113.652,11.331,11.389,11.453,11.494,613.843,613.842,632.17,618.654,613.842,,611.541,611.341,613.843,606.771
114.74,113.891,11.373,11.417,11.482,11.513,620.656,620.655,638.276,625.226,620.655,,618.353,618.153,620.656,613.844
115.351,114.856,11.403,11.446,11.504,11.531,627.228,627.227,645.075,632.163,627.227,,624.925,624.725,627.228,620.657
116.573,115.501,11.431,11.475,11.523,11.548,634.165,634.164,650.782,638.269,634.165,,631.862,631.662,634.165,627.229
118.94,116.678,11.461,11.499,11.54,11.563,640.271,640.27,657.192,645.068,640.27,,637.968,637.768,640.271,634.166
119.234,119.101,11.488,11.519,11.556,11.578,647.07,647.069,663.419,650.775,647.069,,644.767,644.567,647.07,640.271
119.658,119.339,11.509,11.536,11.571,11.592,652.776,652.776,670.177,657.185,652.776,,650.474,650.274,652.777,647.071
119.87,119.807,11.527,11.552,11.584,11.606,659.187,659.186,676.391,663.413,659.186,,656.884,656.684,659.187,652.777
120.021,119.965,11.544,11.567,11.599,11.623,665.414,665.413,682.996,670.17,665.414,,663.111,662.911,665.415,659.187
120.17,120.116,11.559,11.581,11.614,11.641,672.172,672.171,690.169,676.384,672.171,,669.869,669.669,672.172,665.415
120.308,120.243,11.574,11.595,11.631,11.663,678.386,678.385,696.336,682.989,678.385,,676.083,675.883,678.386,672.172
120.489,120.399,11.588,11.61,11.651,11.686,684.991,684.99,703.155,690.162,684.99,,682.688,682.488,684.991,678.386
120.652,120.571,11.602,11.627,11.674,11.706,692.164,692.163,709.55,696.329,692.163,,689.861,689.661,692.164,684.992
120.84,120.73,11.619,11.646,11.696,11.722,698.331,698.33,716.677,703.148,698.331,,696.028,695.828,698.331,692.165
125.005,120.866,11.636,11.668,11.714,11.735,705.149,705.148,723.276,716.67,705.149,,702.846,702.647,705.15,698.332
125.205,125.156,11.657,11.691,11.729,11.746,711.544,711.543,729.995,723.269,711.544,,709.242,709.042,711.544,705.15
125.421,125.353,11.68,11.71,11.741,11.756,718.672,718.671,736.821,729.988,718.671,,716.369,716.169,718.672,711.545
132.587,125.493,11.701,11.725,11.751,11.766,725.271,725.27,742.334,736.814,725.27,,722.968,722.768,725.271,718.672
132.711,132.657,11.718,11.738,11.761,11.774,731.99,731.989,747.994,742.327,731.989,,729.687,729.487,731.99,725.271
132.834,132.779,11.732,11.749,11.77,11.782,738.815,738.814,755.213,747.987,738.815,,736.513,736.313,738.816,731.99
132.948,132.901,11.743,11.759,11.778,11.791,744.328,744.327,761.639,755.206,744.328,,742.026,741.826,744.329,738.816
133.089,133.035,11.754,11.767,11.786,11.799,749.988,749.987,768.913,761.632,749.988,,747.686,747.486,749.989,744.329
133.247,133.179,11.763,11.776,11.795,11.809,757.208,757.207,775.86,768.906,757.207,,754.905,754.705,757.208,749.989
133.39,133.314,11.772,11.784,11.804,11.819,763.633,763.632,782.512,775.853,763.633,,761.331,761.13,763.634,757.209
133.536,133.455,11.78,11.793,11.814,11.828,770.908,770.907,788.592,782.505,770.908,,768.605,768.405,770.908,763.634
133.675,133.601,11.788,11.802,11.823,11.838,777.854,777.853,795.106,788.585,777.854,,775.551,775.351,777.855,770.909
133.879,133.761,11.798,11.811,11.833,11.85,784.507,784.506,801.877,795.099,784.506,,782.205,782.005,784.507,777.855
134.026,133.931,11.806,11.821,11.844,11.863,790.587,790.586,808.682,801.87,790.587,,788.284,788.084,790.587,784.508
134.213,134.126,11.816,11.83,11.856,11.883,797.101,797.1,814.712,808.675,797.1,,794.798,794.598,797.101,790.588
134.422,134.327,11.826,11.841,11.871,11.926,803.872,803.871,820.361,814.705,803.871,,801.569,801.369,803.872,797.101
134.769,134.517,11.836,11.852,11.914,11.942,810.677,810.676,826.169,820.354,810.676,,808.374,808.174,810.677,803.872
134.968,134.891,11.847,11.867,11.935,11.955,816.707,816.706,833.115,826.162,816.706,,814.404,814.204,816.707,810.678
135.758,135.091,11.86,11.921,11.949,11.967,822.356,822.355,840.428,833.108,822.355,,820.053,819.853,822.356,816.707
135.904,135.844,11.877,11.939,11.961,11.979,828.164,828.163,846.721,840.422,828.164,,825.861,825.661,828.164,822.356
136.053,135.995,11.93,11.952,11.973,11.993,835.109,835.108,853.657,846.714,835.109,,832.806,832.607,835.11,828.165
136.239,136.168,11.945,11.964,11.986,12.008,842.423,842.422,866.441,853.65,842.423,,840.121,839.921,842.424,835.11
136.524,136.318,11.958,11.976,12.0,12.027,848.716,848.715,873.635,859.239,848.715,,846.414,846.213,848.716,842.424
137.039,136.606,11.97,11.989,12.016,12.103,855.652,855.651,881.092,866.434,855.651,,853.349,853.149,855.652,848.716
137.658,137.159,11.983,12.003,12.041,12.143,861.241,861.24,888.077,873.628,861.24,,858.938,858.738,861.241,855.653
137.929,137.748,11.996,12.021,12.125,12.178,868.436,868.435,894.753,881.085,868.435,,866.133,865.933,868.436,861.242
139.28,138.021,12.012,12.053,12.159,12.266,875.629,875.628,900.719,888.07,875.629,,880.784,873.127,875.629,868.437
139.559,139.34,12.033,12.115,12.248,12.341,883.087,883.086,906.865,894.746,883.087,,887.769,880.584,883.087,875.63
139.705,139.637,12.088,12.151,12.315,12.458,890.071,890.07,912.402,900.712,890.071,,894.446,887.569,890.071,883.088
139.85,139.796,12.134,12.19,12.37,12.563,896.748,896.747,917.972,906.858,896.748,,900.41,894.245,896.748,890.072
140.001,139.942,12.168,12.329,12.542,12.604,902.713,902.712,924.506,912.395,902.713,,906.557,900.21,902.714,896.749
140.151,140.084,12.297,12.42,12.581,12.767,908.859,908.858,931.29,917.965,908.859,,912.094,906.357,908.86,902.714
140.313,140.238,12.353,12.553,12.717,12.801,914.397,914.396,937.615,924.499,914.396,,917.664,911.894,914.397,908.86
140.513,140.405,12.523,12.591,12.787,12.834,919.967,919.966,943.224,931.283,919.966,,924.198,917.464,919.967,914.397
145.717,140.607,12.571,12.647,12.816,12.939,926.501,926.5,949.01,937.608,926.5,,930.982,923.998,926.501,919.967
145.817,145.76,12.627,12.795,12.906,13.132,933.285,933.284,955.36,943.217,933.285,,937.306,930.782,933.285,926.501
145.963,145.9,12.778,12.824,13.11,13.186,939.609,939.608,962.381,949.003,939.609,,942.916,937.106,939.609,933.286
146.109,146.055,12.809,12.89,13.154,13.326,945.219,945.218,968.745,955.353,945.218,,948.702,942.717,945.219,939.61
146.239,146.185,12.847,13.056,13.281,13.944,951.005,951.004,974.546,962.374,951.005,,955.052,948.502,951.005,945.22
146.378,146.324,12.921,13.121,13.567,14.062,957.355,957.354,981.951,968.738,957.355,,962.073,954.852,957.355,951.006
146.54,146.471,13.093,13.168,14.006,14.127,964.376,964.375,989.21,974.539,964.375,,968.437,961.873,964.376,957.356
146.692,146.612,13.142,13.728,14.097,14.22,970.74,970.739,995.816,981.944,970.739,,974.238,968.237,970.74,964.377
146.843,146.764,13.38,13.88,14.191,14.312,976.541,976.54,1003.141,989.203,976.54,,981.643,974.038,976.541,970.74
147.005,146.929,13.77,14.082,14.26,14.847,983.946,983.945,1010.198,995.809,983.946,,988.903,981.443,983.946,976.542
147.172,147.093,14.038,14.151,14.393,14.95,991.205,991.204,1016.157,1003.134,991.204,,995.508,988.703,991.205,983.947
147.364,147.269,14.111,14.206,14.902,15.644,997.811,997.81,1023.175,1010.191,997.81,,1009.889,995.308,997.811,991.206
147.607,147.482,14.169,14.53,15.548,22.302,1005.136,1005.135,1029.241,1016.15,1005.135,,1015.849,1002.633,1005.136,997.812
147.79,147.707,14.236,15.503,17.376,22.456,1012.192,1012.191,1035.642,1023.168,1012.192,,1022.867,1009.689,1012.193,1005.137
147.995,148.118,15.389,18.883,22.263,22.589,1018.152,1018.151,1042.208,1029.234,1018.151,,1028.933,1015.649,1018.152,1012.193
149.032,149.111,15.977,21.603,22.419,22.831,1025.17,1025.169,1048.57,1035.635,1025.17,,1035.334,1022.667,1025.17,1018.153
149.197,149.303,18.518,22.026,22.493,23.046,1031.236,1031.235,1055.361,1042.2,1031.236,,1041.9,1028.733,1031.236,1025.171
149.475,149.595,21.514,22.214,22.712,26.033,1037.636,1037.635,1062.8,1048.563,1037.636,,1048.262,1035.134,1037.637,1031.237
149.648,149.766,21.887,22.323,22.884,26.919,1044.202,1044.201,1068.323,1055.354,1044.202,,1055.053,1041.7,1044.202,1037.637
149.864,149.954,22.095,22.439,23.098,27.091,1050.565,1050.564,1075.456,1062.793,1050.564,,1062.492,1048.062,1050.565,1044.203
150.521,150.654,22.283,24.28,25.901,27.281,1057.356,1057.355,1082.185,1068.316,1057.355,,1068.015,1054.853,1057.356,1050.566
151.034,151.099,22.393,27.316,26.164,27.373,1064.794,1064.793,1088.249,1075.449,1064.794,,1075.148,1062.292,1064.795,1057.357
151.703,151.788,22.472,27.436,26.96,27.446,1070.317,1070.316,1094.306,1082.178,1070.317,,1081.877,1067.815,1070.318,1064.795
151.876,151.947,26.065,27.47,27.173,27.477,1077.451,1077.45,1100.603,1088.242,1077.451,,1087.941,1074.948,1077.451,1070.318
152.175,152.332,27.355,27.509,27.337,27.528,1084.179,1084.178,1107.005,1094.299,1084.179,,1093.998,1081.677,1084.18,1077.452
152.987,153.073,27.453,27.85,27.424,27.839,1090.243,1090.242,1113.943,1100.596,1090.243,,1100.295,1087.741,1090.244,1084.18
153.146,153.221,27.487,27.89,27.461,27.879,1096.301,1096.3,1119.607,1106.998,1096.3,,1106.697,1093.798,1096.301,1090.244
153.277,153.353,27.825,28.062,27.497,28.145,1102.597,1102.596,1131.43,1113.937,1102.597,,1113.636,1100.095,1102.598,1096.301
153.411,153.501,27.868,28.156,27.608,28.182,1108.999,1108.998,1137.05,1125.267,1108.999,,1119.299,1106.497,1109.0,1102.598
153.579,153.66,27.942,28.192,27.859,28.234,1115.938,1115.937,1144.063,1131.423,1115.937,,1124.966,1113.436,1115.938,1109.0
153.736,153.818,28.134,28.259,27.906,28.337,1121.602,1121.601,1150.276,1137.043,1121.601,,1131.122,1119.099,1121.602,1115.939
153.908,154.008,28.173,28.359,28.165,28.395,1127.268,1127.267,1156.828,1144.056,1127.268,,1136.742,1124.766,1127.269,1121.603
154.092,154.162,28.215,28.403,28.202,28.426,1133.424,1133.424,1162.659,1150.269,1133.424,,1143.755,1130.922,1133.425,1127.269
154.259,154.342,28.317,28.435,28.29,28.467,1139.044,1139.043,1169.861,1156.821,1139.044,,1149.968,1136.542,1139.045,1133.425
154.427,154.529,28.386,28.476,28.374,28.505,1146.057,1146.056,1176.961,1162.652,1146.057,,1156.52,1143.555,1146.058,1139.045
154.639,154.739,28.418,28.61,28.41,28.633,1152.27,1152.269,1182.805,1169.854,1152.27,,1162.351,1149.768,1152.27,1146.058
157.384,157.453,28.456,28.639,28.445,28.658,1158.823,1158.822,1188.613,1176.954,1158.822,,1169.553,1156.32,1158.823,1152.271
158.815,158.895,28.494,28.667,28.484,28.693,1164.653,1164.653,1195.787,1182.798,1164.653,,1176.653,1162.151,1164.654,1158.823
158.962,159.079,28.627,28.701,28.62,28.764,1171.856,1171.855,1201.348,1188.606,1171.855,,1182.497,1169.353,1171.856,1164.654
159.131,159.233,28.651,28.754,28.645,28.793,1178.955,1178.954,1207.631,1195.78,1178.955,,1188.305,1176.453,1178.956,1171.856
159.286,159.362,28.685,28.787,28.675,28.812,1184.799,1184.799,1214.942,1201.341,1184.799,,1195.479,1182.297,1184.8,1178.956
159.421,159.497,28.72,28.808,28.709,28.827,1190.608,1190.607,1221.672,1207.624,1190.607,,1201.041,1188.105,1190.608,1184.8
159.569,159.643,28.772,28.823,28.78,28.843,1197.782,1197.781,1227.97,1214.935,1197.782,,1207.323,1195.279,1197.782,1190.608
159.829,159.912,28.798,28.838,28.803,28.862,1203.343,1203.342,1235.188,1221.665,1203.343,,1214.634,1200.841,1203.344,1197.783
159.992,160.058,28.815,28.856,28.819,28.887,1209.626,1209.625,1242.664,1227.963,1209.625,,1221.363,1207.123,1209.626,1203.344
160.147,160.236,28.83,28.881,28.834,28.907,1216.937,1216.936,1249.578,1235.181,1216.936,,1227.662,1214.434,1216.937,1209.626
160.321,160.401,28.847,28.902,28.851,28.925,1223.666,1223.665,1255.125,1242.656,1223.666,,1234.88,1221.163,1223.667,1216.938
160.666,160.76,28.868,28.92,28.875,28.942,1229.964,1229.963,1262.233,1249.571,1229.964,,1242.356,1227.462,1229.964,1223.667
160.897,160.958,28.892,28.937,28.898,28.959,1237.182,1237.181,1274.272,1255.118,1237.182,,1249.27,1234.68,1237.183,1229.965
161.102,161.206,28.911,28.955,28.916,28.977,1244.658,1244.657,1280.957,1262.226,1244.657,,1254.817,1242.156,1244.658,1237.183
163.546,163.618,28.929,28.973,28.933,28.996,1251.573,1251.572,1286.522,1268.55,1251.572,,1261.925,1249.07,1251.573,1244.659
163.676,163.772,28.946,28.992,28.95,29.017,1257.12,1264.227,1293.026,1274.265,1257.119,,1268.249,1254.617,1257.12,1251.574
163.847,163.929,28.963,29.012,28.968,29.036,1264.228,1270.551,,1280.95,1264.227,,1273.964,1261.725,1264.228,1257.12
165.182,165.251,28.983,29.031,28.988,29.052,1270.552,1276.266,,1286.515,1270.551,,1286.214,1273.764,1270.552,1264.228
165.33,165.398,29.001,29.048,29.007,29.067,1276.267,1282.95,,1293.019,1276.266,,1292.718,1280.448,1276.267,1270.552
165.903,165.963,29.022,29.064,29.027,29.078,1282.951,1288.516,,,1282.951,,,1286.014,1282.952,1276.268
166.024,166.139,29.04,29.076,29.044,29.088,1288.516,1295.019,,,1288.516,,,1292.518,1288.517,1282.952
166.191,166.277,29.056,29.086,29.06,29.097,1295.02,,,,1295.02,,,,1295.021,1288.517
166.342,166.412,29.07,29.094,29.073,29.104,,,,,,,,,,
166.471,166.542,29.081,29.102,29.083,29.111,,,,,,,,,,
166.609,166.686,29.091,29.109,29.093,29.117,,,,,,,,,,
166.754,166.819,29.099,29.115,29.1,29.122,,,,,,,,,,
166.895,166.979,29.106,29.121,29.108,29.128,,,,,,,,,,
167.077,167.15,29.112,29.126,29.114,29.134,,,,,,,,,,
167.592,167.716,29.118,29.132,29.12,29.139,,,,,,,,,,
170.787,170.857,29.124,29.137,29.125,29.144,,,,,,,,,,
170.907,171.005,29.129,29.142,29.131,29.149,,,,,,,,,,
171.093,171.175,29.135,29.147,29.136,29.154,,,,,,,,,,
171.543,171.625,29.14,29.153,29.141,29.158,,,,,,,,,,
171.686,171.788,29.145,29.158,29.146,29.163,,,,,,,,,,
171.833,171.918,29.15,29.162,29.151,29.168,,,,,,,,,,
171.976,172.051,29.155,29.166,29.156,29.173,,,,,,,,,,
172.128,172.209,29.16,29.172,29.161,29.178,,,,,,,,,,
174.007,174.106,29.164,29.176,29.166,29.183,,,,,,,,,,
174.17,174.251,29.169,29.182,29.171,29.188,,,,,,,,,,
176.523,174.426,29.174,29.186,29.175,29.193,,,,,,,,,,
176.703,174.673,29.179,29.191,29.18,29.198,,,,,,,,,,
176.893,176.639,29.184,29.196,29.185,29.203,,,,,,,,,,
178.434,176.775,29.189,29.202,29.19,29.208,,,,,,,,,,
178.617,176.987,29.194,29.207,29.195,29.214,,,,,,,,,,
178.9,178.551,29.199,29.213,29.201,29.219,,,,,,,,,,
179.049,178.856,29.204,29.218,29.206,29.225,,,,,,,,,,
179.194,178.982,29.21,29.223,29.211,29.231,,,,,,,,,,
179.328,179.131,29.215,29.229,29.216,29.236,,,,,,,,,,
179.494,179.263,29.22,29.235,29.222,29.242,,,,,,,,,,
180.525,179.41,29.226,29.24,29.228,29.248,,,,,,,,,,
180.707,180.624,29.232,29.247,29.233,29.254,,,,,,,,,,
180.884,180.781,29.237,29.252,29.239,29.26,,,,,,,,,,
