Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
29.841,29.896,4.563,4.612,4.604,4.62,155.901,162.224,153.899,160.224,155.892,,153.59,153.39,155.902,150.228
29.989,30.05,4.596,4.65,4.639,4.665,162.234,168.173,160.232,166.172,162.225,,159.923,159.723,162.235,155.902
34.93,34.994,4.629,4.714,4.697,4.796,168.183,175.406,166.18,173.405,168.173,,165.871,165.671,168.183,162.235
35.149,35.183,4.68,4.809,4.818,4.834,175.416,182.496,173.413,180.496,175.406,,173.104,172.904,175.416,168.183
35.26,35.305,4.777,4.841,4.847,4.859,182.506,189.083,180.503,187.083,182.497,,186.782,179.995,182.507,175.417
35.381,35.429,4.827,4.864,4.869,4.879,189.093,196.156,187.091,194.156,189.084,,193.855,186.582,189.094,182.507
35.509,35.555,4.853,4.884,4.888,4.898,196.166,201.672,194.164,199.671,196.156,,199.37,193.655,196.166,189.094
35.642,35.692,4.874,4.903,4.907,4.917,201.682,207.216,199.68,205.215,201.672,,204.914,199.17,201.682,196.167
35.775,35.83,4.894,4.922,4.927,4.938,207.226,212.757,205.223,210.756,207.216,,210.455,204.714,207.226,201.683
35.926,35.987,4.913,4.943,4.949,4.961,212.767,219.022,210.764,217.022,212.757,,216.721,210.255,212.767,207.226
37.011,37.063,4.932,4.968,4.976,4.994,219.032,226.219,217.03,224.218,219.022,,223.917,216.521,219.032,212.768
37.161,37.229,4.955,5.006,5.022,5.198,226.229,233.059,224.226,231.058,226.219,,230.757,223.717,226.229,219.033
37.701,37.383,4.984,5.261,5.245,5.272,233.069,239.909,231.066,237.908,233.06,,237.607,230.557,233.069,226.23
37.913,37.553,5.173,5.294,5.288,5.299,239.919,246.836,237.916,244.835,239.909,,244.534,237.407,239.919,233.07
39.057,37.763,5.28,5.313,5.308,5.317,246.846,252.602,244.843,250.602,246.837,,250.301,244.334,246.847,239.919
39.213,37.972,5.303,5.328,5.325,5.332,252.612,259.233,250.61,257.232,252.603,,256.931,250.101,252.613,246.847
39.386,39.116,5.321,5.343,5.339,5.347,259.243,266.571,257.24,264.57,259.233,,264.269,256.731,259.243,252.613
39.576,39.279,5.336,5.358,5.354,5.362,266.58,272.329,264.578,270.328,266.571,,270.027,264.069,266.581,259.243
39.77,39.454,5.35,5.374,5.37,5.378,272.339,278.467,270.336,276.466,272.329,,276.165,269.827,272.339,266.581
39.983,39.649,5.366,5.391,5.386,5.396,278.477,284.93,276.474,282.929,278.467,,282.628,275.965,278.477,272.339
40.794,39.849,5.382,5.412,5.406,5.419,284.94,291.396,282.937,289.396,284.93,,289.095,282.428,284.94,278.478
40.928,40.052,5.4,5.445,5.434,5.517,291.406,297.629,289.404,295.628,291.397,,295.327,288.894,291.407,284.94
41.042,40.855,5.426,5.528,5.537,5.553,297.639,310.196,295.636,302.642,297.629,,302.341,295.127,297.639,291.407
41.179,40.964,5.504,5.56,5.567,5.581,304.653,317.544,302.65,308.195,304.643,,307.894,302.141,304.653,297.639
41.326,41.099,5.545,5.589,5.596,5.614,310.206,323.678,308.203,315.544,310.196,,315.243,307.694,310.206,304.653
41.496,41.242,5.574,5.624,5.636,5.675,317.554,330.646,315.552,321.677,317.545,,321.376,315.043,317.555,310.207
41.687,41.387,5.605,5.728,5.709,5.742,323.688,337.667,321.685,328.646,323.678,,328.344,321.176,323.688,317.555
43.144,41.544,5.651,5.77,5.762,5.778,330.656,345.034,328.654,335.666,330.647,,335.365,328.144,330.657,323.689
43.288,41.724,5.752,5.799,5.792,5.805,337.677,350.772,335.674,343.034,345.035,,342.732,335.165,337.677,330.657
43.447,43.197,5.785,5.825,5.818,5.832,345.044,357.996,343.042,348.772,350.773,,348.471,342.532,345.045,337.677
43.632,43.356,5.812,5.85,5.844,5.857,350.782,364.323,348.78,355.995,357.996,,355.694,348.271,350.783,345.045
44.746,43.537,5.838,5.871,5.867,5.876,358.006,370.124,356.003,362.322,364.323,,362.021,355.494,358.006,350.783
45.285,43.704,5.862,5.89,5.885,5.894,364.333,376.82,362.33,368.123,370.124,,367.822,361.821,364.333,358.006
45.559,44.815,5.88,5.909,5.904,5.915,370.134,383.483,368.131,374.819,376.82,,374.518,367.622,370.134,364.334
47.796,45.37,5.898,5.936,5.928,5.949,376.83,390.539,374.827,381.482,383.483,,381.181,374.318,376.83,370.134
47.931,45.637,5.92,6.0,6.066,6.09,383.493,396.062,381.49,388.539,390.54,,388.238,380.981,383.493,376.83
48.053,47.868,5.975,6.078,6.107,6.124,390.549,402.393,388.547,394.061,396.062,,393.76,388.038,390.55,383.494
48.194,47.981,6.046,6.116,6.141,6.157,396.072,408.993,394.069,400.392,402.394,,400.091,393.56,396.072,390.55
52.856,48.118,6.099,6.148,6.173,6.189,402.403,416.029,400.4,406.992,408.993,,406.691,399.891,402.403,396.072
52.976,48.255,6.132,6.181,6.206,6.222,409.003,423.445,407.0,414.028,416.029,,413.727,406.491,409.003,402.404
53.114,52.91,6.165,6.213,6.239,6.258,416.039,429.858,414.036,421.444,423.445,,421.143,413.527,416.039,409.003
53.261,53.037,6.197,6.248,6.337,6.531,423.455,435.662,421.452,427.857,429.858,,427.556,420.943,423.455,416.039
53.521,53.185,6.231,6.363,6.666,6.71,429.868,442.465,427.865,433.661,435.662,,440.163,427.356,429.868,423.455
53.634,53.355,6.268,6.577,6.739,6.776,435.672,448.892,433.669,440.464,442.465,,446.59,433.16,435.672,429.869
53.762,53.555,6.318,6.725,6.83,6.898,442.475,455.767,440.472,446.891,448.892,,453.465,439.963,442.475,435.673
56.353,53.682,6.491,6.876,6.922,6.939,448.902,463.003,446.899,453.767,455.767,,460.702,446.39,448.902,442.475
56.474,53.814,6.693,6.931,6.952,6.964,455.777,469.037,453.775,461.003,463.004,,466.735,453.266,455.777,448.903
56.615,56.402,6.755,6.958,6.974,6.985,463.013,475.565,461.011,467.036,469.037,,473.263,466.535,463.014,455.778
56.797,56.535,6.911,6.98,6.994,7.002,469.047,482.508,467.044,473.564,475.565,,480.206,473.063,469.047,463.014
56.99,56.686,6.946,6.998,7.01,7.018,475.575,489.151,473.572,480.507,482.508,,493.28,480.006,475.575,469.048
59.972,56.868,6.97,7.014,7.026,7.034,482.518,495.582,480.515,487.15,489.151,,500.626,486.649,482.518,475.576
60.1,57.067,6.989,7.029,7.042,7.052,489.161,502.928,487.158,493.581,495.582,,506.642,493.08,489.161,482.519
60.227,60.023,7.006,7.047,7.061,7.071,495.592,515.013,500.935,500.927,502.929,,512.712,500.426,495.592,489.161
60.344,60.165,7.022,7.066,7.082,7.096,502.938,521.244,506.95,506.943,508.944,,518.942,506.442,502.939,495.592
60.476,60.271,7.038,7.088,7.119,7.153,508.953,534.678,513.021,513.012,515.013,,526.178,512.512,508.954,502.939
60.622,60.399,7.056,7.169,7.18,7.199,515.023,541.653,519.252,519.243,521.244,,532.376,518.742,515.023,508.954
62.868,60.533,7.076,7.208,7.216,7.234,521.254,548.591,526.487,526.479,528.48,,539.352,525.979,521.254,515.024
62.992,60.68,7.105,7.245,7.257,7.33,528.49,555.338,532.685,539.652,534.678,,546.29,532.176,528.49,521.255
63.142,62.918,7.19,7.382,7.367,7.397,534.688,561.389,539.66,546.591,541.654,,553.036,539.152,534.688,528.491
63.305,63.052,7.225,7.442,7.427,7.46,541.663,567.671,546.599,553.337,548.592,,559.087,546.09,541.663,534.689
63.477,63.212,7.35,7.517,7.498,7.547,548.601,573.949,553.345,559.388,555.338,,565.369,552.836,548.602,541.664
66.003,63.372,7.411,7.803,7.604,7.744,555.347,579.646,559.396,565.67,561.389,,577.345,558.887,555.348,548.602
66.109,63.541,7.479,7.936,7.784,7.828,561.399,587.037,565.678,571.948,567.671,,584.735,565.169,561.399,555.348
66.239,66.034,7.764,8.406,8.329,8.908,567.681,593.701,571.956,577.645,573.95,,591.399,571.447,567.681,561.399
66.372,66.161,7.867,9.044,9.415,10.73,573.959,600.917,577.653,585.036,579.646,,598.616,577.144,573.959,567.681
66.501,66.294,8.057,9.869,10.769,11.154,579.656,607.42,585.044,591.7,587.037,,605.119,584.535,579.656,573.96
66.644,66.425,8.96,10.129,11.176,11.286,587.047,614.528,591.708,598.916,593.701,,612.227,591.199,587.047,579.657
69.983,66.56,9.176,10.3,11.31,11.328,593.711,620.198,605.428,605.42,600.918,,617.897,598.416,593.711,587.048
70.104,66.711,9.962,10.641,11.346,11.365,600.927,626.346,612.536,612.528,607.421,,624.045,604.919,600.927,593.712
70.244,70.034,10.164,11.165,11.387,11.414,607.43,632.156,618.205,618.197,614.529,,629.854,612.027,607.431,600.928
70.398,70.166,10.427,11.263,11.444,11.613,614.538,638.262,624.354,624.346,620.199,,635.961,617.697,614.539,607.431
70.596,70.31,11.141,11.318,11.627,11.637,620.208,644.519,630.163,630.155,626.347,,642.218,623.845,620.208,614.539
70.733,70.475,11.19,11.356,11.645,11.654,626.356,650.942,636.27,642.519,632.156,,648.641,629.654,626.357,620.209
70.771,70.624,11.299,11.399,11.661,11.669,632.166,657.006,642.527,648.942,638.263,,654.705,635.76,632.166,626.357
71.917,70.75,11.337,11.463,11.676,11.682,638.272,664.285,648.949,655.006,644.519,,661.983,642.018,638.273,632.167
72.066,70.812,11.375,11.604,11.689,11.696,644.529,670.641,655.014,662.284,650.943,,668.339,648.441,644.53,638.273
72.2,71.979,11.428,11.632,11.705,11.713,650.952,677.238,662.292,668.64,657.007,,674.936,654.505,650.952,644.53
72.317,72.138,11.545,11.649,11.722,11.732,657.016,684.367,668.648,675.237,664.285,,682.066,661.783,657.017,650.953
72.45,72.246,11.621,11.664,11.744,11.763,664.295,690.288,675.246,682.367,670.641,,687.987,668.139,664.295,657.017
72.596,72.378,11.641,11.679,11.8,11.825,670.651,696.019,682.374,688.288,677.239,,693.717,674.736,670.651,664.295
72.766,72.507,11.657,11.693,11.843,11.859,677.248,701.939,688.296,694.018,684.368,,699.637,681.866,677.248,670.652
76.329,72.66,11.672,11.709,11.874,11.89,684.377,708.822,694.026,699.938,690.289,,706.52,687.787,684.378,677.249
76.445,72.832,11.686,11.726,11.906,11.926,690.298,715.36,699.946,706.821,696.019,,713.059,693.517,690.299,684.378
76.59,76.382,11.7,11.752,11.952,12.052,696.029,721.952,706.829,713.36,701.939,,719.651,699.437,696.029,690.299
77.873,76.508,11.717,11.835,12.095,12.13,701.949,728.391,713.368,719.952,708.822,,726.09,706.32,701.949,696.029
78.02,76.661,11.737,11.866,12.15,12.166,708.832,734.895,719.96,726.391,715.361,,732.593,712.858,708.832,701.949
78.112,77.951,11.815,11.898,12.179,12.19,715.37,740.444,726.399,732.894,721.953,,738.143,719.451,715.371,708.832
78.23,78.037,11.852,11.938,12.201,12.211,721.962,747.094,732.902,738.444,728.392,,744.792,725.89,721.963,715.371
78.368,78.159,11.882,12.02,12.222,12.232,728.401,753.1,738.452,745.093,734.895,,750.798,732.393,728.402,721.963
78.51,78.289,11.916,12.115,12.242,12.252,734.905,759.783,745.101,751.099,740.445,,763.043,737.943,734.905,728.402
78.663,78.419,11.98,12.158,12.263,12.275,740.454,765.344,751.107,757.782,747.094,,768.937,744.592,740.455,734.905
78.819,78.56,12.073,12.184,12.289,12.303,747.104,771.239,757.79,763.344,753.1,,774.77,750.598,747.104,740.455
80.418,78.72,12.141,12.206,12.318,12.333,753.11,777.072,763.352,769.238,759.783,,780.907,757.281,753.11,747.104
80.557,78.874,12.172,12.226,12.35,12.368,759.793,783.209,775.079,775.071,765.345,,787.018,762.843,759.793,753.111
80.708,80.471,12.195,12.246,12.388,12.407,765.354,789.319,781.216,781.208,771.239,,793.237,768.737,765.355,759.794
81.107,80.629,12.216,12.269,12.421,12.432,771.248,795.539,787.327,787.319,777.073,,799.881,774.57,771.249,765.355
81.255,80.787,12.237,12.296,12.442,12.45,777.082,802.183,793.546,793.538,783.209,,806.511,780.707,777.082,771.249
81.417,81.137,12.258,12.325,12.458,12.464,783.219,808.813,800.19,800.182,789.32,,812.749,786.818,783.219,777.083
81.948,81.335,12.281,12.358,12.471,12.477,789.329,815.051,806.82,806.812,795.539,,820.175,793.037,789.33,783.22
83.573,81.487,12.31,12.397,12.484,12.489,795.549,822.477,813.057,813.051,802.183,,826.721,799.681,795.549,789.33
83.705,81.637,12.341,12.427,12.495,12.5,802.193,829.023,820.484,820.476,808.813,,832.445,806.311,802.193,795.549
83.854,81.81,12.377,12.446,12.506,12.511,808.823,834.747,827.03,827.022,815.052,,839.922,812.548,808.823,802.193
83.988,81.995,12.414,12.461,12.516,12.52,815.061,842.224,832.755,832.746,822.477,,845.531,819.975,815.062,808.824
84.128,83.626,12.437,12.474,12.525,12.53,822.487,847.833,840.231,840.223,829.023,,851.525,826.521,822.487,815.062
84.264,83.784,12.453,12.486,12.535,12.54,829.033,853.826,845.84,845.832,834.747,,858.663,832.245,829.033,822.487
84.405,83.911,12.468,12.497,12.545,12.549,834.757,860.964,851.833,851.825,842.224,,864.713,839.721,834.757,829.033
84.544,84.048,12.48,12.508,12.553,12.558,842.234,867.015,858.972,858.964,847.833,,871.37,845.331,842.234,834.758
84.69,84.19,12.492,12.518,12.563,12.567,847.843,873.672,865.022,865.014,853.826,,877.465,851.325,847.843,842.234
84.843,84.323,12.502,12.527,12.571,12.575,853.836,879.766,871.679,871.671,860.965,,883.319,858.463,853.837,847.844
85.0,84.461,12.513,12.537,12.58,12.583,860.974,885.621,877.774,877.766,867.015,,890.276,864.513,860.975,853.837
85.159,84.605,12.523,12.547,12.587,12.591,867.025,892.579,883.628,883.62,873.672,,897.636,871.17,867.025,860.975
85.334,84.755,12.533,12.555,12.595,12.599,873.682,899.938,890.586,890.578,879.767,,903.646,877.265,873.682,867.025
85.514,84.904,12.542,12.565,12.603,12.607,879.776,905.948,897.945,897.937,885.621,,910.15,883.119,879.777,873.683
85.732,85.06,12.551,12.573,12.611,12.615,885.631,912.452,903.955,903.948,892.579,,916.733,890.076,885.631,879.777
85.883,85.22,12.56,12.581,12.619,12.623,892.589,919.034,910.459,910.452,899.938,,929.14,897.436,892.589,885.632
86.187,85.41,12.569,12.589,12.627,12.632,899.948,924.984,917.042,917.034,905.949,,935.728,909.95,899.948,892.589
86.354,85.581,12.577,12.597,12.637,12.641,905.958,931.442,922.991,922.983,912.453,,942.538,916.533,905.958,899.949
86.566,85.792,12.585,12.605,12.646,12.65,912.462,938.03,929.449,929.441,919.035,,950.023,922.482,912.463,905.959
90.032,85.948,12.593,12.613,12.655,12.659,919.044,944.841,936.037,936.029,924.984,,962.453,928.94,919.045,912.463
90.185,86.257,12.601,12.621,12.664,12.669,924.994,952.325,942.847,942.839,931.442,,968.821,935.528,924.994,919.045
90.86,86.435,12.609,12.63,12.675,12.68,931.452,958.763,950.332,950.324,938.03,,974.928,942.338,931.452,924.994
90.984,86.636,12.617,12.638,12.686,12.693,938.04,964.755,956.771,956.763,944.841,,980.945,949.823,938.04,931.452
91.097,90.091,12.625,12.647,12.701,12.71,944.85,971.123,962.762,962.754,952.325,,988.236,956.261,944.851,938.041
91.229,90.283,12.634,12.657,12.721,12.734,952.335,977.229,969.13,969.122,958.764,,993.891,962.253,952.335,944.851
91.358,90.925,12.643,12.667,12.752,12.775,958.773,983.247,975.236,975.228,964.755,,1006.98,968.621,958.774,952.336
91.501,91.03,12.652,12.678,12.799,12.818,964.765,990.538,981.254,981.246,971.123,,1012.675,974.728,964.765,958.774
91.641,91.156,12.662,12.69,12.832,12.843,971.133,996.193,988.545,988.537,977.23,,1018.478,980.745,971.133,964.765
91.785,91.277,12.672,12.705,12.853,12.861,977.239,1003.317,994.2,994.192,983.247,,1024.48,988.036,977.24,971.134
93.353,91.411,12.683,12.726,12.869,12.876,983.257,1009.282,1001.324,1001.316,990.538,,1031.961,993.691,983.257,977.24
95.604,91.555,12.697,12.762,12.882,12.889,990.548,1014.977,1007.289,1007.281,996.194,,1038.441,1000.815,990.548,983.257
96.665,91.696,12.714,12.809,12.895,12.901,996.203,1020.78,1012.984,1012.976,1003.317,,1045.356,1006.78,996.204,990.548
96.78,91.84,12.741,12.837,12.908,12.913,1003.327,1026.782,1018.787,1018.779,1009.282,,1052.496,1012.475,1003.327,996.204
96.895,93.415,12.787,12.857,12.919,12.925,1009.292,1034.263,1024.789,1024.781,1014.977,,1059.323,1018.278,1009.292,1003.327
97.018,95.657,12.825,12.872,12.931,12.936,1014.986,1040.743,1032.271,1032.263,1020.78,,1066.099,1024.28,1014.987,1009.293
97.15,96.717,12.847,12.885,12.941,12.947,1020.79,1047.658,1038.75,1038.742,1026.782,,1072.35,1031.761,1020.79,1014.987
97.29,96.825,12.865,12.898,12.952,12.957,1026.792,1054.798,1045.665,1045.657,1034.264,,1079.488,1038.241,1026.792,1020.79
97.447,96.943,12.879,12.911,12.961,12.966,1034.273,1061.625,1052.805,1052.797,1040.743,,1086.497,1045.156,1034.274,1026.793
102.343,97.061,12.892,12.922,12.971,12.976,1040.753,1068.4,1059.633,1059.625,1047.658,,1093.977,1052.296,1040.753,1034.274
103.223,97.199,12.904,12.933,12.981,12.986,1047.668,1074.651,1066.408,1066.4,1054.798,,1100.988,1059.123,1047.668,1040.753
103.342,97.34,12.916,12.944,12.99,12.994,1054.808,1081.79,1072.659,1072.651,1061.626,,1106.586,1065.899,1054.808,1047.668
103.576,97.504,12.927,12.954,12.999,13.004,1061.635,1088.799,1079.797,1079.789,1068.401,,1113.923,1072.15,1061.636,1054.808
103.705,102.398,12.939,12.964,13.008,13.013,1068.41,1096.279,1086.806,1086.798,1074.652,,1120.879,1079.288,1068.411,1061.636
103.842,103.28,12.949,12.974,13.017,13.022,1074.661,1103.289,1094.286,1094.279,1081.79,,1126.42,1086.297,1074.662,1068.411
103.995,103.381,12.959,12.983,13.027,13.031,1081.8,1108.888,1101.297,1101.289,1088.799,,1132.263,1093.777,1081.8,1074.662
108.629,103.622,12.969,12.992,13.036,13.04,1088.809,1116.225,1106.895,1106.887,1096.28,,1138.218,1100.788,1088.809,1081.8
108.791,103.749,12.978,13.001,13.046,13.05,1096.289,1123.18,1114.232,1114.224,1103.29,,1144.523,1106.386,1096.29,1088.81
108.986,103.896,12.988,13.01,13.055,13.06,1103.299,1128.721,1121.188,1121.18,1108.888,,1150.172,1113.723,1103.3,1096.29
109.619,104.047,12.997,13.02,13.065,13.071,1108.897,1134.564,1126.728,1126.721,1116.225,,1156.828,1120.679,1108.898,1103.3
109.746,105.49,13.006,13.029,13.076,13.082,1116.235,1140.519,1132.572,1132.564,1123.181,,1162.797,1126.22,1116.235,1108.898
109.865,108.688,13.015,13.038,13.088,13.094,1123.19,1146.825,1138.527,1138.519,1128.722,,1168.713,1132.063,1123.191,1116.236
109.999,108.861,13.024,13.048,13.101,13.107,1128.731,1152.473,1144.832,1144.824,1134.565,,1174.631,1138.018,1128.731,1123.191
110.127,109.055,13.034,13.058,13.114,13.121,1134.574,1159.13,1150.481,1150.473,1140.52,,1181.095,1144.323,1134.575,1128.732
113.334,109.685,13.043,13.068,13.128,13.135,1140.529,1165.099,1157.137,1157.129,1146.825,,1188.578,1149.972,1140.53,1134.575
113.47,109.797,13.053,13.079,13.141,13.147,1146.834,1171.015,1163.106,1163.098,1152.474,,1194.233,1156.628,1146.835,1140.53
113.637,109.92,13.063,13.091,13.154,13.16,1152.483,1176.932,1169.022,1169.014,1159.13,,1200.297,1162.597,1152.484,1146.835
115.64,110.046,13.073,13.103,13.167,13.173,1159.14,1183.397,1174.94,1174.932,1165.099,,1206.501,1168.513,1159.14,1152.484
115.774,110.178,13.085,13.117,13.179,13.185,1165.109,1190.88,1181.404,1181.396,1171.015,,1213.302,1174.431,1165.109,1159.14
115.903,113.386,13.097,13.131,13.19,13.196,1171.025,1196.534,1188.887,1188.879,1176.933,,1219.874,1180.895,1171.025,1165.11
116.026,113.538,13.11,13.144,13.201,13.206,1176.943,1202.598,1194.542,1194.534,1183.397,,1226.007,1188.378,1176.943,1171.025
116.153,113.704,13.124,13.157,13.211,13.216,1183.407,1208.803,1200.606,1200.598,1190.881,,1232.297,1194.033,1183.407,1176.943
116.283,115.693,13.138,13.17,13.222,13.227,1190.89,1215.604,1206.81,1206.802,1196.535,,1239.613,1200.097,1190.891,1183.407
116.417,115.839,13.151,13.182,13.231,13.236,1196.544,1222.176,1213.611,1213.603,1202.599,,1246.133,1206.301,1196.545,1190.891
116.577,115.955,13.163,13.193,13.241,13.246,1202.608,1228.309,1220.183,1220.175,1208.803,,1253.146,1213.102,1202.609,1196.545
116.743,116.074,13.176,13.204,13.251,13.256,1208.813,1234.599,1226.316,1226.308,1215.604,,1258.876,1219.674,1208.813,1202.609
116.921,116.199,13.187,13.214,13.261,13.266,1215.614,1241.914,1232.606,1232.598,1222.177,,1264.83,1225.807,1215.614,1208.813
117.087,116.328,13.198,13.224,13.271,13.276,1222.186,1248.434,1239.922,1239.914,1228.309,,1271.817,1232.097,1222.187,1215.614
118.796,116.464,13.209,13.234,13.282,13.287,1228.319,1255.448,1246.442,1246.434,1234.599,,1277.393,1239.412,1228.319,1222.187
118.975,116.635,13.219,13.243,13.305,13.313,1234.609,1261.178,1253.455,1253.447,1241.915,,1284.058,1245.933,1234.609,1228.319
120.777,116.803,13.228,13.253,13.32,13.328,1241.924,1267.132,1259.185,1259.177,1248.435,,,1252.946,1241.925,1234.61
120.935,116.984,13.239,13.263,13.338,13.351,1248.444,1274.118,1265.139,1265.131,1255.448,,,1258.676,1248.445,1241.925
121.192,117.152,13.249,13.274,13.428,13.446,1255.457,1279.695,1277.702,1272.118,1261.178,,,1264.63,1255.458,1248.445
121.383,118.85,13.259,13.284,13.461,13.477,1261.188,1286.36,1284.367,1277.694,1267.132,,,1271.617,1261.188,1255.458
121.54,119.047,13.268,13.323,13.492,13.506,1267.142,,,1284.359,1274.119,,,1277.193,1267.142,1261.189
121.654,120.837,13.279,13.344,13.522,13.539,1274.128,,,,1279.695,,,1283.858,1274.129,1267.143
121.783,121.016,13.29,13.416,13.561,13.595,1279.705,,,,1286.36,,,,1279.705,1274.129
121.915,121.278,13.315,13.454,13.712,13.746,1286.37,,,,,,,,1286.37,1279.706
122.08,121.484,13.333,13.484,13.763,13.776,,,,,,,,,,
123.861,121.587,13.361,13.513,13.787,13.796,,,,,,,,,,
123.985,121.708,13.437,13.549,13.804,13.812,,,,,,,,,,
124.131,121.831,13.469,13.733,13.82,13.826,,,,,,,,,,
124.31,121.963,13.499,13.77,13.833,13.84,,,,,,,,,,
128.277,122.108,13.53,13.791,13.846,13.853,,,,,,,,,,
128.409,123.913,13.577,13.808,13.86,13.867,,,,,,,,,,
128.53,124.046,13.756,13.823,13.874,13.883,,,,,,,,,,
128.647,124.194,13.782,13.837,13.892,13.903,,,,,,,,,,
128.778,124.373,13.8,13.849,13.919,14.0,,,,,,,,,,
128.911,128.322,13.816,13.863,14.062,14.089,,,,,,,,,,
129.05,128.47,13.83,13.878,14.101,14.11,,,,,,,,,,
129.228,128.579,13.843,13.897,14.117,14.124,,,,,,,,,,
129.368,128.701,13.856,13.933,14.13,14.136,,,,,,,,,,
129.529,128.826,13.871,14.079,14.142,14.147,,,,,,,,,,
129.694,128.958,13.887,14.105,14.152,14.157,,,,,,,,,,
129.88,129.097,13.91,14.121,14.161,14.166,,,,,,,,,,
131.23,129.259,13.975,14.133,14.171,14.174,,,,,,,,,,
131.372,129.438,14.095,14.144,14.179,14.183,,,,,,,,,,
131.534,129.589,14.114,14.154,14.187,14.192,,,,,,,,,,
131.708,129.758,14.127,14.164,14.196,14.2,,,,,,,,,,
131.931,129.898,14.139,14.172,14.204,14.209,,,,,,,,,,
132.148,131.282,14.149,14.181,14.213,14.218,,,,,,,,,,
133.418,131.434,14.159,14.19,14.222,14.227,,,,,,,,,,
133.591,131.608,14.168,14.198,14.232,14.237,,,,,,,,,,
134.928,131.783,14.177,14.206,14.243,14.249,,,,,,,,,,
135.051,131.994,14.185,14.215,14.255,14.263,,,,,,,,,,
135.171,132.219,14.193,14.224,14.272,14.284,,,,,,,,,,
135.305,133.474,14.202,14.234,14.31,14.321,,,,,,,,,,
135.453,133.652,14.211,14.246,14.348,14.363,,,,,,,,,,
135.619,134.988,14.22,14.259,14.375,14.385,,,,,,,,,,
