Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
22.355,22.137,1.054,1.063,1.069,1.082,116.671,116.67,114.676,120.723,116.671,,114.369,114.169,116.672,109.91
22.533,22.269,1.076,1.089,1.098,1.129,122.725,122.724,120.73,127.258,122.724,,120.422,120.222,122.725,116.672
22.699,22.403,1.111,1.206,1.193,1.218,129.26,129.259,127.265,134.551,129.259,,126.957,126.757,129.26,122.725
23.395,22.558,1.228,1.247,1.238,1.257,136.553,136.552,134.558,141.173,136.552,,134.25,134.05,136.553,129.261
23.669,22.75,1.266,1.287,1.277,1.299,143.175,143.174,141.18,155.309,143.174,,140.872,140.672,143.175,136.554
23.822,23.431,1.315,1.367,1.387,1.446,150.237,150.236,148.242,160.963,150.236,,147.934,147.734,150.237,143.175
23.932,23.744,1.465,1.5,1.483,1.523,157.311,157.31,155.316,166.812,157.311,,155.008,154.808,157.311,150.237
24.052,23.868,1.733,2.199,2.21,2.224,162.965,162.964,160.97,173.081,162.964,,160.662,160.462,162.965,157.312
24.185,23.978,2.217,2.23,2.235,2.245,168.814,168.813,166.819,178.934,168.813,,166.511,166.311,168.814,162.965
24.326,24.103,2.24,2.25,2.254,2.263,175.083,175.082,173.088,186.119,175.082,,172.78,172.58,175.083,168.814
24.471,24.238,2.258,2.267,2.272,2.281,180.935,180.935,178.941,191.673,180.935,,178.633,178.433,180.936,175.083
24.615,24.382,2.276,2.286,2.291,2.304,188.121,188.12,186.126,198.231,188.12,,185.818,185.618,188.121,180.936
24.782,24.525,2.298,2.311,2.321,2.364,193.675,193.674,191.68,204.974,193.674,,191.372,191.172,193.675,188.122
24.927,24.673,2.34,2.347,2.381,2.395,200.233,200.232,198.238,212.126,200.233,,197.93,197.73,200.233,193.675
25.082,24.842,2.373,2.388,2.406,2.416,206.975,206.974,204.981,218.137,206.975,,204.673,204.473,206.976,200.234
25.414,24.992,2.4,2.41,2.426,2.437,214.127,214.127,212.133,224.108,214.127,,211.825,211.625,214.128,206.976
25.58,25.14,2.421,2.431,2.452,2.475,220.139,220.138,218.145,229.876,220.139,,217.837,217.637,220.139,214.128
25.822,25.483,2.444,2.461,2.519,2.56,226.109,226.108,224.115,236.596,226.109,,223.806,223.606,226.11,220.14
26.166,25.893,2.54,2.622,2.606,2.652,231.878,231.877,229.883,244.081,231.877,,229.575,229.375,231.878,226.11
26.552,26.249,2.782,2.84,2.697,2.745,238.597,238.597,236.603,251.409,238.597,,236.295,236.095,238.598,231.878
26.73,26.633,2.893,2.912,2.811,2.903,246.083,246.082,244.088,258.507,246.083,,243.78,243.58,246.083,238.598
26.904,26.794,2.924,2.938,2.918,2.931,253.41,253.409,251.415,265.954,253.41,,251.107,250.907,253.41,246.084
27.282,26.965,2.963,2.983,2.947,2.998,260.508,260.507,258.514,272.609,260.508,,258.205,258.005,260.509,253.411
27.5,27.35,3.008,3.024,3.016,3.032,267.955,267.954,265.961,279.769,267.955,,265.653,265.453,267.955,260.509
29.149,27.563,3.04,3.059,3.05,3.073,274.611,274.61,272.617,287.06,274.611,,272.309,272.109,274.612,267.956
30.181,29.205,3.09,3.302,3.389,3.407,281.771,281.77,279.776,293.139,281.77,,279.468,279.268,281.771,274.612
30.333,30.25,3.372,3.399,3.42,3.435,289.062,289.061,287.066,299.81,289.061,,286.758,286.558,289.062,281.771
33.003,30.395,3.413,3.426,3.489,3.518,295.141,295.14,293.146,306.096,295.14,,292.838,292.638,295.141,289.062
33.143,33.057,3.445,3.474,3.569,3.659,301.812,301.811,299.817,312.899,301.811,,299.509,299.309,301.812,295.141
33.278,33.196,3.503,3.596,4.139,4.219,308.098,308.097,306.103,318.489,308.097,,305.795,305.595,308.098,301.812
33.409,33.327,3.703,4.432,4.299,4.422,314.901,314.9,318.496,325.216,314.9,,312.598,317.988,314.901,308.099
35.221,33.467,4.446,4.456,4.44,4.451,320.491,320.49,325.223,330.907,320.49,,318.188,324.715,320.491,314.901
35.362,35.27,4.465,4.473,4.461,4.469,327.218,327.217,330.914,337.349,327.217,,324.915,330.406,327.218,320.491
36.065,35.412,4.48,4.486,4.476,4.483,332.909,332.908,337.356,344.032,332.908,,330.606,336.848,332.909,327.218
36.218,36.148,4.493,4.499,4.489,4.496,339.351,339.35,344.039,350.32,339.35,,337.048,343.531,339.351,332.909
36.332,36.266,4.506,4.513,4.503,4.509,346.034,346.033,350.327,356.34,346.034,,343.731,349.819,346.034,339.351
36.453,36.378,4.521,4.531,4.517,4.526,352.322,352.321,356.347,363.568,352.321,,350.019,355.839,352.322,346.035
36.593,36.507,4.548,4.562,4.537,4.574,358.342,358.341,363.575,369.446,358.341,,356.039,363.067,358.342,352.322
37.51,36.646,4.581,4.592,4.587,4.597,365.57,365.569,369.452,376.595,365.569,,363.267,368.944,365.57,358.343
38.613,37.564,4.601,4.608,4.605,4.613,371.447,371.446,376.602,382.506,371.447,,369.144,376.093,371.447,365.571
40.077,38.664,4.616,4.623,4.634,4.627,378.596,378.595,382.513,388.996,378.596,,376.293,382.005,378.596,371.448
41.573,40.135,4.63,4.638,4.65,4.642,384.508,384.507,389.003,402.799,384.507,,382.205,388.495,384.508,378.597
42.055,41.621,4.646,4.655,4.677,4.66,390.998,390.997,396.325,409.433,390.997,,388.695,395.817,390.998,384.508
44.542,42.119,4.667,4.724,4.731,4.716,398.32,398.319,402.806,415.797,398.319,,396.017,402.298,398.32,390.998
44.678,44.597,4.738,4.755,4.768,4.746,404.801,404.8,409.439,422.854,404.8,,402.498,408.931,411.435,398.32
44.797,44.727,4.827,4.849,4.839,4.814,411.434,411.433,415.804,428.486,411.434,,409.131,415.296,417.799,404.802
44.917,44.966,4.872,4.913,4.888,4.861,417.799,417.798,422.861,435.986,417.798,,415.496,422.353,424.856,411.435
45.068,45.123,5.149,5.214,5.681,4.975,424.856,424.855,428.493,442.336,424.856,,422.554,427.985,430.488,417.8
45.716,45.785,5.274,5.664,5.711,5.699,430.487,430.486,435.993,447.981,430.487,,428.185,435.485,437.988,424.857
48.048,48.087,5.691,5.705,5.731,5.721,437.987,437.987,442.343,453.642,437.987,,435.685,441.835,444.338,430.488
50.174,50.246,5.716,5.726,5.749,5.74,444.338,444.337,447.988,460.279,444.337,,442.035,447.48,449.983,437.988
50.314,50.355,5.735,5.745,5.771,5.759,449.983,449.982,453.648,465.929,449.982,,447.68,453.14,455.644,444.338
50.423,50.468,5.755,5.766,5.816,5.788,455.643,455.642,460.286,473.412,455.643,,453.34,459.778,462.281,449.984
50.543,50.589,5.779,5.8,5.867,5.845,462.281,462.28,465.936,479.331,462.28,,459.978,465.428,467.931,455.644
50.668,50.718,5.857,5.875,5.898,5.884,467.931,467.93,473.419,486.335,467.93,,465.628,472.911,475.414,462.281
51.233,51.287,5.891,5.904,5.923,5.911,475.414,475.413,479.338,491.873,475.413,,473.111,478.83,481.333,467.931
52.552,52.609,5.917,5.93,5.958,5.937,481.333,481.332,486.342,498.344,481.332,,479.03,485.834,488.337,475.414
52.735,52.784,5.945,6.031,6.049,6.014,488.337,488.336,491.88,504.943,488.336,,486.034,491.372,493.875,481.334
53.086,53.161,6.136,6.178,6.156,6.117,493.875,493.874,498.351,511.965,493.874,,491.572,497.843,500.346,488.338
53.372,53.443,6.227,6.256,6.269,6.242,500.346,500.345,504.95,518.87,500.345,,498.043,504.442,506.945,493.876
53.56,53.626,6.28,6.301,6.313,6.29,506.945,506.944,511.972,524.903,506.944,,504.642,511.464,513.967,500.346
54.945,54.998,6.332,6.351,6.396,6.372,513.967,513.966,518.877,531.028,513.966,,511.664,518.369,520.872,506.945
55.073,55.128,6.384,6.406,6.443,6.417,520.872,520.871,524.91,536.652,520.871,,518.569,524.402,526.905,513.967
55.224,55.281,6.429,6.461,6.624,6.567,526.905,526.904,531.035,543.435,526.904,,524.602,530.527,533.03,520.872
55.745,55.797,6.525,6.723,7.386,7.398,533.03,533.029,536.66,550.428,533.029,,530.727,536.151,538.654,526.905
57.611,57.668,7.359,7.379,7.409,7.419,538.654,538.653,543.442,557.291,538.653,,536.351,542.934,545.437,533.031
57.736,57.784,7.393,7.404,7.43,7.44,545.437,545.436,550.435,564.758,545.436,,543.134,549.927,552.43,538.655
57.853,57.9,7.414,7.425,7.451,7.464,552.43,552.429,557.298,571.679,552.429,,550.127,556.79,559.293,545.437
57.971,58.021,7.435,7.445,7.486,7.5,559.293,559.292,564.765,578.312,559.292,,556.99,564.257,566.76,552.43
58.102,58.734,7.457,7.472,7.525,7.542,566.76,566.759,571.686,584.437,566.759,,564.457,571.178,573.681,559.293
58.667,59.855,7.514,7.534,7.556,7.571,573.681,573.68,578.32,591.315,573.681,,571.378,577.811,580.315,566.761
59.808,62.129,7.549,7.563,7.588,7.627,580.314,580.313,584.443,597.09,580.314,,578.012,583.935,586.439,573.682
62.062,62.229,7.579,7.602,7.654,7.849,586.438,586.437,591.322,603.978,586.438,,584.136,590.814,593.317,580.315
62.197,62.336,7.821,7.877,7.943,7.975,593.316,593.316,597.097,610.856,593.316,,591.014,596.589,599.092,586.439
62.292,62.457,7.914,7.96,7.992,8.005,599.091,599.091,603.985,616.778,599.091,,603.677,603.477,605.98,593.317
62.409,62.592,7.984,7.999,8.016,8.029,605.98,605.979,610.863,623.678,605.979,,610.555,610.355,612.858,599.092
62.538,64.598,8.01,8.022,8.079,8.092,612.858,612.857,616.785,630.992,612.857,,616.477,616.277,618.78,605.98
64.552,64.716,8.037,8.071,8.102,8.111,618.779,618.779,623.685,638.295,618.779,,623.377,623.177,625.68,612.858
64.666,64.842,8.086,8.097,8.121,8.131,625.68,625.679,630.999,644.608,625.679,,630.691,630.491,632.994,618.78
64.789,65.566,8.107,8.116,8.144,8.158,632.994,632.993,638.302,650.336,632.993,,637.994,637.794,640.297,625.68
65.487,65.73,8.127,8.137,8.175,8.191,640.297,640.296,644.615,657.235,640.296,,644.307,644.107,646.61,632.994
65.666,67.573,8.15,8.166,8.206,8.223,646.61,646.609,650.343,664.52,646.609,,650.035,649.835,652.338,640.297
67.52,67.699,8.184,8.198,8.281,8.301,652.338,652.337,657.242,671.986,652.337,,656.934,656.734,659.237,646.61
67.646,67.838,8.214,8.237,8.32,8.339,659.237,659.236,664.528,678.824,659.237,,664.219,664.019,666.522,652.338
67.781,69.057,8.264,8.291,8.367,8.462,666.522,666.521,671.993,684.526,666.522,,671.685,671.485,673.988,659.238
68.99,69.157,8.31,8.328,8.535,8.565,673.988,673.987,678.831,690.209,673.987,,678.523,678.323,680.826,666.523
69.116,69.276,8.35,8.446,8.673,8.82,680.826,680.825,684.533,697.471,680.825,,684.225,684.025,686.528,673.988
69.226,69.401,8.482,8.514,8.861,8.898,686.528,686.527,690.216,703.501,686.527,,689.908,689.708,692.211,680.826
69.351,69.539,8.551,8.583,9.1,9.341,692.211,692.21,697.478,709.962,692.21,,697.17,696.97,699.473,686.528
69.481,69.686,8.707,8.795,9.359,9.375,699.473,699.472,703.508,715.838,699.472,,703.2,703.0,705.503,692.211
69.629,70.45,8.841,8.878,9.391,9.407,705.503,705.502,709.969,722.06,705.502,,709.661,709.461,711.964,699.473
70.389,70.602,8.926,9.137,9.43,9.443,711.964,711.963,715.845,728.97,711.964,,715.537,715.337,717.84,705.503
70.542,71.15,9.327,9.351,9.469,9.486,717.84,717.839,722.067,735.129,717.839,,721.759,721.559,724.062,711.965
71.096,72.203,9.367,9.384,9.501,9.516,724.062,724.061,728.977,741.56,724.061,,728.669,728.469,730.972,717.84
72.163,72.32,9.399,9.416,9.541,9.604,730.972,730.971,735.136,747.42,730.971,,734.828,734.627,737.131,724.062
72.286,72.433,9.458,9.478,9.644,9.672,737.13,737.129,741.567,753.819,737.13,,741.26,741.06,743.562,730.973
72.399,72.588,9.493,9.508,9.693,9.737,743.562,743.561,747.427,760.245,743.561,,747.119,746.919,749.422,737.131
72.551,72.705,9.526,9.661,9.751,9.763,749.421,749.42,753.826,767.565,749.421,,753.518,753.318,755.821,743.563
72.66,72.822,9.682,9.707,9.777,9.796,755.82,755.819,760.252,774.865,755.82,,759.945,759.745,762.247,749.422
72.775,72.962,9.726,9.745,9.845,9.867,762.247,762.246,767.572,782.216,762.247,,767.264,767.063,769.567,755.821
72.959,72.974,9.757,9.77,9.883,9.899,769.567,769.566,774.872,795.537,769.566,,774.564,774.364,776.867,762.248
72.966,73.136,9.785,9.856,9.918,9.952,776.867,776.866,782.223,802.088,776.866,,781.915,781.715,784.218,769.567
73.009,73.45,9.874,9.89,9.984,10.114,784.217,784.216,789.259,808.384,784.217,,788.951,788.751,791.254,776.868
73.408,73.589,9.907,9.93,10.283,10.32,791.253,791.252,795.544,814.922,791.253,,795.236,795.036,797.539,784.218
73.525,73.73,10.02,10.088,10.378,10.395,797.538,797.538,802.095,821.409,797.538,,801.787,801.587,804.09,791.254
73.674,74.201,10.138,10.262,10.408,10.422,804.09,804.089,808.391,828.519,804.089,,808.082,807.882,810.386,797.539
74.02,74.618,10.387,10.401,10.437,10.459,810.385,810.384,814.929,834.665,810.385,,814.621,814.421,816.924,804.091
74.554,74.725,10.416,10.429,10.483,10.504,816.923,816.923,821.416,841.939,816.923,,821.108,820.908,823.411,810.386
74.685,74.83,10.446,10.495,10.518,10.532,823.411,823.41,828.526,847.689,823.41,,828.218,828.018,830.521,816.924
74.784,74.948,10.511,10.525,10.546,10.561,830.521,830.52,834.672,853.287,830.52,,834.364,834.164,836.667,823.411
74.899,75.078,10.538,10.553,10.583,10.659,836.667,836.666,841.946,859.13,836.666,,841.638,841.438,843.941,830.521
75.03,75.615,10.57,10.695,10.786,10.904,843.941,843.94,847.696,865.128,843.94,,847.388,847.188,849.691,836.667
75.432,75.914,10.74,11.047,10.937,11.036,849.691,849.69,853.294,871.488,849.69,,852.986,852.786,855.289,843.942
75.748,76.15,11.062,11.073,11.055,11.068,855.289,855.288,859.137,877.34,855.288,,858.829,858.629,861.132,849.691
76.096,76.271,11.085,11.096,11.079,11.09,861.131,861.13,865.135,884.758,861.131,,864.827,864.627,867.13,855.289
76.221,76.697,11.109,11.122,11.103,11.115,867.129,867.129,871.495,891.9,867.129,,871.187,870.987,873.49,861.132
76.535,76.991,11.143,11.176,11.13,11.204,873.49,873.489,877.347,897.633,873.489,,877.039,876.839,879.342,867.13
76.838,77.486,11.223,11.252,11.239,11.266,879.342,879.341,884.765,904.412,879.341,,884.457,884.257,886.76,873.49
77.323,77.719,11.283,11.318,11.301,11.335,886.76,886.759,891.907,911.508,886.759,,891.599,891.399,893.902,879.342
77.674,78.133,11.407,11.486,11.388,11.43,893.901,893.9,897.64,917.281,893.901,,897.332,897.132,899.635,886.76
78.005,78.431,11.511,11.654,11.467,11.5,899.635,899.634,904.419,923.854,899.634,,904.111,903.911,906.414,893.902
78.249,78.862,11.716,12.179,11.527,11.685,906.414,906.413,911.515,930.931,906.413,,916.981,911.007,913.51,899.635
78.684,78.864,13.48,14.205,11.911,13.776,913.509,913.508,917.289,937.548,913.509,,923.553,916.781,919.283,906.414
78.863,79.645,14.218,14.227,13.702,14.196,925.856,919.282,923.861,944.817,919.282,,930.63,923.353,925.856,913.51
79.591,80.155,14.236,14.244,13.862,14.223,932.933,925.855,930.938,950.368,925.856,,937.247,930.43,932.934,919.284
80.084,80.642,14.252,14.26,14.212,14.24,939.549,932.932,937.555,956.901,932.933,,944.516,937.047,939.549,925.857
80.555,80.662,14.269,14.278,14.231,14.256,946.819,939.548,944.825,964.083,939.549,,950.066,944.317,946.819,932.934
80.648,81.213,14.29,14.305,14.248,14.274,952.369,946.818,950.375,970.534,946.818,,963.782,949.867,952.37,939.55
81.134,81.313,14.364,14.384,14.264,14.297,958.902,952.368,956.908,982.821,952.369,,970.233,956.4,958.903,946.82
81.269,81.428,14.403,14.421,14.284,14.352,966.085,958.901,964.09,994.259,958.902,,976.83,963.582,966.085,952.37
81.377,81.566,14.438,14.457,14.315,14.394,972.536,966.084,970.541,999.953,966.084,,982.52,970.033,972.536,958.903
81.514,81.71,14.615,14.645,14.374,14.43,979.133,972.535,977.138,1005.959,972.535,,988.203,976.63,979.133,966.085
81.655,82.045,14.673,14.719,14.413,14.471,984.823,979.132,982.828,1012.866,979.132,,993.958,982.32,984.823,972.536
81.983,82.716,14.74,14.887,14.447,14.66,990.506,990.505,988.511,1020.331,984.822,,999.652,988.003,990.506,979.133
82.647,83.213,15.061,15.618,14.632,14.781,996.261,996.26,994.266,1026.036,990.505,,1005.659,993.758,996.261,984.823
83.16,84.313,15.631,15.642,14.69,14.926,1001.955,1001.954,999.96,1033.328,996.26,,1012.566,999.452,1001.955,990.506
84.251,85.276,15.651,15.659,14.857,15.607,1007.961,1007.96,1005.966,1039.294,1001.955,,1020.031,1005.458,1007.961,996.262
85.223,85.805,15.667,15.673,15.102,15.637,1014.868,1014.867,1012.873,1045.99,1007.96,,1025.735,1012.366,1014.869,1001.956
85.719,86.882,15.68,15.687,15.625,15.655,1022.333,1022.332,1020.339,1051.559,1014.868,,1033.027,1019.831,1022.333,1007.962
86.828,87.329,15.694,15.701,15.647,15.67,1028.037,1028.036,1026.043,1057.082,1022.332,,1038.993,1025.534,1028.038,1014.869
87.235,87.431,15.709,15.718,15.662,15.684,1035.33,1035.329,1033.335,1062.622,1028.037,,1045.689,1032.827,1035.33,1022.334
87.389,87.544,15.731,15.767,15.676,15.698,1041.295,1041.295,1039.301,1069.904,1035.329,,1051.258,1038.793,1041.296,1028.038
87.497,87.667,15.788,15.808,15.691,15.713,1047.992,1047.991,1045.997,1077.304,1041.295,,1056.781,1045.489,1047.992,1035.33
87.616,87.807,15.837,15.884,15.705,15.778,1053.561,1053.56,1051.566,1084.138,1047.991,,1062.321,1051.058,1053.561,1041.296
87.756,88.238,15.896,15.923,15.724,15.821,1059.084,1059.083,1057.089,1090.333,1053.56,,1069.603,1056.581,1059.085,1047.992
88.177,88.838,15.939,15.953,15.797,15.914,1064.623,1064.622,1062.629,1096.551,1059.084,,1077.002,1062.121,1064.624,1053.562
88.762,89.418,15.969,16.043,15.855,15.945,1071.905,1071.904,1069.911,1103.04,1064.623,,1083.837,1069.403,1071.905,1059.085
89.342,90.093,16.061,16.076,15.932,15.98,1079.305,1079.304,1077.311,1109.143,1071.904,,1090.032,1076.802,1079.306,1064.624
90.036,90.634,16.091,16.107,15.961,16.053,1086.139,1092.334,1084.145,1115.54,1079.305,,1096.249,1083.637,1086.139,1071.906
90.571,91.592,16.125,16.248,16.032,16.084,1092.335,1098.551,1090.34,1121.341,1086.139,,1102.739,1089.832,1092.335,1079.306
91.532,91.722,16.273,16.406,16.069,16.116,1098.552,1105.041,1096.558,1128.798,1092.335,,1108.842,1096.049,1098.553,1086.14
91.675,91.939,16.477,16.505,16.099,16.209,1105.041,1111.144,1103.047,1135.883,1098.552,,1115.239,1102.539,1105.042,1092.336
91.876,93.04,16.535,16.634,16.139,16.391,1111.145,1117.541,1109.15,1142.939,1105.041,,1121.04,1108.642,1111.145,1098.553
92.985,93.449,16.666,16.74,16.314,16.46,1117.542,1123.342,1115.547,1149.298,1111.144,,1128.497,1115.039,1117.542,1105.042
93.371,93.776,17.701,17.74,16.42,16.519,1123.343,1130.799,1121.348,1155.015,1117.541,,1135.582,1120.84,1123.343,1111.145
93.698,94.216,17.769,17.785,16.491,16.598,1130.8,1137.884,1128.805,1160.613,1123.342,,1142.638,1135.382,1130.8,1117.543
94.134,94.318,17.8,17.813,16.561,17.19,1137.885,1144.94,1135.89,1172.142,1130.799,,1148.998,1142.438,1137.885,1123.344
94.274,94.435,17.828,17.894,16.705,17.778,1144.941,1151.299,1142.946,1178.84,1137.884,,1160.312,1148.797,1144.941,1130.8
94.386,94.575,17.919,17.942,17.758,17.807,1151.3,1157.015,1149.305,1184.467,1144.94,,1165.963,1154.514,1151.3,1137.885
94.514,96.146,17.967,18.013,17.793,17.837,1157.016,1162.614,1155.021,1190.315,1151.3,,1171.842,1160.112,1157.017,1144.942
96.094,97.892,18.118,18.158,17.82,17.907,1162.615,1168.265,1160.62,1196.463,1157.016,,1178.539,1165.763,1162.615,1151.301
97.836,98.362,18.273,19.249,17.882,17.954,1168.266,1174.143,1166.271,1203.959,1162.614,,1184.166,1171.642,1168.267,1157.017
98.285,100.28,19.075,19.46,17.931,18.06,1174.144,1180.84,1172.15,1209.634,1168.266,,1190.014,1178.339,1174.144,1162.616
100.223,100.424,19.381,20.286,17.987,20.051,1180.841,1186.468,1178.847,1216.795,1174.144,,1196.162,1183.966,1180.842,1168.267
100.365,100.888,20.27,20.315,18.339,20.278,1186.469,1192.316,1184.474,1223.126,1180.841,,1209.332,1189.814,1186.469,1174.145
100.807,100.999,20.301,20.359,19.953,20.308,1192.317,1205.96,1190.322,1229.886,1186.468,,1216.494,1195.962,1192.317,1180.842
100.951,101.127,20.333,20.406,20.254,20.344,1198.465,1211.634,1196.47,1235.632,1192.316,,1222.825,1203.458,1198.465,1186.469
101.074,101.246,20.384,20.478,20.293,20.395,1205.961,1218.796,1203.966,1241.855,1198.464,,1229.585,1209.132,1205.961,1192.318
101.197,101.394,20.463,20.509,20.323,20.454,1211.635,1225.127,1209.641,1249.248,1205.96,,1235.331,1216.294,1211.636,1198.466
101.335,102.064,20.493,20.568,20.372,20.486,1218.797,1231.887,1216.802,1254.947,1211.635,,1241.554,1222.625,1218.797,1205.962
102.006,102.822,20.555,20.59,20.419,20.52,1225.128,1237.633,1223.133,1260.97,1218.796,,1248.947,1229.385,1225.128,1211.636
102.765,102.947,20.579,20.616,20.471,20.561,1231.887,1243.856,1229.893,1267.268,1225.127,,1254.646,1235.131,1231.888,1218.797
102.892,103.198,20.601,20.693,20.501,20.584,1237.634,1251.249,1235.639,1273.547,1231.887,,1260.669,1241.354,1237.634,1225.128
103.152,104.088,20.677,20.721,20.546,20.608,1243.857,1256.948,1241.862,1286.343,1237.633,,1266.967,1248.747,1243.857,1231.888
104.023,104.628,20.708,20.75,20.573,20.667,1251.25,1262.971,1249.255,1293.234,1243.856,,1273.246,1254.446,1251.25,1237.635
104.556,105.184,20.735,20.866,20.595,20.702,1256.948,1269.269,1254.954,,1251.25,,1279.494,1260.469,1256.949,1243.857
105.095,105.633,20.77,21.24,20.628,20.728,1262.972,1275.548,1260.977,,1256.948,,1286.042,1266.767,1262.972,1251.251
105.569,106.18,20.942,21.264,20.686,20.759,1269.27,1281.796,1267.275,,1262.971,,1292.933,1273.046,1269.27,1256.949
106.106,107.661,21.254,21.277,20.715,20.838,1275.549,1288.344,1273.554,,1269.269,,,1279.294,1275.549,1262.973
107.607,107.87,21.271,21.29,20.742,21.056,1281.797,1295.235,1279.802,,1275.548,,,1285.842,1281.797,1269.27
107.805,108.019,21.284,21.303,20.787,21.225,1288.345,,1286.35,,1281.796,,,1292.733,1288.345,1275.549
107.95,108.122,21.297,21.316,20.975,21.258,1295.236,,1293.241,,1288.344,,,,1295.236,1281.797
108.089,108.242,21.31,21.331,21.178,21.274,,,,,1295.235,,,,,1288.345
108.192,108.36,21.324,21.352,21.248,21.287,,,,,,,,,,
108.314,108.489,21.341,21.408,21.267,21.3,,,,,,,,,,
108.439,108.644,21.393,21.43,21.281,21.314,,,,,,,,,,
108.578,108.828,21.419,21.452,21.294,21.327,,,,,,,,,,
108.77,109.259,21.442,21.48,21.307,21.345,,,,,,,,,,
109.197,110.565,21.466,21.606,21.32,21.383,,,,,,,,,,
109.85,110.77,21.5,21.897,21.336,21.414,,,,,,,,,,
110.498,110.929,21.691,22.105,21.362,21.436,,,,,,,,,,
110.696,111.132,21.997,22.186,21.401,21.46,,,,,,,,,,
110.866,111.55,22.148,22.264,21.425,21.49,,,,,,,,,,
111.069,111.674,22.221,22.383,21.448,21.581,,,,,,,,,,
111.494,111.833,22.31,22.52,21.473,21.792,,,,,,,,,,
111.622,112.276,22.423,22.687,21.513,21.966,,,,,,,,,,
111.779,112.527,22.617,22.87,21.712,22.123,,,,,,,,,,
112.213,112.739,22.833,23.277,21.855,22.715,,,,,,,,,,
112.449,113.476,23.246,23.313,22.038,22.932,,,,,,,,,,
112.684,113.636,23.296,23.397,22.244,23.074,,,,,,,,,,
113.415,114.004,23.38,23.497,22.791,23.262,,,,,,,,,,
113.583,114.697,23.472,23.56,23.002,23.304,,,,,,,,,,
113.936,115.386,23.529,23.596,23.227,23.369,,,,,,,,,,
114.641,115.497,23.581,23.625,23.286,23.405,,,,,,,,,,
115.325,115.614,23.61,23.697,23.324,23.459,,,,,,,,,,
115.448,116.632,23.676,23.768,23.39,23.512,,,,,,,,,,
115.564,116.82,23.726,23.808,23.424,23.588,,,,,,,,,,
116.57,116.95,23.792,23.872,23.485,23.617,,,,,,,,,,
116.745,117.425,23.829,23.96,23.572,23.664,,,,,,,,,,
116.895,117.589,23.906,24.068,23.602,23.711,,,,,,,,,,
117.351,118.035,24.011,24.171,23.636,23.8,,,,,,,,,,
117.521,118.478,24.114,24.294,23.687,23.887,,,,,,,,,,
117.966,119.057,24.199,24.462,23.781,23.983,,,,,,,,,,
118.404,121.702,24.332,24.746,23.817,24.088,,,,,,,,,,
