Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: first_v7 Finished,Trial name: first_v7 started
28.883,29.691,3.255,3.318,3.67,3.698,212.94,226.199,210.891,210.884,212.939,,210.583,210.383,219.513,205.711
29.637,29.845,3.346,3.402,3.74,3.805,219.512,233.148,217.481,217.474,219.512,,217.173,216.973,226.2,212.94
29.796,31.739,3.421,3.438,3.944,4.02,226.2,240.001,224.133,224.126,226.2,,223.825,223.625,233.149,219.513
31.678,32.344,3.456,3.484,4.047,4.129,233.149,245.589,231.128,231.121,233.148,,230.82,230.62,240.002,226.201
32.281,32.439,3.532,3.586,4.15,4.174,240.002,252.431,238.003,237.996,240.001,,237.695,237.495,245.59,233.149
32.399,32.541,3.635,3.72,4.215,4.267,245.59,258.836,243.535,243.528,245.59,,250.097,243.027,252.433,240.003
32.494,32.664,3.841,4.034,4.323,4.593,252.432,264.656,250.406,250.399,252.432,,262.322,249.897,258.837,245.591
32.621,34.295,4.062,4.116,4.645,4.703,258.837,270.769,256.819,256.812,258.836,,268.464,256.311,264.657,252.433
34.244,34.416,4.14,4.161,4.727,4.746,264.656,278.143,262.63,262.623,264.656,,275.765,262.122,270.77,258.837
34.366,38.905,4.188,4.718,4.763,4.778,270.769,285.199,268.772,268.765,270.769,,282.888,268.264,278.144,264.657
38.852,39.031,4.737,4.754,4.794,4.812,278.144,292.112,276.073,276.066,278.143,,289.796,275.565,285.2,270.77
38.983,39.301,4.77,4.786,4.871,4.892,285.2,298.845,283.195,283.189,285.2,,296.481,289.596,292.113,278.145
39.224,39.414,4.802,4.826,4.908,4.924,292.113,305.439,290.104,290.097,292.112,,303.109,296.281,298.846,285.201
39.363,39.519,4.856,4.882,4.942,4.969,298.845,312.547,296.789,296.783,298.845,,310.181,302.909,305.44,292.114
39.473,39.623,4.899,4.915,5.039,5.178,305.44,319.47,303.417,303.41,305.439,,317.077,309.981,312.548,298.846
39.575,39.746,4.932,4.953,5.367,7.898,312.548,326.786,310.489,310.482,312.547,,324.403,316.877,319.471,305.44
39.701,39.866,5.073,5.151,7.863,7.953,319.471,333.606,317.385,317.378,319.47,,331.249,324.203,326.788,312.548
39.841,41.123,5.204,5.681,7.93,8.061,326.787,341.037,324.711,324.704,326.787,,338.704,331.049,333.608,319.471
41.051,41.253,5.78,5.856,7.982,8.253,333.607,347.431,331.557,331.55,333.607,,345.035,338.503,341.038,326.788
41.191,41.418,6.144,6.227,8.17,8.627,341.038,353.121,339.012,339.005,341.038,,350.787,344.834,347.432,333.608
41.362,41.86,7.779,7.837,8.357,9.291,347.432,360.207,345.342,345.335,347.431,,357.81,350.587,353.122,341.039
41.769,43.542,7.916,7.941,8.698,9.344,353.122,366.86,351.095,351.088,353.121,,364.473,357.61,360.208,347.432
43.479,43.68,7.966,9.312,9.325,9.374,360.208,373.54,358.118,358.111,360.207,,371.159,364.273,366.861,353.122
43.615,43.834,9.335,9.352,9.359,9.411,366.861,381.05,364.781,364.774,366.86,,378.726,370.959,373.541,360.208
43.765,43.997,9.367,9.381,9.389,9.48,373.54,387.692,371.467,371.46,373.54,,385.345,378.526,381.052,366.861
45.549,45.481,9.399,9.47,9.459,9.515,381.051,393.713,379.034,379.027,381.051,,391.362,385.145,387.693,373.541
45.859,45.616,9.489,9.506,9.498,9.562,387.693,400.383,385.653,385.646,387.692,,398.042,391.162,393.714,381.052
46.073,45.94,9.524,9.546,9.534,9.803,393.714,407.456,391.67,391.663,393.713,,405.077,397.842,400.384,387.693
46.203,46.143,9.583,9.641,9.611,9.977,400.384,414.066,398.35,398.343,400.383,,411.737,404.877,407.457,393.714
46.301,46.234,9.691,9.754,9.866,10.209,407.457,420.359,405.385,405.378,407.456,,418.046,411.537,414.067,400.385
46.415,46.34,11.101,11.125,10.07,10.498,414.067,433.109,412.045,412.038,414.066,,425.02,417.846,420.36,407.458
46.558,46.462,11.157,11.189,10.384,10.748,420.36,439.271,418.354,418.347,420.359,,430.736,424.82,427.324,414.067
48.944,46.596,11.22,11.247,10.679,10.954,427.324,446.006,425.328,425.321,427.323,,436.933,430.536,433.11,420.361
49.06,49.002,11.279,11.38,10.895,11.114,433.11,451.818,431.044,437.234,433.109,,443.648,436.733,439.272,427.325
49.18,49.114,11.409,11.438,11.079,11.207,439.272,459.167,437.241,443.948,439.271,,449.437,443.447,446.007,433.111
49.449,49.231,11.454,11.468,11.138,11.262,446.007,465.019,443.956,449.738,446.006,,456.847,449.237,451.819,439.273
49.658,49.524,11.483,11.501,11.234,11.426,451.819,470.752,449.745,457.148,451.818,,462.67,456.647,459.168,446.008
50.749,49.727,11.533,11.638,11.394,11.461,459.168,477.372,457.155,462.971,459.167,,468.428,462.47,465.02,451.819
50.873,50.809,11.67,11.703,11.445,11.491,465.02,483.652,462.978,468.73,465.019,,474.991,468.228,470.754,459.169
51.069,50.935,11.771,11.826,11.475,11.656,470.753,489.736,468.736,475.292,470.753,,481.329,474.791,477.374,465.021
51.242,51.144,11.975,12.26,11.513,11.738,477.373,495.326,475.299,481.63,477.373,,487.413,481.129,483.653,470.754
51.574,51.312,12.639,12.658,11.686,11.873,483.653,501.435,481.637,487.714,483.652,,493.012,487.213,489.737,477.374
51.769,51.656,12.869,12.907,11.798,12.496,489.737,507.842,487.721,493.313,489.736,,499.062,492.812,495.327,483.653
52.431,51.842,13.303,13.354,12.404,12.716,495.326,513.813,493.32,499.363,495.326,,505.475,498.862,501.437,489.737
52.55,52.488,13.452,16.082,12.563,12.943,501.436,519.498,499.37,505.776,501.436,,511.463,505.275,507.843,495.327
52.662,52.605,16.068,16.106,12.811,13.118,507.843,525.747,505.783,511.764,507.842,,517.102,511.263,513.814,501.437
52.758,52.696,16.094,16.172,13.052,14.696,513.814,533.208,511.771,517.403,513.813,,523.412,516.902,519.499,507.843
52.874,52.805,16.123,16.205,14.628,14.9,519.499,540.369,517.41,523.713,519.498,,530.823,523.212,525.748,513.814
53.027,52.924,16.19,16.239,14.862,15.149,525.748,547.212,523.72,531.124,525.748,,544.9,530.623,533.209,519.499
53.142,53.05,16.221,16.29,15.054,16.033,533.209,554.193,531.132,538.284,533.208,,551.809,537.782,540.371,525.749
53.915,53.202,16.261,16.61,15.256,16.075,540.37,561.404,538.291,545.201,540.37,,559.067,544.699,547.213,533.21
54.048,53.979,16.443,17.365,16.058,16.1,547.213,567.259,545.208,552.111,547.212,,564.872,551.609,554.194,540.371
56.239,54.106,17.319,17.599,16.088,16.141,554.194,573.405,552.118,559.368,554.194,,571.102,558.867,561.405,547.214
56.359,56.297,17.524,17.935,16.114,16.182,561.405,580.151,559.375,565.173,561.404,,577.753,564.672,567.26,554.195
56.538,56.417,17.755,18.443,16.157,16.213,567.26,586.687,565.18,571.403,567.259,,584.349,570.902,573.406,561.406
57.983,56.596,18.015,18.509,16.198,16.25,573.406,594.087,571.41,578.054,573.405,,591.773,577.553,580.152,567.26
58.097,58.043,18.484,18.557,16.23,16.395,580.152,600.365,578.061,584.651,580.151,,598.056,584.149,586.689,573.406
58.244,58.157,18.534,18.622,16.275,16.854,586.688,605.965,584.658,592.074,586.688,,603.571,591.572,594.088,580.152
58.356,58.293,18.602,18.658,16.808,17.001,594.087,613.157,592.081,598.357,594.087,,610.779,597.856,600.367,586.689
58.505,58.422,18.64,18.716,16.928,18.497,600.366,620.316,598.364,603.872,600.366,,617.946,603.371,605.967,594.088
58.639,58.579,18.681,19.176,18.46,18.545,605.966,626.657,603.879,611.08,605.966,,624.352,610.578,613.159,600.367
58.734,58.667,18.877,19.476,18.522,18.631,613.158,632.466,611.087,618.247,613.158,,630.131,617.746,620.317,605.967
58.842,58.774,19.252,19.639,18.613,18.669,620.317,650.094,618.254,624.653,620.316,,636.032,624.152,626.658,613.159
58.969,58.893,19.616,19.756,18.649,18.747,626.658,656.412,624.66,630.432,626.657,,641.858,629.931,632.467,620.318
60.38,59.021,19.686,19.961,18.697,18.845,632.467,662.209,630.439,636.333,632.466,,647.721,635.832,638.346,626.658
60.521,60.446,19.797,20.127,18.77,19.444,638.345,669.172,636.34,642.159,638.345,,659.861,641.658,644.23,632.467
60.692,60.575,20.079,20.219,18.948,19.55,644.23,676.041,642.166,648.023,644.229,,666.779,647.521,650.096,638.346
61.7,60.746,20.179,20.405,19.504,19.666,650.095,681.709,648.03,654.395,650.095,,673.675,653.895,656.413,644.231
61.817,61.754,20.332,20.473,19.579,20.102,656.413,687.715,654.402,660.162,656.412,,679.341,659.661,662.21,650.096
61.978,61.878,20.451,20.56,19.713,20.201,662.21,694.985,660.169,667.08,662.209,,685.412,666.579,669.173,656.413
62.242,62.038,20.527,20.898,20.151,20.31,669.173,700.815,667.087,673.976,669.172,,692.621,673.475,676.042,662.21
62.422,62.315,20.666,21.085,20.238,20.506,676.042,707.861,673.983,679.643,676.041,,698.468,679.141,681.711,669.174
62.664,62.493,20.813,21.21,20.423,20.585,681.71,714.743,679.65,685.713,681.71,,705.512,685.212,687.717,676.043
62.845,62.74,20.968,21.303,20.544,21.194,687.716,720.493,685.72,692.922,687.716,,712.38,692.421,694.986,681.711
63.049,62.921,21.169,21.418,20.626,21.343,694.986,726.966,692.929,698.769,694.985,,718.149,698.268,700.816,687.717
63.257,63.121,21.243,21.466,20.937,21.459,700.815,734.089,698.776,705.812,700.815,,724.632,705.312,707.862,694.986
63.449,63.336,21.382,21.494,21.224,21.487,707.862,740.18,705.819,712.681,707.862,,731.742,712.18,714.744,700.816
63.618,63.521,21.449,21.52,21.437,21.513,714.744,746.955,712.688,718.449,714.743,,737.859,717.948,720.494,707.863
65.756,63.696,21.48,21.547,21.473,21.54,720.494,753.106,718.456,724.934,720.493,,744.645,724.432,726.967,714.745
65.865,65.807,21.506,21.577,21.5,21.569,726.967,758.747,724.94,732.043,726.967,,750.728,731.542,734.09,720.495
66.077,65.918,21.533,21.618,21.526,21.605,734.09,766.232,732.05,738.161,734.09,,756.354,737.659,740.182,726.968
66.192,66.129,21.561,21.754,21.554,21.676,740.181,771.925,738.167,744.946,740.181,,763.877,744.445,746.956,734.091
66.313,66.245,21.595,21.808,21.586,21.799,746.956,778.509,744.953,751.028,746.955,,769.555,750.528,753.107,740.182
66.455,66.369,21.65,21.839,21.633,21.831,753.107,785.619,751.035,756.655,753.106,,776.123,756.154,758.748,746.957
66.818,66.51,21.789,21.891,21.776,21.904,758.748,792.934,756.662,764.178,758.747,,783.26,763.677,766.233,753.108
67.331,66.878,21.824,21.929,21.815,21.936,766.233,800.413,764.185,769.856,766.232,,790.628,769.355,771.926,758.749
67.478,67.401,21.86,21.954,21.848,21.959,771.926,813.915,769.863,776.424,771.925,,798.021,775.923,778.51,766.233
67.642,67.539,21.913,21.976,21.922,21.982,778.51,820.998,776.431,783.561,778.51,,804.888,783.06,785.62,771.927
68.201,67.703,21.942,21.997,21.948,22.002,785.619,827.433,783.568,790.929,785.619,,811.586,790.428,792.936,778.511
68.334,68.258,21.965,22.017,21.971,22.023,792.935,833.084,790.936,798.322,792.935,,825.05,797.821,800.414,785.62
68.51,68.396,21.987,22.04,21.992,22.046,800.414,846.023,798.329,805.189,800.413,,830.732,804.688,807.253,792.936
71.511,68.574,22.007,22.071,22.012,22.083,807.252,852.818,805.196,811.887,807.252,,836.915,811.386,813.916,800.414
71.624,71.57,22.029,22.127,22.035,22.141,813.915,859.234,811.894,818.987,813.915,,843.664,818.486,821.0,807.253
71.766,71.684,22.054,22.173,22.062,22.183,820.999,866.269,818.994,825.35,820.999,,850.452,824.85,827.434,813.916
71.941,71.823,22.097,22.205,22.113,22.211,827.434,872.374,825.357,831.033,827.434,,856.877,830.532,833.085,821.0
72.073,72.013,22.152,22.226,22.163,22.231,833.085,879.753,831.04,837.216,833.084,,863.947,836.715,839.278,827.435
72.262,72.132,22.191,22.242,22.199,22.246,839.277,887.134,837.223,843.964,839.277,,870.003,843.464,846.024,833.085
72.447,72.354,22.216,22.255,22.221,22.258,846.024,893.957,843.971,850.753,846.023,,877.442,850.252,852.819,839.278
73.179,72.525,22.235,22.266,22.238,22.268,852.819,901.416,850.76,857.178,852.818,,884.82,856.677,859.235,846.025
73.307,73.24,22.249,22.275,22.252,22.278,859.235,908.843,864.255,864.248,859.234,,891.589,863.747,866.27,852.82
73.437,73.38,22.261,22.283,22.264,22.286,866.27,915.059,870.311,870.304,866.269,,899.027,869.803,872.375,859.235
73.531,73.465,22.271,22.291,22.273,22.294,872.375,921.751,877.75,877.743,872.374,,906.485,877.242,879.754,866.27
73.643,73.574,22.279,22.298,22.281,22.3,879.754,928.234,885.128,885.121,879.753,,912.75,884.62,887.135,872.375
73.778,73.695,22.288,22.305,22.29,22.307,887.135,934.549,891.897,891.89,887.135,,919.374,891.389,893.959,879.754
77.839,73.83,22.295,22.311,22.297,22.313,893.958,940.272,899.335,906.786,893.958,,925.875,898.827,901.417,887.136
77.944,77.889,22.302,22.317,22.303,22.319,901.417,946.719,906.793,913.051,901.417,,932.158,906.285,908.845,893.959
78.065,77.995,22.308,22.323,22.31,22.325,908.844,954.005,913.058,919.675,908.844,,937.89,912.55,915.061,901.418
78.2,78.116,22.314,22.328,22.316,22.33,915.06,961.26,919.682,926.176,915.06,,944.332,919.174,921.753,908.845
80.685,78.247,22.32,22.334,22.321,22.335,921.752,968.417,926.183,932.459,921.752,,951.626,925.675,928.236,915.061
80.787,80.731,22.326,22.339,22.327,22.341,928.235,975.619,932.466,938.191,928.235,,958.898,931.958,934.55,921.753
80.896,80.842,22.331,22.344,22.333,22.346,934.549,982.341,938.198,944.633,934.549,,966.108,937.69,940.273,928.236
80.989,80.926,22.337,22.35,22.338,22.351,940.272,989.143,944.64,951.927,940.272,,973.259,944.132,946.721,934.55
81.098,81.03,22.342,22.354,22.343,22.356,946.72,996.544,951.934,959.2,946.72,,979.945,951.426,954.006,940.273
81.22,81.144,22.347,22.359,22.348,22.361,954.006,1003.416,959.207,966.409,954.005,,986.757,958.698,961.261,946.721
82.08,81.263,22.352,22.364,22.353,22.366,961.261,1009.085,966.416,973.56,961.26,,994.162,965.908,968.419,954.007
82.2,82.136,22.357,22.369,22.358,22.37,968.418,1016.311,973.567,980.246,968.417,,1001.023,973.059,975.621,961.262
82.329,82.251,22.361,22.374,22.363,22.375,975.62,1022.879,980.253,987.058,975.62,,1006.717,979.745,982.343,968.419
82.731,82.382,22.366,22.379,22.368,22.38,982.342,1030.164,987.065,994.463,982.342,,1013.944,986.557,989.145,975.621
82.865,82.797,22.372,22.383,22.372,22.385,989.144,1037.216,994.47,1001.323,989.144,,1020.557,993.962,996.545,982.343
83.078,82.932,22.377,22.388,22.377,22.389,996.545,1043.412,1001.331,1007.018,996.544,,1027.821,1000.823,1003.417,989.145
83.448,83.155,22.381,22.393,22.383,22.394,1003.417,1049.909,1007.025,1014.245,1003.416,,1034.901,1006.517,1009.086,996.545
83.584,83.511,22.386,22.398,22.387,22.399,1009.086,1056.607,1014.252,1020.858,1009.085,,1041.064,1013.744,1016.313,1003.417
83.831,83.652,22.391,22.402,22.392,22.404,1016.312,1063.17,1020.865,1028.122,1016.312,,1047.564,1020.357,1022.881,1009.086
83.955,83.896,22.396,22.407,22.396,22.409,1022.88,1069.953,1028.129,1035.202,1022.88,,1054.271,1027.62,1030.166,1016.313
84.111,84.013,22.4,22.412,22.402,22.414,1030.165,1077.165,1035.209,1041.365,1030.165,,1060.868,1034.701,1037.218,1022.881
84.241,84.183,22.405,22.418,22.407,22.419,1037.217,1084.128,1041.372,1047.864,1037.217,,1067.604,1040.864,1043.413,1030.166
84.414,84.305,22.41,22.423,22.411,22.424,1043.413,1090.403,1047.871,1054.573,1043.413,,1074.822,1047.363,1049.91,1037.218
84.753,84.487,22.415,22.428,22.416,22.43,1049.91,1097.699,1054.58,1061.169,1049.909,,1081.768,1054.071,1056.609,1043.414
84.924,84.83,22.42,22.433,22.421,22.435,1056.608,1103.231,1061.176,1067.905,1056.608,,1088.039,1060.668,1063.172,1049.91
87.819,84.994,22.425,22.439,22.426,22.44,1063.171,1110.461,1067.912,1075.123,1063.171,,1095.396,1067.404,1069.955,1056.609
87.939,87.883,22.43,22.445,22.432,22.447,1069.954,1116.121,1075.13,1082.07,1069.954,,1100.906,1074.622,1077.166,1063.172
88.066,87.998,22.436,22.451,22.438,22.452,1077.166,1122.69,1082.076,1088.34,1077.165,,1108.125,1081.568,1084.129,1069.955
88.179,88.13,22.442,22.457,22.443,22.459,1084.129,1128.528,1088.347,1095.697,1084.128,,1113.809,1087.839,1090.404,1077.166
88.282,88.227,22.447,22.464,22.449,22.466,1090.404,1135.59,1095.705,1101.207,1090.403,,1120.353,1095.196,1097.7,1084.13
88.407,88.338,22.454,22.472,22.456,22.474,1097.7,1141.301,1101.214,1108.426,1097.699,,1126.189,1100.706,1103.233,1090.404
88.537,88.461,22.461,22.481,22.463,22.483,1103.232,1148.629,1108.433,1114.11,1103.232,,1133.219,1107.925,1110.462,1097.701
88.698,88.587,22.468,22.491,22.47,22.495,1110.462,1155.417,1114.117,1120.654,1110.461,,1138.941,1113.609,1116.123,1103.233
89.001,88.736,22.476,22.505,22.479,22.511,1116.122,1161.718,1120.661,1126.49,1116.122,,1146.276,1120.153,1122.691,1110.462
89.138,89.059,22.486,22.543,22.489,22.563,1122.691,1167.784,1126.497,1133.521,1122.691,,1153.102,1125.989,1128.529,1116.124
90.453,89.195,22.497,22.569,22.502,22.581,1128.529,1174.111,1133.528,1139.241,1128.528,,1159.355,1133.019,1135.591,1122.692
90.562,90.507,22.519,22.585,22.552,22.596,1135.591,1181.261,1139.249,1146.577,1135.591,,1165.418,1138.74,1141.302,1128.53
90.68,90.61,22.558,22.6,22.573,22.611,1141.302,1188.161,1146.584,1153.403,1141.302,,1171.796,1146.076,1148.63,1135.592
90.804,90.736,22.577,22.614,22.589,22.624,1148.63,1194.946,1153.41,1159.655,1148.629,,1178.859,1152.902,1155.418,1141.303
93.157,90.856,22.593,22.628,22.604,22.639,1155.418,1201.455,1159.662,1165.719,1155.418,,1185.766,1159.154,1161.719,1148.63
93.264,93.205,22.607,22.643,22.617,22.656,1161.719,1208.401,1165.726,1172.097,1161.718,,1192.638,1165.218,1167.785,1155.419
93.383,93.316,22.621,22.66,22.631,22.675,1167.785,1215.029,1172.104,1179.16,1167.784,,1199.132,1171.596,1174.112,1161.719
93.528,93.437,22.635,22.681,22.647,22.704,1174.112,1227.774,1179.167,1186.067,1174.111,,1206.023,1178.659,1181.262,1167.785
93.67,93.589,22.652,22.714,22.665,22.774,1181.262,1234.091,1186.074,1192.939,1181.261,,1212.713,1185.566,1188.162,1174.112
93.849,93.739,22.67,22.799,22.688,22.804,1188.162,1241.225,1192.946,1199.433,1188.161,,1219.102,1192.438,1194.947,1181.262
94.014,93.922,22.695,22.816,22.727,22.82,1194.947,1247.238,1199.44,1206.324,1194.946,,1225.458,1198.932,1201.457,1188.162
94.155,94.086,22.785,22.829,22.793,22.832,1201.456,1254.021,1206.331,1213.013,1201.456,,1231.709,1205.823,1208.403,1194.948
94.278,94.218,22.808,22.84,22.813,22.843,1208.402,1259.677,1213.02,1219.403,1208.402,,1238.854,1212.513,1215.03,1201.457
94.377,94.311,22.823,22.85,22.826,22.852,1215.03,1266.326,1219.41,1225.759,1215.03,,1244.912,1218.902,1221.484,1208.403
94.489,94.418,22.835,22.859,22.837,22.861,1221.484,1272.932,1225.766,1232.01,1221.483,,1251.648,1225.258,1227.775,1215.031
94.621,94.537,22.845,22.868,22.848,22.87,1227.775,1280.128,1232.017,1239.155,1227.774,,1257.306,1231.509,1234.092,1221.484
94.766,94.664,22.854,22.876,22.857,22.878,1234.092,1287.09,1239.163,1245.214,1234.091,,1264.007,1238.654,1241.226,1227.775
95.252,94.794,22.863,22.885,22.865,22.887,1241.226,1293.89,1245.221,1251.949,1241.226,,1270.626,1244.712,1247.24,1234.093
95.386,95.308,22.872,22.893,22.874,22.896,1247.239,1300.844,1251.956,1257.607,1247.239,,1277.8,1251.448,1254.022,1241.227
95.856,95.442,22.88,22.902,22.883,22.904,1254.021,1307.4,1257.614,1264.307,1254.021,,1284.773,1257.106,1259.679,1247.24
96.834,95.913,22.889,22.91,22.892,22.912,1259.678,1313.542,1264.314,1270.927,1259.678,,1298.474,1263.807,1266.327,1254.022
96.948,96.889,22.897,22.918,22.9,22.921,1266.327,1321.067,1270.934,1278.101,1266.327,,1305.067,1270.426,1272.933,1259.679
97.071,96.996,22.906,22.927,22.908,22.929,1272.933,1328.411,1278.108,1285.074,1272.932,,1311.232,1277.6,1280.129,1266.328
97.254,97.12,22.914,22.936,22.916,22.938,1280.129,,1285.081,1291.821,1280.129,,1318.715,1284.573,1287.091,1272.934
97.723,97.304,22.923,22.946,22.925,22.948,1287.091,,1291.828,1298.775,1287.09,,1326.097,1291.32,1293.891,1280.13
97.872,97.795,22.932,22.956,22.934,22.959,1293.891,,1298.782,1305.367,1293.89,,,1298.274,1300.846,1287.091
98.032,97.931,22.941,22.969,22.943,22.973,1300.845,,1305.374,1311.533,1300.845,,,1304.867,1307.401,1293.891
98.563,98.102,22.951,22.986,22.954,22.992,1307.401,,1311.54,1319.016,1307.4,,,1311.032,1313.543,1300.846
98.697,98.625,22.962,23.015,22.966,23.033,1313.543,,1319.023,1326.398,1313.542,,,1318.515,1321.068,1307.401
98.899,98.758,22.977,23.108,22.982,23.114,1321.068,,1326.405,,1321.068,,,1325.897,1328.412,1313.544
100.241,98.966,22.998,23.127,23.006,23.131,1328.412,,,,1328.411,,,,,1321.068
100.415,100.308,23.089,23.141,23.101,23.144,,,,,,,,,,
101.569,100.474,23.119,23.152,23.123,23.155,,,,,,,,,,
101.671,101.622,23.135,23.162,23.138,23.165,,,,,,,,,,
101.786,101.731,23.147,23.172,23.15,23.174,,,,,,,,,,
101.882,101.825,23.158,23.181,23.16,23.184,,,,,,,,,,
101.996,101.934,23.167,23.19,23.17,23.192,,,,,,,,,,
102.123,102.052,23.176,23.198,23.178,23.2,,,,,,,,,,
102.252,102.174,23.185,23.207,23.187,23.209,,,,,,,,,,
102.689,102.305,23.194,23.215,23.196,23.217,,,,,,,,,,
102.808,102.739,23.202,23.224,23.205,23.226,,,,,,,,,,
104.051,102.861,23.211,23.233,23.213,23.235,,,,,,,,,,
104.445,104.163,23.219,23.241,23.222,23.244,,,,,,,,,,
108.962,104.552,23.228,23.251,23.231,23.254,,,,,,,,,,
109.058,109.004,23.237,23.261,23.239,23.264,,,,,,,,,,
109.159,109.098,23.246,23.271,23.249,23.274,,,,,,,,,,
109.268,109.205,23.256,23.282,23.258,23.285,,,,,,,,,,
109.404,109.312,23.266,23.294,23.268,23.298,,,,,,,,,,
109.608,109.444,23.277,23.308,23.28,23.312,,,,,,,,,,
111.337,109.634,23.288,23.325,23.291,23.33,,,,,,,,,,
111.445,111.386,23.301,23.351,23.304,23.365,,,,,,,,,,
115.997,111.494,23.316,23.463,23.32,23.472,,,,,,,,,,
116.116,116.038,23.335,23.489,23.342,23.494,,,,,,,,,,
116.221,116.143,23.413,23.505,23.391,23.508,,,,,,,,,,
118.05,116.269,23.479,23.517,23.484,23.52,,,,,,,,,,
118.153,118.097,23.497,23.529,23.501,23.532,,,,,,,,,,
121.138,118.2,23.511,23.539,23.514,23.542,,,,,,,,,,
121.287,120.754,23.523,23.549,23.526,23.552,,,,,,,,,,
123.201,120.861,23.534,23.56,23.537,23.562,,,,,,,,,,
123.3,121.198,23.544,23.57,23.547,23.573,,,,,,,,,,
123.397,121.334,23.555,23.581,23.557,23.584,,,,,,,,,,
